Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
52,R,114,H R 615,2-Feb-2015,7:06 PM,On Motion to Suspend the Rules and Pass,Department of Homeland Security Interoperable Communications Act,Passed,223,0,0,22,156,0,0,32,0,0,0,0,379,0,0,54
53,R,114,H R 623,2-Feb-2015,7:15 PM,On Motion to Suspend the Rules and Pass,Social Media Working Group Act,Passed,173,50,0,22,155,1,0,32,0,0,0,0,328,51,0,54
54,R,114,H RES 70,3-Feb-2015,2:05 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 596) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes",Passed,242,0,0,3,0,176,0,12,0,0,0,0,242,176,0,15
55,R,114,H RES 70,3-Feb-2015,2:13 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 596) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes",Passed,242,0,0,3,0,178,0,10,0,0,0,0,242,178,0,13
56,R,114,JOURNAL,3-Feb-2015,2:20 PM,On Approving the Journal,None,Passed,158,81,1,5,109,67,0,12,0,0,0,0,267,148,1,17
57,R,114,H R 596,3-Feb-2015,4:57 PM,On Motion to Recommit with Instructions,"To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes",Failed,0,240,0,5,179,1,0,8,0,0,0,0,179,241,0,13
58,R,114,H R 596,3-Feb-2015,5:05 PM,On Passage,"To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, and for other purposes",Passed,239,3,0,3,0,183,0,5,0,0,0,0,239,186,0,8
59,R,114,H RES 78,4-Feb-2015,1:39 PM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 527) Small Business Regulatory Flexibility Improvements Act of 2015 and providing for consideration of the bill (H.R. 50) Unfunded Mandates Information and Transparency Act of 2015.,Passed,241,0,0,4,1,174,0,13,0,0,0,0,242,174,0,17
60,R,114,H RES 78,4-Feb-2015,1:48 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 527) Small Business Regulatory Flexibility Improvements Act of 2015 and providing for consideration of the bill (H.R. 50) Unfunded Mandates Information and Transparency Act of 2015.,Passed,240,0,0,5,3,179,0,6,0,0,0,0,243,179,0,11
61,R,114,H R 50,4-Feb-2015,3:43 PM,On Agreeing to the Amendment,None,Failed,1,241,0,3,178,4,0,6,0,0,0,0,179,245,0,9
62,R,114,H R 50,4-Feb-2015,3:48 PM,On Agreeing to the Amendment,None,Failed,0,240,0,5,173,9,0,6,0,0,0,0,173,249,0,11
63,R,114,H R 50,4-Feb-2015,4:06 PM,On Motion to Recommit with Instructions,Unfunded Mandates Information and Transparency Act of 2015,Failed,2,239,0,4,182,0,0,6,0,0,0,0,184,239,0,10
64,R,114,H R 50,4-Feb-2015,4:15 PM,On Passage,Unfunded Mandates Information and Transparency Act of 2015,Passed,241,0,0,4,9,173,0,6,0,0,0,0,250,173,0,10
65,R,114,H R 527,5-Feb-2015,11:11 AM,On Agreeing to the Amendment,None,Failed,3,234,0,8,181,0,0,7,0,0,0,0,184,234,0,15
66,R,114,H R 527,5-Feb-2015,11:16 AM,On Agreeing to the Amendment,None,Failed,0,240,0,5,172,8,0,8,0,0,0,0,172,248,0,13
67,R,114,H R 527,5-Feb-2015,11:35 AM,On Motion to Recommit with Instructions,Small Business Regulatory Flexibility Improvements Act of 2015,Failed,1,240,0,4,181,0,0,7,0,0,0,0,182,240,0,11
68,R,114,H R 527,5-Feb-2015,11:43 AM,On Passage,Small Business Regulatory Flexibility Improvements Act of 2015,Passed,241,0,0,4,19,163,0,6,0,0,0,0,260,163,0,10
69,R,114,H R 719,10-Feb-2015,6:57 PM,On Motion to Suspend the Rules and Pass,TSA Office of Inspection Accountability Act of 2015,Passed,235,0,0,9,179,0,0,9,0,0,0,0,414,0,0,18
70,R,114,H R 720,10-Feb-2015,7:06 PM,On Motion to Suspend the Rules and Pass,Gerardo Hernandez Airport Security Act of 2015,Passed,233,1,0,10,178,0,0,10,0,0,0,0,411,1,0,20
71,R,114,H RES 100,11-Feb-2015,3:00 PM,On Ordering the Previous Question,"Providing for consideration of S. 1, the Keystone XL Pipeline Approval Act",Passed,242,0,0,2,0,183,0,5,0,0,0,0,242,183,0,7
72,R,114,H RES 100,11-Feb-2015,3:08 PM,On Agreeing to the Resolution,"Providing for consideration of S. 1, the Keystone XL Pipeline Approval Act",Passed,242,0,0,2,6,177,0,5,0,0,0,0,248,177,0,7
73,R,114,JOURNAL,11-Feb-2015,3:18 PM,On Approving the Journal,None,Passed,160,80,1,3,103,76,0,9,0,0,0,0,263,156,1,12
74,R,114,S 1,11-Feb-2015,5:04 PM,On Motion to Commit with Instructions,Keystone XL Pipeline Approval Act,Failed,2,240,0,2,179,1,0,8,0,0,0,0,181,241,0,10
75,R,114,S 1,11-Feb-2015,5:13 PM,On Passage,Keystone XL Pipeline Approval Act,Passed,241,1,0,2,29,151,0,8,0,0,0,0,270,152,0,10
76,R,114,H R 431,11-Feb-2015,5:24 PM,On Motion to Suspend the Rules and Pass,"To award a Congressional Gold Medal to the Foot Soldiers who participated in Bloody Sunday, Turnaround Tuesday, or the final Selma to Montgomery Voting Rights March in March of 1965, which served as a catalyst for the Voting Rights Act of 1965",Passed,239,0,0,5,181,0,0,7,0,0,0,0,420,0,0,12
77,R,114,H RES 101,12-Feb-2015,2:28 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 644, the Fighting Hunger Incentive Act of 2015 and H.R. 636, to amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations",Passed,232,0,0,12,0,164,0,24,0,0,0,0,232,164,0,36
78,R,114,H RES 101,12-Feb-2015,2:38 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 644, the Fighting Hunger Incentive Act of 2015 and H.R. 636, to amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations",Passed,232,0,0,12,1,163,0,24,0,0,0,0,233,163,0,36
79,R,114,H R 644,12-Feb-2015,4:59 PM,On Motion to Recommit with Instructions,Fighting Hunger Incentive Act,Failed,0,241,0,3,168,4,0,16,0,0,0,0,168,245,0,19
80,R,114,H R 644,12-Feb-2015,5:07 PM,On Passage,Fighting Hunger Incentive Act,Passed,240,1,0,3,39,136,0,13,0,0,0,0,279,137,0,16
81,R,114,H R 636,13-Feb-2015,11:06 AM,On Motion to Recommit with Instructions,America’s Small Business Tax Relief Act of 2015,Failed,0,239,0,5,173,2,0,13,0,0,0,0,173,241,0,18
82,R,114,H R 636,13-Feb-2015,11:13 AM,On Passage,America’s Small Business Tax Relief Act of 2015,Passed,239,1,0,4,33,141,0,14,0,0,0,0,272,142,0,18
83,R,114,JOURNAL,13-Feb-2015,11:22 AM,On Approving the Journal,None,Passed,136,87,0,21,97,71,1,19,0,0,0,0,233,158,1,40
84,R,114,H R 212,24-Feb-2015,6:57 PM,"On Motion to Suspend the Rules and Pass, as Amended","To amend the Safe Drinking Water Act to provide for the assessment and management of the risk of cyanotoxins in drinking water, and for other purposes.",Passed,199,37,0,8,176,0,0,12,0,0,0,0,375,37,0,20
85,R,114,H R 734,24-Feb-2015,7:06 PM,On Motion to Suspend the Rules and Pass,Federal Communications Commission Consolidated Reporting Act,Passed,236,0,0,8,175,0,0,13,0,0,0,0,411,0,0,21
86,R,114,H RES 121,25-Feb-2015,2:11 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 529, to amend the Internal Revenue Code of 1986 to improve 529 plans; and providing for consideration of H.R. 5, the Student Success Act",Passed,241,0,0,3,0,181,0,7,0,0,0,0,241,181,0,10
87,R,114,H RES 121,25-Feb-2015,2:18 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 529, to amend the Internal Revenue Code of 1986 to improve 529 plans; and providing for consideration of H.R. 5, the Student Success Act",Passed,241,0,0,3,2,178,0,8,0,0,0,0,243,178,0,11
88,R,114,H R 1020,25-Feb-2015,2:29 PM,On Motion to Suspend the Rules and Pass,STEM Education Act,Passed,232,8,0,4,180,0,0,8,0,0,0,0,412,8,0,12
89,R,114,H R 529,25-Feb-2015,3:41 PM,On Motion to Recommit with Instructions,To amend the Internal Revenue Code of 1986 to improve 529 plans,Failed,1,240,0,3,175,3,0,10,0,0,0,0,176,243,0,13
90,R,114,H R 529,25-Feb-2015,3:52 PM,On Passage,To amend the Internal Revenue Code of 1986 to improve 529 plans,Passed,240,1,0,3,161,19,0,8,0,0,0,0,401,20,0,11
91,R,114,H RES 125,26-Feb-2015,1:20 PM,On Consideration of the Resolution,"Providing for further consideration of H.R. 5, the Student Success Act",Passed,223,0,0,21,1,167,0,20,0,0,0,0,224,167,0,41
92,R,114,H RES 125,26-Feb-2015,3:02 PM,On Ordering the Previous Question,"Providing for further consideration of H.R. 5, the Student Success Act",Passed,234,0,0,10,0,177,0,11,0,0,0,0,234,177,0,21
93,R,114,H RES 125,26-Feb-2015,3:10 PM,On Agreeing to the Resolution,"Providing for further consideration of H.R. 5, the Student Success Act",Passed,234,1,0,9,0,183,0,5,0,0,0,0,234,184,0,14
94,R,114,JOURNAL,26-Feb-2015,3:17 PM,On Approving the Journal,None,Passed,143,91,1,9,103,77,0,8,0,0,0,0,246,168,1,17
95,R,114,H R 5,26-Feb-2015,7:10 PM,On Agreeing to the Amendment,None,Failed,24,217,0,3,180,0,0,8,0,0,0,0,204,217,0,11
96,R,114,H R 5,26-Feb-2015,7:16 PM,On Agreeing to the Amendment,None,Failed,96,145,0,3,18,166,0,4,0,0,0,0,114,311,0,7
97,R,114,H R 5,26-Feb-2015,7:24 PM,On Agreeing to the Amendment,None,Failed,2,239,0,3,180,4,0,4,0,0,0,0,182,243,0,7
98,R,114,H R 5,26-Feb-2015,7:28 PM,On Agreeing to the Amendment,None,Agreed to,35,201,0,8,183,0,0,5,0,0,0,0,218,201,0,13
99,R,114,H R 5,26-Feb-2015,7:33 PM,On Agreeing to the Amendment,None,Failed,2,238,0,4,183,1,0,4,0,0,0,0,185,239,0,8
100,R,114,H RES 129,27-Feb-2015,10:49 AM,On Ordering the Previous Question,"Providing for consideration of the joint resolution (H.J.Res. 35) making further continuing appropriations for fiscal year 2015, and for other purposes",Passed,240,0,0,4,0,183,0,5,0,0,0,0,240,183,0,9
101,R,114,H RES 129,27-Feb-2015,10:56 AM,On Agreeing to the Resolution,"Providing for consideration of the joint resolution (H.J.Res. 35) making further continuing appropriations for fiscal year 2015, and for other purposes",Passed,240,0,0,4,0,183,0,5,0,0,0,0,240,183,0,9
102,R,114,H R 240,27-Feb-2015,2:43 PM,On Motion to Request a Conference,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",Passed,228,12,0,4,0,179,0,9,0,0,0,0,228,191,0,13
103,R,114,JOURNAL,27-Feb-2015,2:56 PM,On Approving the Journal,None,Passed,136,100,1,7,90,86,0,12,0,0,0,0,226,186,1,19
104,R,114,H J RES 35,27-Feb-2015,5:13 PM,On Passage,"Making further continuing appropriations for fiscal year 2015, and for other purposes",Failed,191,52,0,2,12,172,0,4,0,0,0,0,203,224,0,6
105,R,114,H R 240,27-Feb-2015,5:23 PM,On Motion to Instruct Conferees,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",Failed,21,218,0,5,180,0,0,8,0,0,0,0,201,218,0,13
106,R,114,H R 33,27-Feb-2015,9:59 PM,On Motion to Suspend the Rules and Concur in the Senate Amendment,Protecting Volunteer Firefighters and Emergency Responders Act,Passed,183,55,0,6,174,5,0,9,0,0,0,0,357,60,0,15
107,R,114,H R 294,2-Mar-2015,6:56 PM,"On Motion to Suspend the Rules and Pass, as Amended",Long-Term Care Veterans Choice Act,Passed,232,0,0,12,173,0,0,15,0,0,0,0,405,0,0,27
108,R,114,H R 240,3-Mar-2015,2:05 PM,On Motion to Table the Senate Amendment,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",Failed,140,98,0,6,0,180,0,8,0,0,0,0,140,278,0,14
109,R,114,H R 240,3-Mar-2015,3:14 PM,On Motion to Recede and Concur in the Senate Amendment,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",Passed,75,167,0,3,182,0,0,6,0,0,0,0,257,167,0,9
110,R,114,H R 749,4-Mar-2015,2:40 PM,On Agreeing to the Amendment,None,Failed,147,89,0,8,0,183,0,5,0,0,0,0,147,272,0,13
111,R,114,H R 749,4-Mar-2015,2:57 PM,On Motion to Recommit with Instructions,To reauthorize Federal support for passenger rail programs and for other purposes,Failed,1,232,0,11,183,0,0,5,0,0,0,0,184,232,0,16
112,R,114,H R 749,4-Mar-2015,3:05 PM,On Passage,To reauthorize Federal support for passenger rail programs and for other purposes,Passed,132,101,0,11,184,0,0,4,0,0,0,0,316,101,0,15
113,R,114,H R 647,16-Mar-2015,6:55 PM,On Motion to Suspend the Rules and Pass,Access to Life-Saving Trauma Care for All Americans Act,Passed,221,10,0,13,168,0,0,20,0,0,0,0,389,10,0,33
114,R,114,H R 648,16-Mar-2015,7:03 PM,On Motion to Suspend the Rules and Pass,Trauma Systems and Regionalization of Emergency Care Reauthorization Act,Passed,214,15,0,15,168,0,0,20,0,0,0,0,382,15,0,35
115,R,114,H R 876,16-Mar-2015,7:10 PM,"On Motion to Suspend the Rules and Pass, as Amended",Notice of Observation Treatment and Implication for Care Eligibility Act,Passed,229,0,0,15,166,0,0,22,0,0,0,0,395,0,0,37
116,R,114,H RES 138,17-Mar-2015,1:48 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 1029) EPA Science Advisory Board Reform Act, and providing for consideration of the bill (H.R. 1030) Secret Science Reform Act",Passed,232,0,0,12,0,181,0,7,0,0,0,0,232,181,0,19
117,R,114,H RES 138,17-Mar-2015,1:55 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 1029) EPA Science Advisory Board Reform Act, and providing for consideration of the bill (H.R. 1030) Secret Science Reform Act",Passed,233,0,0,11,3,180,0,5,0,0,0,0,236,180,0,16
118,R,114,H R 1191,17-Mar-2015,2:02 PM,"On Motion to Suspend the Rules and Pass, as Amended",Protecting Volunteer Firefighters and Emergency Responders Act,Passed,234,0,0,10,181,0,0,7,0,0,0,0,415,0,0,17
119,R,114,H R 1029,17-Mar-2015,3:38 PM,On Agreeing to the Amendment,None,Agreed to,232,4,0,8,10,171,0,7,0,0,0,0,242,175,0,15
120,R,114,H R 1029,17-Mar-2015,3:57 PM,On Motion to Recommit with Instructions,EPA Science Advisory Board Reform Act of 2015,Failed,0,235,0,9,179,2,0,7,0,0,0,0,179,237,0,16
121,R,114,H R 1029,17-Mar-2015,4:07 PM,On Passage,EPA Science Advisory Board Reform Act of 2015,Passed,234,1,0,9,2,180,0,6,0,0,0,0,236,181,0,15
122,R,114,H R 1030,18-Mar-2015,2:08 PM,On Agreeing to the Amendment,None,Failed,0,237,0,7,164,17,0,7,0,0,0,0,164,254,0,14
123,R,114,H R 1030,18-Mar-2015,2:12 PM,On Agreeing to the Amendment,None,Failed,3,231,0,10,181,0,0,7,0,0,0,0,184,231,0,17
124,R,114,H R 1030,18-Mar-2015,2:32 PM,On Motion to Recommit with Instructions,"To prohibit the Environmental Protection Agency from proposing, finalizing, or disseminating regulations or assessments based upon science that is not transparent or reproducible.",Failed,1,238,0,5,180,1,0,7,0,0,0,0,181,239,0,12
125,R,114,H R 1030,18-Mar-2015,2:39 PM,On Passage,"To prohibit the Environmental Protection Agency from proposing, finalizing, or disseminating regulations or assessments based upon science that is not transparent or reproducible.",Passed,237,1,0,6,4,174,0,10,0,0,0,0,241,175,0,16
126,R,114,H RES 152,19-Mar-2015,10:33 AM,On Ordering the Previous Question,"Providing for consideration of H.Res. 132, House Committee Funding Resolution, 114th Congress, and S.J. Res. 8, congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",Passed,233,0,0,11,0,181,0,7,0,0,0,0,233,181,0,18
127,R,114,H RES 152,19-Mar-2015,10:40 AM,On Agreeing to the Resolution,"Providing for consideration of H.Res. 132, House Committee Funding Resolution, 114th Congress, and S.J. Res. 8, congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",Passed,232,0,0,12,1,181,0,6,0,0,0,0,233,181,0,18
128,R,114,S J RES 8,19-Mar-2015,12:08 PM,On Passage,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",Passed,232,3,0,9,0,183,0,5,0,0,0,0,232,186,0,14
129,R,114,JOURNAL,19-Mar-2015,12:15 PM,On Approving the Journal,None,Passed,139,83,1,21,94,76,0,18,0,0,0,0,233,159,1,39
130,R,114,H R 360,23-Mar-2015,6:57 PM,"On Motion to Suspend the Rules and Pass, as Amended","To reauthorize the Native American Housing Assistance and Self-Determination Act of 1996, and for other purposes.",Passed,128,95,0,21,169,3,0,16,0,0,0,0,297,98,0,37
