Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
15,104,1,S. 1,"January 12, 1995,  07:16 PM",On the Motion for Attendance S. 1,motion to instruct sgt.-at-arms,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion for Attendance Agreed to (88-3),'1/2',50,2,0,1,38,1,0,8,0,0,0,0,88,3,0,9,
16,104,1,S. 1,"January 12, 1995,  07:41 PM",On the Motion to Table S. 1,motion to table committee amdt.,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (53-38),'1/2',51,0,0,2,2,38,0,7,0,0,0,0,53,38,0,9,
17,104,1,S. 1,"January 12, 1995,  09:49 PM",On the Motion to Table S. 1,"motion to table committee amdt. page 12, line 6-line 9","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (54-35),'1/2',50,0,0,3,4,35,0,8,0,0,0,0,54,35,0,11,
18,104,1,,"January 13, 1995,  02:53 PM",On the Amendment S.Amdt. 18 to S. 1 (Unfunded Mandates Reform Act of 1995),DORGAN AMDT NO.18,"To provide for certain studies and reports to be performed by the Advisory Commission on Intergovernmental Relations, and for other purposes.",Amendment Agreed to (88-0),'1/2',48,0,0,5,40,0,0,7,0,0,0,0,88,0,0,12,
19,104,1,,"January 13, 1995,  03:14 PM",On the Amendment S.Amdt. 19 to S. 1 (Unfunded Mandates Reform Act of 1995),kempthorne amdt no. 19,"To include, in reports on Federal mandates, a description of the actions taken by the committee to avoid any adverse impact on the private sector or the competitive balance between the public sector and the private sector.",Amendment Agreed to (88-0),'1/2',48,0,0,5,40,0,0,7,0,0,0,0,88,0,0,12,
20,104,1,S. 1,"January 17, 1995,  02:15 PM",On the Motion to Table S. 1,"motion to table committee amdt on pg. 15, line 6","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (55-39),'1/2',51,0,0,2,4,39,0,4,0,0,0,0,55,39,0,6,
21,104,1,S. 1,"January 17, 1995,  04:25 PM",On the Motion to Table S. 1,"motion to table the committee amdt on pg. 15, line 23","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (52-42),'1/2',50,0,0,3,2,42,0,3,0,0,0,0,52,42,0,6,
22,104,1,S. 1,"January 17, 1995,  06:34 PM",On the Motion to Table S. 1,"motion to table committee amdt on pg. 25, lines 11-25","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Failed (27-66),'1/2',0,49,0,4,27,17,0,3,0,0,0,0,27,66,0,7,
23,104,1,,"January 18, 1995,  04:24 PM",On the Amendment S.Amdt. 139 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),"Dole amdt. no. 139, as modified",To prevent the adoption of certain national history standards.,Amendment Agreed to (99-1),'1/2',53,0,0,0,46,1,0,0,0,0,0,0,99,1,0,0,
24,104,1,,"January 18, 1995,  07:34 PM",On the Amendment S.Amdt. 141 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),bradley amdt. no. 141,"To express the sense of the Senate that States should not shift costs to local governments, and for other purposes.",Amendment Agreed to (93-5),'1/2',46,5,0,2,47,0,0,0,0,0,0,0,93,5,0,2,
25,104,1,,"January 18, 1995,  07:54 PM",On the Amendment S.Amdt. 142 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),boxer amdt. no. 142,To express the sense of the Senate that the Attorney General should act immediately to protect reproductive health care clinics.,Amendment Agreed to (99-0),'1/2',52,0,0,1,47,0,0,0,0,0,0,0,99,0,0,1,
26,104,1,,"January 19, 1995,  11:42 AM",On the Amendment S.Amdt. 143 to S. 1 (Unfunded Mandates Reform Act of 1995),Levin Amdt. No. 143,"To provide for the infeasibility of the Congressional Budget Office making a cost estimate for Federal intergovernmental mandates, and for other purposes.",Amendment Agreed to (99-0),'1/2',53,0,0,0,46,0,0,1,0,0,0,0,99,0,0,1,
27,104,1,S. 1,"January 19, 1995,  12:16 PM",On the Cloture Motion S. 1,Cloture Motion Re: S. 1,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.","Cloture Motion Rejected (54-44, 3/5 majority required)",'3/5',53,0,0,0,1,44,0,2,0,0,0,0,54,44,1,1,
28,104,1,,"January 19, 1995,  02:21 PM",On the Motion to Table S.Amdt. 144 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Bumpers Amdt. No. 144,"To authorize collection of certain State and local taxes with respect to the sale, delivery, and use of tangible personal property.",Motion to Table Agreed to (73-25),'1/2',52,0,0,1,21,25,0,1,0,0,0,0,73,25,0,2,
29,104,1,,"January 19, 1995,  05:39 PM",On the Motion to Table S.Amdt. 151 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Lieberman Amdt. No. 151,To exclude laws and regulations applying equally to governmental entities and the private sector.,Motion to Table Agreed to (53-44),'1/2',52,0,0,1,1,44,0,2,0,0,0,0,53,44,0,3,
30,104,1,,"January 19, 1995,  08:34 PM",On the Amendment S.Amdt. 170 to S. 1 (Unfunded Mandates Reform Act of 1995),Levin Amdt. No. 170,To include gender in the statutory rights prohibiting discrimination to which the Act shall not apply.,Amendment Agreed to (96-0),'1/2',51,0,0,2,45,0,0,2,0,0,0,0,96,0,0,4,
31,104,1,,"January 19, 1995,  09:40 PM",On the Motion to Table S.Amdt. 171 to S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Wellstone Amdt No. 171,To prohibit the consideration of legislation reported by a Congressional committee which does not contain an analysis of the probable impact of the legislation on children.,Motion to Table Agreed to (55-42),'1/2',52,0,0,1,3,42,0,2,0,0,0,0,55,42,0,3,
32,104,1,,"January 19, 1995,  10:01 PM",On the Motion to Table S.Amdt. 31 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Gorton Amdt. No. 31,To prevent the adoption of certain national history standards.,Motion to Table Agreed to (54-43),'1/2',52,0,0,1,2,43,0,2,0,0,0,0,54,43,0,3,
33,104,1,S. 1,"January 19, 1995,  10:15 PM",On the Motion to Table S. 1,"Motion To Table Modified Comm. Amdt On Page 25, Line 11","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (55-42),'1/2',52,0,0,1,3,42,0,2,0,0,0,0,55,42,0,3,
34,104,1,S. 1,"January 19, 1995,  10:29 PM",On the Motion to Table S. 1,"Motion To Table Comm. Amdt. On Page 27, Line 9","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (55-42),'1/2',52,0,0,1,3,42,0,2,0,0,0,0,55,42,0,3,
35,104,1,S. 1,"January 19, 1995,  10:43 PM",On the Motion to Table S. 1,"Motion To Table Comm. Amdt. No. On Page 33, Line 11","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (55-42),'1/2',52,0,0,1,3,42,0,2,0,0,0,0,55,42,0,3,
36,104,1,S. 1,"January 19, 1995,  10:57 PM",On the Motion to Table S. 1,"Motion To Table Comm. Amdt On Page 34, Line 10","A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Motion to Table Agreed to (55-42),'1/2',52,0,0,1,3,42,0,2,0,0,0,0,55,42,0,3,
37,104,1,,"January 24, 1995,  04:01 PM",On the Motion to Table S.Amdt. 178 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Dorgan Amdt. No. 178,"To require the Board of Governors of the Federal Reserve System to submit a report to the Congress and to the President each time the Board of Governors of the Federal Reserve System or the Federal Open Market Committee takes any action changing the discount rate, the Federal funds rate, or market interest rates.",Motion to Table Agreed to (63-34),'1/2',52,0,0,1,11,34,0,2,0,0,0,0,63,34,0,3,
38,104,1,,"January 24, 1995,  04:24 PM",On the Motion to Table S.Amdt. 179 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Dorgan Amdt. No. 179,To express the sense of the Senate regarding calculation of the Consumer Price Index.,Motion to Table Agreed to (52-44),'1/2',52,0,0,1,0,44,0,3,0,0,0,0,52,44,1,3,
39,104,1,,"January 24, 1995,  04:39 PM",On the Motion to Table S.Amdt. 191 to S. 1 (Unfunded Mandates Reform Act of 1995),Motion To Table Bingaman Amdt. No. 191,To provide that certain legislation shall always be in order.,Motion to Table Agreed to (58-39),'1/2',52,0,0,1,6,39,0,2,0,0,0,0,58,39,0,3,
40,104,1,,"January 24, 1995,  04:54 PM",On the Motion to Table S.Amdt. 192 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table bingaman amdt. no. 192,To establish an application to requirements relating to the treatment and disposal of radioactive waste.,Motion to Table Agreed to (57-40),'1/2',52,0,0,1,5,40,0,2,0,0,0,0,57,40,0,3,
41,104,1,,"January 24, 1995,  05:57 PM",On the Motion to Table S.Amdt. 182 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table hollings amdt. no. 182,To express the sense of the Senate concerning Congressional enforcement of a balanced budget.,Motion to Table Agreed to (55-41),'1/2',51,0,0,2,4,41,0,2,0,0,0,0,55,41,0,4,
42,104,1,S.Res. 69,"January 24, 1995,  06:22 PM",On the Resolution S.Res. 69,s.res.69,A resolution condemning terrorist attacks in Israel.,Resolution Agreed to (96-0),'1/2',51,0,0,2,45,0,0,2,0,0,0,0,96,0,0,4,
43,104,1,,"January 25, 1995,  11:51 AM",On the Motion to Table S.Amdt. 185 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table amdt. no. 185,To express the sense of the Congress that the Congress shall continue its progress at reducing the annual Federal deficit.,Motion to Table Agreed to (54-45),'1/2',52,0,0,1,2,45,0,0,0,0,0,0,54,45,0,1,
44,104,1,,"January 25, 1995,  03:57 PM",On the Motion to Table S.Amdt. 202 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table boxer amdt no 202,"To ensure that the bill does not threaten the health of children, pregnant women, and the frail elderly.",Motion to Table Agreed to (55-44),'1/2',51,1,0,1,4,43,0,0,0,0,0,0,55,44,0,1,
45,104,1,,"January 25, 1995,  07:06 PM",On the Amendment S.Amdt. 207 to S. 1 (Unfunded Mandates Reform Act of 1995),grassley amdt no 207 as further modified,"To express the sense of the Congress that Federal agencies should evaluate planned regulations, to provide for the consideration of the costs of regulations implementing unfunded Federal mandates, and to direct the Director to conduct a study of the 5-year estimates of the costs of existing unfunded Federal mandates.",Amendment Agreed to (99-0),'1/2',52,0,0,1,47,0,0,0,0,0,0,0,99,0,0,1,
46,104,1,S.Res. 72,"January 25, 1995,  07:27 PM",On the Resolution S.Res. 72,s.res.72,"A resolution expressing support for the Nation and people of Japan and deepest condolences for the losses suffered as the result of the earthquake of January 17, 1995.",Resolution Agreed to (98-0),'1/2',51,0,0,2,47,0,0,0,0,0,0,0,98,0,0,2,
47,104,1,,"January 26, 1995,  10:18 AM",On the Motion to Table S.Amdt. 201 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table boxer amdt. no. 201,To provide for unreimbursed costs to States due to the imposition of enforceable duties on the States regarding illegal immigrants of the Federal Government's failure to fully enforce immigration laws.,Motion to Table Agreed to (58-40),'1/2',49,2,0,2,9,38,0,0,0,0,0,0,58,40,0,2,
48,104,1,,"January 26, 1995,  10:43 AM",On the Motion to Table S.Amdt. 199 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table lautenberg amdt. no. 199,"To exclude from the application of the Act, provisions limiting known human (Group A) carcinogens defined by the Environmental Protection Agency.",Motion to Table Agreed to (63-36),'1/2',52,0,0,1,11,36,0,0,0,0,0,0,63,36,0,1,
49,104,1,,"January 26, 1995,  02:46 PM",On the Amendment S.Amdt. 213 to S. 1 (Unfunded Mandates Reform Act of 1995),byrd amdt. no. 213 (as modified),To provide a reporting and review procedure for agencies that receive insufficient funding to carry out a Federal mandate.,Amendment Agreed to (100-0),'1/2',53,0,0,0,47,0,0,0,0,0,0,0,100,0,0,0,
50,104,1,,"January 26, 1995,  04:12 PM",On the Motion to Table S.Amdt. 196 to S.Amdt. 190 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table kempthorne amdt. no. 196,To modify the sense-of-the-Senate provision.,Motion to Table Failed (44-56),'1/2',4,49,0,0,40,7,0,0,0,0,0,0,44,56,0,0,
51,104,1,,"January 26, 1995,  04:38 PM",On the Amendment S.Amdt. 196 to S.Amdt. 190 to S. 1 (Unfunded Mandates Reform Act of 1995),kempthorne amdt. no. 196,To modify the sense-of-the-Senate provision.,Amendment Agreed to (83-16),'1/2',48,5,0,0,35,11,0,1,0,0,0,0,83,16,0,1,
52,104,1,,"January 26, 1995,  06:06 PM",On the Motion to Table S.Amdt. 224 to S.Amdt. 190 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table harkin amdt. 224,To express the sense of the Senate regarding the exclusion of social security from calculations required under a balanced budget amendment to the Constitution.,Motion to Table Agreed to (62-38),'1/2',53,0,0,0,9,38,0,0,0,0,0,0,62,38,0,0,
53,104,1,,"January 26, 1995,  08:04 PM",On the Amendment S.Amdt. 226 to S.Amdt. 203 to S. 1 (Unfunded Mandates Reform Act of 1995),kassebaum amdt. no. 226,"To ensure that the President fully enforces laws against child pornography, child abuse, and child labor.",Amendment Agreed to (99-0),'1/2',52,0,0,1,47,0,0,0,0,0,0,0,99,0,0,1,
54,104,1,,"January 26, 1995,  08:26 PM",On the Motion to Table S.Amdt. 227 to S.Amdt. 203 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table amdt. no. 227,"To ensure that nothing in this Act threatens child pornography, child abuse, and child labor laws.",Motion to Table Agreed to (53-46),'1/2',52,0,0,1,1,46,0,0,0,0,0,0,53,46,0,1,
55,104,1,,"January 26, 1995,  08:44 PM",On the Motion to Table S.Amdt. 194 to S. 1 (Unfunded Mandates Reform Act of 1995),"motion to table Bingaman amdt. no. 194, as mod",To establish an application to provisions relating to or administrated by independent regulatory agencies.,Motion to Table Agreed to (62-37),'1/2',52,0,0,1,10,37,0,0,0,0,0,0,62,37,0,1,
56,104,1,,"January 26, 1995,  09:01 PM",On the Amendment S.Amdt. 184 to S. 1 (Unfunded Mandates Reform Act of 1995),"Graham amdt. no. 184, as mod.","To provide a budget point of order if a bill, resolution, or amendment reduces or eliminates funding for duties that are the constitutional responsibility of the Federal Government.",Amendment Agreed to (93-6),'1/2',50,2,0,1,43,4,0,0,0,0,0,0,93,6,0,1,
57,104,1,,"January 27, 1995,  11:53 AM",On the Motion to Table S.Amdt. 175 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table levin amdt. no. 175 (as modified),"To provide for Senate hearings on title I, and to sunset title I in the year 2002.",Motion to Table Agreed to (54-43),'1/2',50,1,0,2,4,42,0,1,0,0,0,0,54,43,0,3,
58,104,1,,"January 27, 1995,  12:16 PM",On the Motion to Table S.Amdt. 197 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table glenn amdt. no. 197,"To have the point of order lie at only two stages: (1) against the bill or joint resolution, as amended, just before final passage, and (2) against the bill or joint resolution as recommended by conference, if different from the bill or joint resolution as passed by the Senate.",Motion to Table Agreed to (53-43),'1/2',51,0,0,2,2,43,0,2,0,0,0,0,53,43,0,4,
59,104,1,,"January 27, 1995,  12:30 PM",On the Motion to Table S.Amdt. 174 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table levin amdt. no. 174,"To provide that if a committee makes certain determinations, a point of order will not lie, and for other purposes.",Motion to Table Agreed to (52-43),'1/2',51,0,0,2,1,43,0,3,0,0,0,0,52,43,0,5,
60,104,1,,"January 27, 1995,  01:51 PM",On the Motion to Table S.Amdt. 218 to S. 1 (Unfunded Mandates Reform Act of 1995),motion to table levin amdt. no. 218,To propose a substitute amendment.,Motion to Table Agreed to (58-39),'1/2',51,0,0,2,7,39,0,1,0,0,0,0,58,39,0,3,
61,104,1,S. 1,"January 27, 1995,  02:35 PM",On Passage of the Bill S. 1,s.1,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",Bill Passed (86-10),'1/2',51,0,0,2,35,10,0,2,0,0,0,0,86,10,0,4,
62,104,1,,"February 8, 1995,  12:00 PM",On the Motion to Table S.Amdt. 231 to H.J.Res. 1 (No short title on file),motion to table daschle motion to commit with instructions,To require a budget plan before the amendment takes effect.,Motion to Table Agreed to (56-44),'1/2',53,0,0,0,3,44,0,0,0,0,0,0,56,44,0,0,
63,104,1,,"February 10, 1995,  11:35 AM",On the Amendment S.Amdt. 238 to S.Amdt. 237 to H.J.Res. 1 (No short title on file),dole amdt. no. 238,Of a perfecting nature.,Amendment Agreed to (87-10),'1/2',50,2,0,1,37,8,0,2,0,0,0,0,87,10,0,3,
64,104,1,S.Res. 73,"February 13, 1995,  05:02 PM",On the Resolution S.Res. 73,s.res.73,An original resolution authorizing biennial expenditures by committees of the Senate.,Resolution Agreed to (91-2),'1/2',45,2,0,6,46,0,0,1,0,0,0,0,91,2,0,7,
65,104,1,,"February 14, 1995,  09:33 AM",On the Motion to Table S.Amdt. 236 to H.J.Res. 1 (No short title on file),motion to table Reid amdt. 236,To protect the Social Security system by excluding the receipts and outlays of Social Security from the budget.,Motion to Table Agreed to (57-41),'1/2',50,2,0,1,7,39,0,1,0,0,0,0,57,41,0,2,
66,104,1,,"February 14, 1995,  03:39 PM",On the Motion to Table S.Amdt. 240 to H.J.Res. 1 (No short title on file),motion to table boxer amdt. no. 240,"To provide Federal assistance to supplement State and local efforts to alleviate the damage, loss, hardship and suffering caused by disasters or emergencies by exempting spending that is designated emergency requirements by both the President and the Congress.",Motion to Table Agreed to (70-28),'1/2',53,0,0,0,17,28,0,2,0,0,0,0,70,28,0,2,
67,104,1,H.J.Res. 1,"February 14, 1995,  05:32 PM",On the Motion to Table H.J.Res. 1,motion to table feingold motion to refer h.j.res.1,A joint resolution proposing a balanced budget amendment to the Constitution of the United States.,Motion to Table Agreed to (66-32),'1/2',49,3,0,1,17,29,0,1,0,0,0,0,66,32,0,2,
68,104,1,,"February 14, 1995,  07:14 PM",On the Motion to Table S.Amdt. 241 to H.J.Res. 1 (No short title on file),motion to table hollings amdt. no. 241,"Proposing an amendment to the Constitution relative to contributions and expenditures intended to affect elections for Federal, State, and local office.",Motion to Table Agreed to (52-45),'1/2',49,2,0,2,3,43,0,1,0,0,0,0,52,45,0,3,
69,104,1,,"February 15, 1995,  10:37 AM",On the Motion to Table S.Amdt. 248 to H.J.Res. 1 (No short title on file),motion to table bingaman amdt no. 248,To prohibit either House from requiring more than a majority of quorum to adopt revenues increases and spending cuts.,Motion to Table Agreed to (59-40),'1/2',52,0,0,1,7,40,0,0,0,0,0,0,59,40,0,1,
70,104,1,H.J.Res. 1,"February 15, 1995,  11:57 AM",On the Motion to Table H.J.Res. 1,motion to table wellstone motion to refer h.j.res.1,A joint resolution proposing a balanced budget amendment to the Constitution of the United States.,Motion to Table Agreed to (59-40),'1/2',52,0,0,1,7,40,0,0,0,0,0,0,59,40,0,1,
