Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,102,1,PN64,"February 7, 1991,  01:19 PM",On the Nomination PN64,Lynn Martin Nomination,"Lynn Martin, of Illinois, to be Secretary of Labor",Nomination Confirmed (94-0),'1/2',42,0,0,2,52,0,0,4,0,0,0,0,94,0,0,6,
12,102,1,,"February 20, 1991,  05:02 PM",On the Amendment S.Amdt. 4 to S.Amdt. 3 to S. 320 (Omnibus Export Amendments Act of 1991),Hatfield Amdt. No. 4,To substitute a mandatory term of life imprisonment.,Amendment Rejected (25-72),'1/2',5,38,0,1,20,34,0,2,0,0,0,0,25,72,0,3,
13,102,1,,"February 20, 1991,  05:36 PM",On the Motion to Table S.Amdt. 3 to S. 320 (Omnibus Export Amendments Act of 1991),Specter Amdt. No. 3,To amend the Omnibus Export Amendments Act of 1991 to include a provision to establish constitutional procedures for the imposition of the death penalty for terrorist murders.,Motion to Table Failed (23-74),'1/2',6,37,0,1,17,37,0,2,0,0,0,0,23,74,0,3,
14,102,1,,"February 20, 1991,  07:30 PM",On the Amendment S.Amdt. 7 to S. 320 (Omnibus Export Amendments Act of 1991),Glenn Amdt. No.7,Expressing the sense of the Senate that the Secretary of Defense should prescribe regulations governing the assignment of members of the armed forces who are parents of minor children.,Amendment Agreed to (91-0),'1/2',41,0,0,3,50,0,0,6,0,0,0,0,91,0,0,9,
15,102,1,,"February 20, 1991,  08:13 PM",On the Amendment S.Amdt. 5 to S. 320 (Omnibus Export Amendments Act of 1991),Heinz Amdt. No. 5,To express the sense of the Senate that the Department of Defense make provisions to ensure the protection of children of military families and single parents assigned to Operation Desert Storm.,Amendment Rejected (38-54),'1/2',11,30,0,3,27,24,0,5,0,0,0,0,38,54,0,8,
16,102,1,,"February 21, 1991,  06:11 PM",On the Motion to Table S.Amdt. 11 to S. 347 (Defense Production Act Amendments of 1991),Dodd Amdt. No. 11,To amend the Export-Import Bank Act of 1945.,Motion to Table Agreed to (48-47),'1/2',12,29,0,3,36,18,0,2,0,0,0,0,48,47,0,5,
17,102,1,,"February 28, 1991,  01:51 PM",On the Motion to Table S.Amdt. 16 to S.Res. 62 (Omnibus Committee Funding Resolution for 1991 and 1992),Helms Amdt. No. 16,To strike the proposed increase in staff funding requested by the Foreign Relations Committee.,Motion to Table Agreed to (55-41),'1/2',7,35,0,2,48,6,0,2,0,0,0,0,55,41,0,4,
18,102,1,,"February 28, 1991,  02:48 PM",On the Motion to Table S.Amdt. 18 to S.Res. 62 (Omnibus Committee Funding Resolution for 1991 and 1992),Motion To Table Amdt. No. 18,In the nature of a substitute.,Motion to Table Agreed to (56-40),'1/2',7,35,0,2,49,5,0,2,0,0,0,0,56,40,0,4,
19,102,1,,"February 28, 1991,  04:00 PM",On the Motion to Table S.Amdt. 20 to S.Res. 62 (Omnibus Committee Funding Resolution for 1991 and 1992),Motion To Table Amdt. No. 20,To limit committee staff.,Motion to Table Agreed to (55-41),'1/2',4,38,0,2,51,3,0,2,0,0,0,0,55,41,0,4,
20,102,1,S.Res. 62,"February 28, 1991,  04:56 PM",On the Resolution S.Res. 62,Cmte.  Funding Resolution No. 62,An original resolution authorizing biennial expenditures by committees of the Senate.,Resolution Agreed to (72-22),'1/2',21,19,0,4,51,3,0,2,0,0,0,0,72,22,0,6,
21,102,1,,"March 6, 1991,  10:37 AM",On the Motion to Table S.Amdt. 23 to S. 419 (Resolution Trust Corporation Funding Act of 1991),MotionTo Table Harkin Amdt. No. 23,"To decrease the amount of additional funding for the Resolution Trust Corporation, to require the President to submit certain recommendations to the Congress with any future requests, and for other purposes.",Motion to Table Agreed to (71-28),'1/2',40,4,0,0,31,24,0,1,0,0,0,0,71,28,0,1,
22,102,1,,"March 6, 1991,  02:52 PM",On the Motion to Table S.Amdt. 25 to S. 419 (Resolution Trust Corporation Funding Act of 1991),Motion To Table Kerrey Amdt. No.25,To amend the Federal Home Loan Bank Act to restructure the Resolution Trust Corporation Oversight Board of Directors into a single governing entity.,Motion to Table Agreed to (63-37),'1/2',42,2,0,0,21,35,0,0,0,0,0,0,63,37,0,0,
23,102,1,,"March 6, 1991,  04:10 PM",On the Motion to Table S.Amdt. 14 to S. 419 (Resolution Trust Corporation Funding Act of 1991),Motion To Table S.Amdt. No. 14,"To provide additional funds for the Resolution Trust Corporation, and additional funds on a dollar-for-dollar match for each dollar in cash dividends the Corporation receives from sales of assets currently in receivership.",Motion to Table Agreed to (80-19),'1/2',43,1,0,0,37,18,0,1,0,0,0,0,80,19,0,1,
24,102,1,PN138,"March 7, 1991,  12:30 PM",On the Nomination PN138,Madigan Nomination - DoA Secretary,"Edward R. Madigan, of Illinois, to be Secretary of Agriculture",Nomination Confirmed (99-0),'1/2',43,0,0,1,56,0,0,0,0,0,0,0,99,0,0,1,
25,102,1,S. 419,"March 7, 1991,  04:29 PM",On Passage of the Bill S. 419,Final Passage S.419,An original bill to amend the Federal Home Loan Bank Act to enable the Resolution Trust Corporation to meet its obligations to depositors and others by the least expensive means.,Bill Passed (69-30),'1/2',36,7,0,1,33,23,0,0,0,0,0,0,69,30,0,1,
26,102,1,,"March 14, 1991,  02:09 PM",On the Motion to Table S.Amdt. 33 to S. 578 (Department of Defense Desert Storm Supplemental Authorization and Military Personnel Benefits Act for Fiscal Year 1991),Motion To Table Bumpers Amdt. No. 33,To authorize the Small Business Administration to provide financial and business development assistance to military reservists' small businesses. and for other purposes.,Motion to Table Agreed to (58-38),'1/2',33,9,0,2,25,29,0,2,0,0,0,0,58,38,0,4,
27,102,1,S.Res. 76,"March 14, 1991,  02:35 PM",On the Resolution S.Res. 76,Final Passage - S.Res. 76,"A resolution to encourage the President of the United States to confer with the sovereign state of Kuwait, countries of the coalition or the United Nations to establish an International Criminal Court or an International Military Tribunal to try and punish all individuals, including President Saddam Hussein, involved in the planning or execution of crimes against peace, war crimes, and crimes against humanity as defined under international law.",Resolution Agreed to (97-0),'1/2',43,0,0,1,54,0,0,2,0,0,0,0,97,0,0,3,
28,102,1,,"March 14, 1991,  04:08 PM",On the Motion to Table S.Amdt. 35 to S. 578 (Department of Defense Desert Storm Supplemental Authorization and Military Personnel Benefits Act for Fiscal Year 1991),Motion To Table Helms Amdt. No. 35,To assure that U.S. tax dollars are not used for the rebuilding of Iraq.,Motion to Table Failed (0-98),'1/2',0,43,0,1,0,55,0,1,0,0,0,0,0,98,0,2,
29,102,1,,"March 14, 1991,  04:52 PM",On the Amendment S.Amdt. 36 to S.Amdt. 35 to S. 578 (Department of Defense Desert Storm Supplemental Authorization and Military Personnel Benefits Act for Fiscal Year 1991),Mitchell Amdt.No. 36,To express the sense of the Senate that none of the funds appropriated or otherwise made available by any provision of law may be obligated or expended for the purpose of rebuilding Iraq while Saddam Hussein remains in power in Iraq.,Amendment Agreed to (98-0),'1/2',43,0,0,1,55,0,0,1,0,0,0,0,98,0,0,2,
30,102,1,S. 578,"March 14, 1991,  05:52 PM",On Passage of the Bill S. 578,Final Passage - S.578,"An original bill to authorize supplemental appropriations for fiscal year 1991 for the Department of Defense for Operation Desert Storm, to provide military personnel benefits for persons serving during Operation Desert Storm, and for other purposes.",Bill Passed (97-1),'1/2',42,1,0,1,55,0,0,1,0,0,0,0,97,1,0,2,
31,102,1,H.R. 1282,"March 19, 1991,  02:15 PM",On Passage of the Bill H.R. 1282,Final Passage - H.R.1282,"A bill Making supplemental appropriations and transfers for ""Operation Desert Shield/Desert Storm"" for the fiscal year ending September 30, 1991, and for other purposes.",Bill Passed (98-1),'1/2',43,1,0,0,55,0,0,1,0,0,0,0,98,1,0,1,
32,102,1,,"March 19, 1991,  04:44 PM","On the Amendment S.Amdt. 43 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Leahy Amdt. No. 43,"To establish on a temporary basis a minimum basic formula price for the computation of Class I milk prices, and to establish minimum planting requirements of cover crops.",Amendment Agreed to (60-40),'1/2',17,27,0,0,43,13,0,0,0,0,0,0,60,40,0,0,
33,102,1,,"March 19, 1991,  06:15 PM","On the Amendment S.Amdt. 45 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",D'Amato Amdt. No. 45,To provide urgently needed funds for the Department of Housing and Urban Development to administer the HOME Investment Partnerships program and the Housing and Opportunity for People Everywhere (HOPE) programs.,Amendment Rejected (40-60),'1/2',35,9,0,0,5,51,0,0,0,0,0,0,40,60,0,0,
34,102,1,,"March 19, 1991,  07:01 PM","On the Motion to Table S.Amdt. 48 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Motion To Table S.Amdt. 48,"To provide funds for the Homeownership and Opportunity for People Everywhere programs, and for the Shelter Plus Care: Homeless Rental Housing Assistance program.",Motion to Table Agreed to (52-48),'1/2',1,43,0,0,51,5,0,0,0,0,0,0,52,48,0,0,
35,102,1,,"March 20, 1991,  09:19 AM","On the Amendment S.Amdt. 51 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Nickles Amdt. No.51,To stike the general provision which prohibits the increased use of helpers on Federal construction projects and barring implementation of revised apprenticeship regulations.,Amendment Rejected (37-63),'1/2',35,9,0,0,2,54,0,0,0,0,0,0,37,63,0,0,
36,102,1,,"March 20, 1991,  11:41 AM","On the Motion to Table S.Amdt. 53 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Motion To Table Nickles Amdt. No. 53   Re: Jordan,To prohibit the obligation or expenditure of certain funds for Jordan.,Motion to Table Failed (43-57),'1/2',29,15,0,0,14,42,0,0,0,0,0,0,43,57,0,0,
37,102,1,H.R. 1281,"March 20, 1991,  02:17 PM",Whether the Amendment is Germane H.R. 1281,Is Cmte Amdt Germane?,"A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",Amendment Germane (60-40),'1/2',4,40,0,0,56,0,0,0,0,0,0,0,60,40,0,0,
38,102,1,,"March 20, 1991,  05:02 PM","On the Motion to Table S.Amdt. 60 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Motion To Table Helms Amdt. No. 60,To restore previous law.,Motion to Table Agreed to (61-39),'1/2',5,39,0,0,56,0,0,0,0,0,0,0,61,39,0,0,
39,102,1,,"March 20, 1991,  06:34 PM","On the Motion to Table S.Amdt. 59 to H.R. 1281 (Dire Emergency Supplemental Appropriations for Consequences of Operation Desert Shield/Desert Storm, Food Stamps, Unemployment Compensation Administration, Veterans Compensation and Pensions, and Other Urgent Needs Act of 1991)",Motion To Table S.Amdt.59,To eliminate or reduce certain appropriations.,Motion to Table Failed (44-56),'1/2',19,25,0,0,25,31,0,0,0,0,0,0,44,56,0,0,
40,102,1,H.R. 1281,"March 20, 1991,  07:08 PM",On Passage of the Bill H.R. 1281,H.R. 1281,"A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",Bill Passed (92-8),'1/2',36,8,0,0,56,0,0,0,0,0,0,0,92,8,0,0,
41,102,1,PN65,"March 21, 1991,  02:01 PM",On the Nomination PN65,Martinez Nomination,"Bob Martinez, of Florida, to be Director of National Drug Control Policy",Nomination Confirmed (88-12),'1/2',44,0,0,0,44,12,0,0,0,0,0,0,88,12,0,0,
42,102,1,,"April 18, 1991,  12:09 PM",On the Amendment S.Amdt. 68 to S. 207 (Futures Trading Practices Act of 1991),Bond Amdt. No. 68,To require the publication of Commission opinions.,Amendment Agreed to (98-0),'1/2',43,0,0,0,55,0,0,1,0,0,0,0,98,0,0,1,
43,102,1,,"April 18, 1991,  12:48 PM",On the Amendment S.Amdt. 69 to S. 207 (Futures Trading Practices Act of 1991),Bond Amdt. No. 69,To improve intermarket coordination.,Amendment Rejected (33-65),'1/2',14,29,0,0,19,36,0,1,0,0,0,0,33,65,0,1,
44,102,1,,"April 18, 1991,  02:39 PM",On the Motion to Table S.Amdt. 71 to S. 207 (Futures Trading Practices Act of 1991),Motion To Table Wirth Amdt. No. 71,To require the Securities and Exchange Commission and the Commodity Futures Trading Commission to take certain actions regarding intermarket issues.,Motion to Table Agreed to (57-41),'1/2',27,16,0,0,30,25,0,1,0,0,0,0,57,41,0,1,
45,102,1,H.R. 707,"April 18, 1991,  03:08 PM",On Passage of the Bill H.R. 707,H.R. 707,"A bill to improve the regulation of futures trading, authorize appropriations for the Commodity Futures Trading Commission, and for other purposes.",Bill Passed (90-8),'1/2',37,6,0,0,53,2,0,1,0,0,0,0,90,8,0,1,
46,102,1,,"April 24, 1991,  12:32 PM",On the Motion to Table S.Amdt. 74 to S.Con.Res. 29 (No short title on file),Motion To Table Moynihan Amdt. No. 74,To allow a Social Security tax cut.,Motion to Table Agreed to (60-38),'1/2',34,9,0,0,26,29,0,1,0,0,0,0,60,38,0,1,
47,102,1,,"April 24, 1991,  03:53 PM",On the Motion to Table S.Amdt. 78 to S.Con.Res. 29 (No short title on file),Motion To Table Amdt. No.78,To provide an across the board freeze in budget authority for fiscal year 1992 at fiscal year 1991 levels.,Motion to Table Agreed to (60-37),'1/2',18,24,0,1,42,13,0,1,0,0,0,0,60,37,0,2,
48,102,1,,"April 25, 1991,  01:58 PM",On the Motion to Table S.Amdt. 80 to S.Con.Res. 29 (No short title on file),Motion To Table McConnell Amdt. No.80,"To provide increased funding for child nutrition programs, and to eliminate monies in the Presidential Election Campaign Fund.",Motion to Table Failed (0-95),'1/2',0,40,0,3,0,55,0,1,0,0,0,0,0,95,0,4,
49,102,1,,"April 25, 1991,  02:52 PM",On the Motion (Motion To Waive Congressional Budget Act),Motion To Waive Congressional Budget Act,To decrease funding for defense and decrease the deficit.,"Motion Rejected (22-73, 3/5 majority required)",'3/5',1,39,0,3,21,34,0,1,0,0,0,0,22,73,0,4,
50,102,1,,"April 25, 1991,  03:35 PM",On the Amendment S.Amdt. 82 to S.Con.Res. 29 (No short title on file),Simon Amdt. No. 82,To reduce budget authority for defense spending by 2 percent.,Amendment Rejected (25-70),'1/2',3,37,0,3,22,33,0,1,0,0,0,0,25,70,0,4,
51,102,1,,"April 25, 1991,  04:02 PM",On the Amendment S.Amdt. 84 to S.Con.Res. 29 (No short title on file),Simon Amdt. No.84,To provide for a more gradual period of transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977 as such changes apply to workers born in years after 1916 and before 1927 and for other purposes.,Amendment Rejected (30-64),'1/2',5,35,0,3,25,29,0,2,0,0,0,0,30,64,0,5,
52,102,1,,"April 25, 1991,  04:39 PM",On the Motion to Table S.Amdt. 76 to S.Con.Res. 29 (No short title on file),Motion To Table Brown Amdt. No. 76,To eliminate the honey price support program.,Motion to Table Agreed to (57-38),'1/2',19,21,0,3,38,17,0,1,0,0,0,0,57,38,0,4,
53,102,1,S. 429,"May 7, 1991,  02:49 PM",On the Cloture Motion S. 429,Cloture Motion On Motion To Proceed To Consideration,A bill to amend the Sherman Act regarding retail competition.,"Cloture Motion Agreed to (61-37, 3/5 majority required)",'3/5',11,32,0,0,50,5,0,1,0,0,0,0,61,37,0,1,
54,102,1,S. 429,"May 8, 1991,  05:59 PM",On the Cloture Motion S. 429,Motion To Invoke Cloture On S.429,A bill to amend the Sherman Act regarding retail competition.,"Cloture Motion Agreed to (63-35, 3/5 majority required)",'3/5',13,30,0,0,50,5,0,1,0,0,0,0,63,35,0,1,
55,102,1,S.J.Res. 137,"May 9, 1991,  02:02 PM",On the Joint Resolution S.J.Res. 137,S.J.Res.137,A joint resolution suspending certain provisions of law pursuant to section 258(a)(2) of the Balanced Budget and Emergency Deficit Control Act of 1985.,Joint Resolution Defeated (5-92),'1/2',0,41,0,2,5,51,0,1,0,0,0,0,5,92,0,3,
56,102,1,Treaty Doc. 96-31,"May 14, 1991,  02:29 PM",On the Resolution of Ratification Treaty Doc. 96-31,Treaty Doc. 96-31,"The International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, with annex, done at London, July 7, 1978","Resolution of Ratification Agreed to (97-0, 2/3 majority required)",'2/3',42,0,0,1,55,0,0,2,0,0,0,0,97,0,0,3,
57,102,1,Treaty Doc. 101-7,"May 14, 1991,  02:29 PM",On the Resolution of Ratification Treaty Doc. 101-7,Treaty Doc. 101-7,"Annex III (Regulations for the Prevention of Pollution by Harmful Substances Carried by Sea in Packaged Forms or in Freight Containers, Portable Tanks or Road and Rail Tank Wagons), an optional Annex to the 1973 International Convention for the Prevention of Pollution from Ships, as modified and incorporated by the 1978 Protocol relating thereto (MARPOL 73/79)","Resolution of Ratification Agreed to (97-0, 2/3 majority required)",'2/3',42,0,0,1,55,0,0,2,0,0,0,0,97,0,0,3,
58,102,1,Treaty Doc. 102-2,"May 14, 1991,  02:29 PM",On the Resolution of Ratification Treaty Doc. 102-2,Treaty Doc. 102-2,"The Protocol of 1988 Relating to the International Convention for the Safety of Life at Sea, 1974, with Annex, and the Protocol of 1988 Relating to the International Convention on Load Lines, 1966, with Annexes; both Protocols done at London November 11, 1988, and signed by the United States April 6, 1989, subject to ratification","Resolution of Ratification Agreed to (97-0, 2/3 majority required)",'2/3',42,0,0,1,55,0,0,2,0,0,0,0,97,0,0,3,
59,102,1,Treaty Doc. 88-11,"May 14, 1991,  02:29 PM",On the Resolution of Ratification Treaty Doc. 88-11,Treaty Doc. 88-11,"The Convention Concerning the Abolition of Forced Labor (Convention No. 105), adopted by the International Labor Conference at its 40th Session, Geneva, June 25, 1957","Resolution of Ratification Agreed to (97-0, 2/3 majority required)",'2/3',42,0,0,1,55,0,0,2,0,0,0,0,97,0,0,3,
60,102,1,,"May 14, 1991,  04:41 PM",On the Amendment S.Amdt. 241 to S. 100 (Central American Democracy and Development Act),Helms Amdt. No. 241,Relating to the enactment of difficult economic reforms by Central American governments.,Amendment Rejected (38-58),'1/2',36,6,0,1,2,52,0,3,0,0,0,0,38,58,0,4,
61,102,1,S. 100,"May 14, 1991,  05:14 PM",On Passage of the Bill S. 100,Final Passage - S.100,A bill to set forth United States policy toward Central America and to assist the economic recovery and development of that region.,Bill Passed (87-9),'1/2',33,9,0,1,54,0,0,3,0,0,0,0,87,9,0,4,
62,102,1,S.Res. 117,"May 15, 1991,  03:04 PM",On the Resolution S.Res. 117,S. Res. 117,"A resolution to urge the Administration to expeditiously and prudently complete its review of the Soviet request for $1.5 billion in agricultural credit guarantees, and to approve such request under certain conditions.",Resolution Agreed to (70-28),'1/2',34,8,0,1,36,20,0,1,0,0,0,0,70,28,0,2,
63,102,1,,"May 16, 1991,  06:00 PM",On the Amendment S.Amdt. 244 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Boren Amdt. No. 244,To express the sense of the Senate regarding funding.,Amendment Agreed to (50-44),'1/2',0,40,0,3,50,4,0,3,0,0,0,0,50,44,0,6,
64,102,1,,"May 17, 1991,  11:56 AM",On the Amendment S.Amdt. 245 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Graham Amdt No.245,To require that candidates for President and Vice President receiving public benefits participate in public debates or forums.,Amendment Agreed to (44-43),'1/2',2,34,0,7,42,9,0,6,0,0,0,0,44,43,0,13,
65,102,1,,"May 21, 1991,  03:13 PM",On the Amendment S.Amdt. 246 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Dodd Amdt. No.246,"To apply the same honoraria provisions to Senators and officers and employees of the Senate as apply to Members of the House of Representatives and other officers and employees of the Government, and for other purposes.",Amendment Agreed to (72-24),'1/2',18,23,0,2,54,1,0,2,0,0,0,0,72,24,0,4,
66,102,1,,"May 21, 1991,  04:25 PM",On the Amendment S.Amdt. 249 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Moynihan Amdt. No. 249,To amend the Ethics in Government Act of 1978 to apply the limitations on outside earned income to unearned income.,Amendment Agreed to (49-46),'1/2',28,13,0,2,21,33,0,3,0,0,0,0,49,46,0,5,
67,102,1,,"May 21, 1991,  06:17 PM",On the Motion to Table S.Amdt. 251 to S.Amdt. 250 to S.Amdt. 242 to S. 3,Motion To Table Breaux Amdt. No. 251,To prohibit certain election-related activities of foreign nationals.,Motion to Table Failed (35-60),'1/2',4,37,0,2,31,23,0,3,0,0,0,0,35,60,0,5,
68,102,1,,"May 22, 1991,  10:03 AM",On the Amendment S.Amdt. 252 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),McConnell Amdt. No. 252,To strike the spending limits and public benefit provisions.,Amendment Rejected (42-56),'1/2',42,0,0,1,0,56,0,1,0,0,0,0,42,56,0,2,
69,102,1,,"May 22, 1991,  12:31 PM",On the Motion to Table S.Amdt. 255 to S.Amdt. 254 to S.Amdt. 242 to S. 3,Motion To Table S.Amdt. 255,To limit the Senate terms of eligible candidates.,Motion to Table Agreed to (68-30),'1/2',12,30,0,1,56,0,0,1,0,0,0,0,68,30,0,2,
70,102,1,,"May 22, 1991,  12:56 PM",On the Motion to Table S.Amdt. 254 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Motion To Table S.Amdt. 254,To require disclosure of communications paid with taxpayer funds.,Motion to Table Agreed to (54-44),'1/2',0,42,0,1,54,2,0,1,0,0,0,0,54,44,0,2,
71,102,1,,"May 22, 1991,  01:10 PM",On the Motion to Table S.Amdt. 256 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Motion To Table S.Amdt. 256,To insure competitiveness in Senate elections between incumbent Senators and challengers by establishing general election spending limits for challengers at 150% of the limit for incumbent Senators.,Motion to Table Agreed to (60-38),'1/2',5,37,0,1,55,1,0,1,0,0,0,0,60,38,0,2,
72,102,1,,"May 22, 1991,  02:17 PM",On the Motion to Table S.Amdt. 257 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Motion To Table S.Amdt. 257,"To require that surplus campaign funds be paid into the Treasury of the United States to aid in reducing the deficit and to ensure a ""level playing field"" for all Senatorial candidates.",Motion to Table Agreed to (57-41),'1/2',8,34,0,1,49,7,0,1,0,0,0,0,57,41,0,2,
73,102,1,,"May 22, 1991,  03:11 PM",On the Motion to Table S.Amdt. 258 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Motion To Table S.Amdt. 258,To repeal the public financing of and spending limits on Presidential election campaigns and the preferential mailing rate for political parties.,Motion to Table Agreed to (60-38),'1/2',4,38,0,1,56,0,0,1,0,0,0,0,60,38,0,2,
74,102,1,,"May 22, 1991,  05:49 PM",On the Amendment S.Amdt. 259 to S.Amdt. 242 to S. 3 (House of Representatives Campaign Spending Limit and Election Reform Act of 1991),Kerry Amdt. No. 259,To provide for a system of public funding for general elections for the United States Senate.,Amendment Rejected (39-58),'1/2',0,42,0,1,39,16,0,2,0,0,0,0,39,58,0,3,
