Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,111,1,,"January 22, 2009,  04:55 PM",On the Motion to Table S.Amdt. 31 to S. 181 (Lilly Ledbetter Fair Pay Act of 2009),Motion to Table DeMint Amdt. No. 31,"To preserve and protect the free choice of individual employees to form, join, or assist labor organizations, or to refrain from such activities.",Motion to Table Agreed to (66-31),'1/2',10,31,0,0,54,0,0,1,2,0,0,0,66,31,0,1,
12,111,1,,"January 22, 2009,  05:20 PM",On the Motion to Table S.Amdt. 37 to S. 181 (Lilly Ledbetter Fair Pay Act of 2009),Motion to Table Isakson Amdt. No. 37,To limit the application of the Act to claims resulting from discriminatory compensation decisions that are adopted on or after the date of enactment of the Act.,Motion to Table Agreed to (59-38),'1/2',3,38,0,0,54,0,0,1,2,0,0,0,59,38,0,1,
13,111,1,,"January 22, 2009,  05:54 PM",On the Motion to Table S.Amdt. 34 to S. 181 (Lilly Ledbetter Fair Pay Act of 2009),Motion to Table Vitter Amdt. No. 34,To preserve open competition and Federal Government neutrality towards the labor relations of Federal Government contractors on Federal and federally funded construction projects.,Motion to Table Agreed to (59-38),'1/2',3,38,0,0,54,0,0,1,2,0,0,0,59,38,0,1,
14,111,1,S. 181,"January 22, 2009,  06:17 PM",On Passage of the Bill S. 181,S. 181,"A bill to amend title VII of the Civil Rights Act of 1964 and the Age Discrimination in Employment Act of 1967, and to modify the operation of the Americans with Disabilities Act of 1990 and the Rehabilitation Act of 1973, to clarify that a discriminatory compensation decision or other practice that is unlawful under such Acts occurs each time compensation is paid pursuant to the discriminatory compensation decision or other practice, and for other purposes.","Bill Passed (61-36, 3/5 majority required)",'3/5',5,36,0,0,54,0,0,1,2,0,0,0,61,36,0,1,
15,111,1,PN64-6,"January 26, 2009,  06:00 PM",On the Nomination PN64-6,"Confirmation Timothy F. Geithner, of New York, to be Secretary of the Treasury","Timothy F. Geithner, of New York, to be Secretary of the Treasury",Nomination Confirmed (60-34),'1/2',10,30,0,1,49,3,0,3,1,1,0,0,60,34,0,4,
16,111,1,,"January 27, 2009,  05:47 PM",On the Motion to Table S.Amdt. 43 to S.Amdt. 39 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Motion to Table Demint Amdt. No. 43,To require States to impose cost-sharing for any individual enrolled in a State child health plan whose income exceeds 200 percent of the poverty line.,Motion to Table Agreed to (60-37),'1/2',4,36,0,1,54,1,0,1,2,0,0,0,60,37,0,2,
17,111,1,PN65-17,"January 27, 2009,  06:14 PM",On the Nomination PN65-17,"Confirmation Daniel K. Tarullo, to be a Member of the Board of Governors of the Federal Reserve System","Daniel K. Tarullo, of Massachusetts, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2008",Nomination Confirmed (96-1),'1/2',39,1,0,1,55,0,0,1,2,0,0,0,96,1,0,2,
18,111,1,,"January 28, 2009,  11:00 AM",On the Amendment S.Amdt. 40 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),McConnell Amdt. No. 40,In the nature of a substitute.,Amendment Rejected (32-65),'1/2',32,8,0,1,0,55,0,1,0,2,0,0,32,65,0,2,
19,111,1,,"January 28, 2009,  12:13 PM",On the Amendment S.Amdt. 65 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Martinez Amdt. No. 65,"To restore the prohibition on funding of nongovernmental organizations that promote abortion as a method of birth control (the ""Mexico City Policy"").",Amendment Rejected (37-60),'1/2',36,4,0,1,1,54,0,1,0,2,0,0,37,60,0,2,
20,111,1,,"January 28, 2009,  02:17 PM",On the Motion to Table S.Amdt. 67 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Motion to Table Cornyn Amdt. No. 67,"To ensure redistributed funds go towards coverage of low-income children or outreach and enrollment of low-income children, rather than to States that will use the funds to cover children from higher income families.",Motion to Table Agreed to (64-33),'1/2',8,32,0,1,54,1,0,1,2,0,0,0,64,33,0,2,
21,111,1,,"January 28, 2009,  02:43 PM",On the Amendment S.Amdt. 75 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Roberts Amdt. No. 75,To prohibit CHIP coverage for higher income children and to prohibit any payments to a State from its CHIP allotments for any fiscal year quarter in which the State Medicaid income eligibility level for children is greater than the income eligibility level for children under CHIP.,Amendment Rejected (36-60),'1/2',35,5,0,1,1,53,0,2,0,2,0,0,36,60,0,3,
22,111,1,,"January 28, 2009,  05:46 PM",On the Amendment S.Amdt. 46 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Kyl Amdt. No. 46,"To reinstate the crowd out policy agreed to in section 116 of H.R. 3963 (CHIPRA II), as agreed to and passed by the House and Senate.",Amendment Rejected (42-56),'1/2',41,0,0,0,1,54,0,1,0,2,0,0,42,56,0,1,
23,111,1,,"January 28, 2009,  06:19 PM",On the Amendment S.Amdt. 77 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Murkowski Amdt. No. 77,To provide for the development of best practice recommendations and to ensure coverage of low income children.,Amendment Rejected (47-51),'1/2',41,0,0,0,6,49,0,1,0,2,0,0,47,51,0,1,
24,111,1,,"January 29, 2009,  03:12 PM",On the Amendment S.Amdt. 47 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Coburn Amdt. No. 47,To ensure that children do not lose their private insurance and that uninsured children can get access to private insurance.,Amendment Rejected (36-62),'1/2',36,5,0,0,0,55,0,1,0,2,0,0,36,62,0,1,
25,111,1,,"January 29, 2009,  03:37 PM",On the Motion to Table S.Amdt. 74 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Motion to Table Bunning Amdt. No. 74 as Modified,To eliminate any exceptions to the prohibition on States receiving an enhanced Federal matching rate for providing coverage to children whose family income exceeds 300 percent of the poverty line.,Motion to Table Agreed to (54-44),'1/2',0,41,0,0,52,3,0,1,2,0,0,0,54,44,0,1,
26,111,1,,"January 29, 2009,  03:55 PM",On the Amendment S.Amdt. 80 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Hatch Amdt. No. 80,To codify regulations specifying that an unborn child is eligible for child health assistance.,Amendment Rejected (39-59),'1/2',37,4,0,0,2,53,0,1,0,2,0,0,39,59,0,1,
27,111,1,,"January 29, 2009,  07:33 PM",On the Amendment S.Amdt. 85 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),DeMint Amdt. No. 85,To provide an above-the-line Federal income tax deduction for health care costs of certain children in an amount comparable to the average federal share of the benefit provided to any non-citizen child for medical assistance or child health assistance.,Amendment Rejected (40-58),'1/2',35,6,0,0,5,50,0,1,0,2,0,0,40,58,0,1,
28,111,1,,"January 29, 2009,  08:01 PM",On the Amendment S.Amdt. 86 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Coburn Amdt. No. 86,To ensure that American children have high-quality health coverage that fits their individual needs.,Amendment Rejected (36-62),'1/2',36,5,0,0,0,55,0,1,0,2,0,0,36,62,0,1,
29,111,1,,"January 29, 2009,  08:21 PM",On the Amendment S.Amdt. 63 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Bingaman Amdt. No. 63 as Modified,To clarify that new paperwork and enrollment barriers are not created in the Express Lane Enrollment option and that income may be determined by Express Lane agencies based on State income tax records or returns.,Amendment Agreed to (55-43),'1/2',3,38,0,0,50,5,0,1,2,0,0,0,55,43,0,1,
30,111,1,,"January 29, 2009,  08:37 PM",On the Amendment S.Amdt. 93 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),Hutchison Amdt. No. 93,To provide assistance for States with percentages of children with no health insurance coverage above the national average.,Amendment Rejected (17-81),'1/2',8,33,0,0,9,46,0,1,0,2,0,0,17,81,0,1,
31,111,1,H.R. 2,"January 29, 2009,  08:57 PM",On Passage of the Bill H.R. 2,H.R. 2 as Amended,"A bill to amend title XXI of the Social Security Act to extend and improve the Children's Health Insurance Program, and for other purposes.",Bill Passed (66-32),'1/2',9,32,0,0,55,0,0,1,2,0,0,0,66,32,0,1,
32,111,1,PN64-7,"February 2, 2009,  06:15 PM",On the Nomination PN64-7,"Confirmation Eric H. Holder, Jr., of the District of Columbia, to be Attorney General","Eric H. Holder, Jr., of the District of Columbia, to be Attorney General",Nomination Confirmed (75-21),'1/2',19,21,0,1,54,0,0,2,2,0,0,0,75,21,0,3,
33,111,1,,"February 3, 2009,  12:26 PM",On the Motion (Motion to Waive CBA Re: Murray Amdt. No. 110 Emergency Designation),Motion to Waive CBA Re: Murray Amdt. No. 110 Emergency Designation,To strengthen the infrastructure investments made by the bill.,"Motion Rejected (58-39, 3/5 majority required)",'3/5',2,38,0,1,54,1,0,1,2,0,0,0,58,39,0,2,
34,111,1,,"February 3, 2009,  04:16 PM",On the Amendment S.Amdt. 109 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Coburn Amdt. No. 109,To strike the $246 million tax earmark for Hollywood production companies.,Amendment Agreed to (52-45),'1/2',38,2,0,1,13,42,0,1,1,1,0,0,52,45,0,2,
35,111,1,,"February 3, 2009,  04:44 PM","On the Motion (Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Mikulski Amdt. 104)","Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Mikulski Amdt. 104",To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction against individual income tax for interest on indebtedness and for State sales and excise taxes with respect to the purchase of certain motor vehicles.,"Motion Agreed to (71-26, 3/5 majority required)",'3/5',31,9,0,1,38,17,0,1,2,0,0,0,71,26,0,2,
36,111,1,,"February 3, 2009,  08:17 PM","On the Motion (Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Boxer Amdt. No. 112)","Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Boxer Amdt. No. 112","To amend the Internal Revenue Code of 1986 to allow the deduction for dividends received from controlled foreign corporations for an additional year, and for other purposes.","Motion Rejected (42-55, 3/5 majority required)",'3/5',33,7,0,1,8,47,0,1,1,1,0,0,42,55,0,2,
37,111,1,,"February 4, 2009,  05:47 PM",On the Amendment S.Amdt. 179 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Vitter Amdt. No. 179,To eliminate unnecessary spending.,Amendment Rejected (32-65),'1/2',32,8,0,1,0,55,0,1,0,2,0,0,32,65,0,2,
38,111,1,,"February 4, 2009,  06:18 PM","On the Motion (Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress, Re: DeMint Amdt. No. 168)","Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress, Re: DeMint Amdt. No. 168",In the nature of a substitute.,"Motion Rejected (36-61, 3/5 majority required)",'3/5',36,4,0,1,0,55,0,1,0,2,0,0,36,61,0,2,
39,111,1,,"February 4, 2009,  06:35 PM",On the Amendment S.Amdt. 238 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Thune Amdt. No. 238,To ensure that the $1 trillion spending bill is not used to expand the scope of the Federal Government by adding new spending programs.,Amendment Rejected (35-62),'1/2',35,5,0,1,0,55,0,1,0,2,0,0,35,62,0,2,
40,111,1,,"February 4, 2009,  06:58 PM",On the Motion (Motion to Waive CBA Re: McCain Amdt. No. 278),Motion to Waive CBA Re: McCain Amdt. No. 278,To reimplement Gramm-Rudman-Hollings to require deficit reduction and spending cuts upon 2 consecutive quarters of positive GDP growth.,"Motion Rejected (44-53, 3/5 majority required)",'3/5',40,0,0,1,3,52,0,1,1,1,0,0,44,53,0,2,
41,111,1,,"February 4, 2009,  07:19 PM",On the Motion (Motion to Waive CBA Inhofe Amdt. No. 262),Motion to Waive CBA Inhofe Amdt. No. 262,"To appropriate, with an offset, $5,232,000,000 for procurement for the Department of Defense to reconstitute military units to an acceptable readiness rating and to restock prepositioned assets and war reserve material.","Motion Rejected (38-59, 3/5 majority required)",'3/5',37,3,0,1,0,55,0,1,1,1,0,0,38,59,0,2,
42,111,1,,"February 4, 2009,  07:45 PM","On the Motion (Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress, Re: Cornyn Amdt. No. 277)","Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress, Re: Cornyn Amdt. No. 277",To reduce income taxes for all working taxpayers.,"Motion Rejected (37-60, 3/5 majority required)",'3/5',37,3,0,1,0,55,0,1,0,2,0,0,37,60,0,2,
43,111,1,,"February 4, 2009,  08:04 PM","On the Motion (Motion to Waive Section 201, S. Con. Res. 21, 110th Congress, Bunning Amdt. No. 242)","Motion to Waive Section 201, S. Con. Res. 21, 110th Congress, Bunning Amdt. No. 242","To amend the Internal Revenue Code of 1986 to suspend for 2009 the 1993 income tax increase on Social Security benefits, and for other purposes.","Motion Rejected (39-57, 3/5 majority required)",'3/5',37,2,0,2,2,53,0,1,0,2,0,0,39,57,0,3,
44,111,1,,"February 4, 2009,  08:27 PM",On the Amendment S.Amdt. 279 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),McCain Amdt. No. 279,To prohibit the applicability of Buy American requirements in the Act to the utilization of funds provided by the Act.,Amendment Rejected (31-65),'1/2',30,9,0,2,0,55,0,1,1,1,0,0,31,65,0,3,
45,111,1,,"February 5, 2009,  04:34 PM",On the Motion (Motion to Waive CBA McCain Amdt. No. 364 As Modified),Motion to Waive CBA McCain Amdt. No. 364 As Modified,In the nature of a substitute.,"Motion Rejected (40-57, 3/5 majority required)",'3/5',40,0,0,1,0,55,0,1,0,2,0,0,40,57,0,2,
46,111,1,,"February 5, 2009,  05:03 PM",On the Amendment S.Amdt. 140 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Feingold Amdt. No. 140,To provide greater accountability of taxpayers' dollars by curtailing congressional earmarking and requiring disclosure of lobbying by recipients of Federal funds.,Amendment Rejected (32-65),'1/2',26,14,0,1,5,50,0,1,1,1,0,0,32,65,0,2,
47,111,1,,"February 5, 2009,  05:29 PM",On the Amendment S.Amdt. 189 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),DeMint Amdt. No. 189,To allow the free exercise of religion at institutions of higher education that receive funding under section 803 of division A.,Amendment Rejected (43-54),'1/2',38,2,0,1,4,51,0,1,1,1,0,0,43,54,0,2,
48,111,1,,"February 5, 2009,  05:53 PM",On the Motion (Motion to Waive CBA Ensign Amdt. No. 353),Motion to Waive CBA Ensign Amdt. No. 353,In the nature of a substitute.,"Motion Rejected (35-62, 3/5 majority required)",'3/5',35,5,0,1,0,55,0,1,0,2,0,0,35,62,0,2,
49,111,1,,"February 5, 2009,  06:23 PM",On the Motion (Motion to Waive CBA Thune Amdt. No. 197),Motion to Waive CBA Thune Amdt. No. 197,In the nature of a substitute.,"Motion Rejected (37-60, 3/5 majority required)",'3/5',37,3,0,1,0,55,0,1,0,2,0,0,37,60,0,2,
50,111,1,,"February 5, 2009,  07:48 PM",On the Motion (Motion to Table Coburn Amdt. No. 176),Motion to Table Coburn Amdt. No. 176,"To require the use of competitive procedures to award contracts, grants, and cooperative agreements funded under this Act.",Motion Rejected (1-96),'1/2',1,39,0,1,0,55,0,1,0,2,0,0,1,96,0,2,
51,111,1,,"February 6, 2009,  01:08 PM",On the Amendment S.Amdt. 309 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Coburn Amdt. No. 309,To ensure that taxpayer money is not lost on wasteful and non-stimulative projects.,Amendment Agreed to (73-24),'1/2',40,0,0,1,33,22,0,1,0,2,0,0,73,24,0,2,
52,111,1,,"February 6, 2009,  01:36 PM",On the Amendment S.Amdt. 176 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Coburn Amdt. No. 176,"To require the use of competitive procedures to award contracts, grants, and cooperative agreements funded under this Act.",Amendment Agreed to (97-0),'1/2',40,0,0,1,55,0,0,1,2,0,0,0,97,0,0,2,
53,111,1,,"February 6, 2009,  09:57 PM",On the Amendment S.Amdt. 501 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Graham Amdt. No. 501 As Modified,"To limit wasteful spending, to fund a systematic program of foreclosure prevention,  to be administered by the Federal Deposit Insurance Corporation, and for other purposes.",Amendment Rejected (39-57),'1/2',36,3,0,2,3,52,0,1,0,2,0,0,39,57,0,3,
54,111,1,,"February 6, 2009,  10:27 PM",On the Amendment S.Amdt. 297 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Grassley Amdt. No. 297,To provide the same temporary increase in the FMAP for all States and to permit States to choose the period through June 2011 for receiving the increase.,Amendment Rejected (47-49),'1/2',36,3,0,2,11,44,0,1,0,2,0,0,47,49,0,3,
55,111,1,,"February 6, 2009,  10:45 PM",On the Motion (Motion to Waive CBA Re: Cantwell Amdt. No. 274),Motion to Waive CBA Re: Cantwell Amdt. No. 274,To improve provisions relating to energy tax incentives and provisions relating manufacturing tax incentives for energy property.,"Motion Agreed to (80-16, 3/5 majority required)",'3/5',23,16,0,2,55,0,0,1,2,0,0,0,80,16,0,3,
56,111,1,,"February 6, 2009,  11:04 PM",On the Amendment S.Amdt. 107 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Vitter Amdt. No. 107,Prohibiting direct or indirect use of funds to fund the Association of Community Organizations for Reform Now (ACORN).,Amendment Rejected (45-51),'1/2',39,0,0,2,6,49,0,1,0,2,0,0,45,51,0,3,
57,111,1,,"February 6, 2009,  11:26 PM",On the Amendment S.Amdt. 531 to S.Amdt. 98 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Bunning Amdt. No. 531,To temporarily increase the limitations on offsetting ordinary income with capital losses and to strike the 5-year carry back of general business credits.,Amendment Rejected (41-55),'1/2',38,1,0,2,3,52,0,1,0,2,0,0,41,55,0,3,
58,111,1,,"February 6, 2009,  11:50 PM","On the Motion (Motion to Waive Sec. 201, S. Con. Res. 21, 110th Congress Thune Amdt. No. 538)","Motion to Waive Sec. 201, S. Con. Res. 21, 110th Congress Thune Amdt. No. 538",No Statement of Purpose on File.,"Motion Rejected (35-61, 3/5 majority required)",'3/5',35,4,0,2,0,55,0,1,0,2,0,0,35,61,0,3,
59,111,1,,"February 9, 2009,  05:29 PM",On the Cloture Motion S.Amdt. 570 to H.R. 1 (American Recovery and Reinvestment Act of 2009),Motion to Invoke Cloture on Collins-Nelson (NE) Amdt. No. 570 to H.R. 1,In the nature of a substitute.,"Cloture Motion Agreed to (61-36, 3/5 majority required)",'3/5',3,36,0,2,56,0,0,0,2,0,0,0,61,36,0,2,
60,111,1,,"February 10, 2009,  12:02 PM","On the Motion (Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Amdt. No. 570)","Motion to Waive Sec. 201 of S. Con. Res. 21, 110th Congress Re: Amdt. No. 570",In the nature of a substitute.,"Motion Agreed to (61-37, 3/5 majority required)",'3/5',3,37,0,1,56,0,0,0,2,0,0,0,61,37,0,1,
61,111,1,H.R. 1,"February 10, 2009,  12:27 PM",On Passage of the Bill H.R. 1,H.R. 1 as Amended,"A bill making supplemental appropriations for job preservation and creation, infrastructure investment, energy efficiency and science, assistance to the unemployed, and State and local fiscal stabilization, for fiscal year ending September 30, 2009, and for other purposes.",Bill Passed (61-37),'1/2',3,37,0,1,56,0,0,0,2,0,0,0,61,37,0,1,
62,111,1,PN65-11,"February 11, 2009,  05:02 PM",On the Nomination PN65-11,"Confirmation William J. Lynn, III, of Virginia, to the Deputy Secretary of Defense","William J. Lynn, III, of Virginia, to be Deputy Secretary of Defense",Nomination Confirmed (93-4),'1/2',37,3,0,1,54,1,0,1,2,0,0,0,93,4,0,2,
63,111,1,H.R. 1,"February 13, 2009,  05:29 PM","On the Motion (Motion to Waive Sec. 204(a)(5)(A) of S.Con.Res. 21, 110th Congress)","Motion to Waive Sec. 204(a)(5)(A) of S.Con.Res. 21, 110th Congress","A bill making supplemental appropriations for job preservation and creation, infrastructure investment, energy efficiency and science, assistance to the unemployed, and State and local fiscal stabilization, for fiscal year ending September 30, 2009, and for other purposes.","Motion Agreed to (60-38, 3/5 majority required)",'3/5',3,38,0,0,55,0,0,1,2,0,0,0,60,38,0,1,
64,111,1,H.R. 1,"February 13, 2009,  05:29 PM",On the Conference Report H.R. 1,Conference Report,"A bill making supplemental appropriations for job preservation and creation, infrastructure investment, energy efficiency and science, assistance to the unemployed, and State and local fiscal stabilization, for fiscal year ending September 30, 2009, and for other purposes.","Conference Report Agreed to (60-38, 3/5 majority required)",'3/5',3,38,0,0,55,0,0,1,2,0,0,0,60,38,0,1,
65,111,1,S. 160,"February 24, 2009,  11:16 AM",On Cloture on the Motion to Proceed S. 160,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 160,A bill to provide the District of Columbia a voting seat and the State of Utah an additional seat in the House of Representatives.,"Cloture on the Motion to Proceed Agreed to (62-34, 3/5 majority required)",'3/5',8,32,0,1,52,2,0,2,2,0,0,0,62,34,0,3,
66,111,1,PN64-18,"February 24, 2009,  04:30 PM",On the Nomination PN64-18,"Confirmation Hilda L. Solis of California, to be Secretary of Labor","Hilda L. Solis, of California, to be Secretary of Labor",Nomination Confirmed (80-17),'1/2',24,17,0,0,54,0,0,2,2,0,0,0,80,17,0,2,
67,111,1,S. 160,"February 25, 2009,  02:11 PM",On the Point of Order S. 160,Is The Constitutional Point of Order Well Taken?,A bill to provide the District of Columbia a voting seat and the State of Utah an additional seat in the House of Representatives.,Point of Order Not Well Taken (36-62),'1/2',35,6,0,0,1,54,0,1,0,2,0,0,36,62,0,1,
68,111,1,,"February 25, 2009,  05:46 PM",On the Amendment S.Amdt. 581 to S. 160 (District of Columbia House Voting Rights Act of 2009),Coburn Amdt. No. 581,In the nature of a substitute.,Amendment Rejected (7-91),'1/2',7,34,0,0,0,55,0,1,0,2,0,0,7,91,0,1,
69,111,1,,"February 26, 2009,  10:31 AM",On the Amendment S.Amdt. 585 to S. 160 (District of Columbia House Voting Rights Act of 2009),Kyl Amdt. No. 585,"To provide for the retrocession of the District of Columbia to the State of Maryland, and for other purposes.",Amendment Rejected (30-67),'1/2',29,11,0,1,1,54,0,1,0,2,0,0,30,67,0,2,
70,111,1,,"February 26, 2009,  02:04 PM",On the Amendment S.Amdt. 591 to S. 160 (District of Columbia House Voting Rights Act of 2009),Durbin Amdt. No. 591,"To encourage and promote diversity in communication media ownership, and to ensure that the public airwaves are used in the public interest.",Amendment Agreed to (57-41),'1/2',0,41,0,0,55,0,0,1,2,0,0,0,57,41,0,1,
71,111,1,,"February 26, 2009,  02:30 PM",On the Amendment S.Amdt. 573 to S. 160 (District of Columbia House Voting Rights Act of 2009),DeMint Amdt. No. 573,To prevent the Federal Communications Commission from repromulgating the fairness doctrine.,Amendment Agreed to (87-11),'1/2',41,0,0,0,45,10,0,1,1,1,0,0,87,11,0,1,
72,111,1,,"February 26, 2009,  03:52 PM",On the Amendment S.Amdt. 575 to S. 160 (District of Columbia House Voting Rights Act of 2009),Ensign Amdt. No. 575,To restore Second Amendment rights in the District of Columbia.,Amendment Agreed to (62-36),'1/2',40,1,0,0,22,33,0,1,0,2,0,0,62,36,0,1,
73,111,1,S. 160,"February 26, 2009,  04:17 PM",On Passage of the Bill S. 160,S. 160 As Amended,A bill to provide the District of Columbia a voting seat and the State of Utah an additional seat in the House of Representatives.,"Bill Passed (61-37, 3/5 majority required)",'3/5',6,35,0,0,53,2,0,1,2,0,0,0,61,37,0,1,
74,111,1,,"March 3, 2009,  12:01 PM","On the Amendment S.Amdt. 592 to H.R. 1105 (Omnibus Appropriations Act, 2009)",McCain Amdt. No. 592,In the nature of a substitute.,Amendment Rejected (32-63),'1/2',30,9,0,2,2,52,0,2,0,2,0,0,32,63,0,4,
