Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
12,106,1,,"February 4, 1999,  03:45 PM",On the Motion (Division III House Mgrs Motion Re: Presentation of Evidence),Division III House Mgrs Motion Re: Presentation of Evidence,,Motion Agreed to (62-38),'1/2',53,2,0,0,9,36,0,0,0,0,0,0,62,38,0,0,
13,106,1,,"February 4, 1999,  03:54 PM",On the Motion (Daschle motion to proceed to closing arguments.),Daschle motion to proceed to closing arguments.,,Motion Rejected (44-56),'1/2',0,55,0,0,44,1,0,0,0,0,0,0,44,56,0,0,
14,106,1,,"February 4, 1999,  04:16 PM",On the Motion (White House Counsel - motion on video excerpts from depositions),White House Counsel - motion on video excerpts from depositions,,Motion Rejected (46-54),'1/2',1,54,0,0,45,0,0,0,0,0,0,0,46,54,0,0,
15,106,1,,"February 9, 1999,  01:11 PM",On the Motion (Lott motion to suspend the rules.),Lott motion to suspend the rules.,,"Motion Rejected (59-41, 2/3 majority required)",'2/3',14,41,0,0,45,0,0,0,0,0,0,0,59,41,0,0,
16,106,1,,"February 9, 1999,  01:42 PM",On the Motion (Lott motion to close the doors.),Lott motion to close the doors.,,Motion Agreed to (53-47),'1/2',53,2,0,0,0,45,0,0,0,0,0,0,53,47,0,0,
17,106,1,H.Res. 611,"February 12, 1999,  12:08 PM",Guilty or Not Guilty H.Res. 611,"Art I, Articles of Impeachment v. President W. J. Clinton","A resolution impeaching William Jefferson Clinton, President of the United States, for high crimes and misdemeanors.","Not Guilty (45-55, 2/3 majority required)",'2/3',45,10,0,0,0,45,0,0,0,0,0,0,45,55,0,0,
18,106,1,H.Res. 611,"February 12, 1999,  12:36 PM",Guilty or Not Guilty H.Res. 611,"Art II, Articles of Impeachment v. President W. J. Clinton","A resolution impeaching William Jefferson Clinton, President of the United States, for high crimes and misdemeanors.","Not Guilty (50-50, 2/3 majority required)",'2/3',50,5,0,0,0,45,0,0,0,0,0,0,50,50,0,0,
19,106,1,S.Res. 44,"February 12, 1999,  12:56 PM",On the Motion (Gramm Motion to Postpone),Gramm Motion to Postpone,A resolution relating to the censure of William Jefferson Clinton.,"Motion Rejected (43-56, 3/5 majority required)",'3/5',42,12,0,1,1,44,0,0,0,0,0,0,43,56,0,1,
20,106,1,,"February 23, 1999,  02:18 PM","On the Amendment S.Amdt. 9 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Crapo Amdt. No. 9,To repeal the reduction in military retired pay for civilian employess of the Federal Government.,Amendment Agreed to (87-11),'1/2',44,9,0,2,43,2,0,0,0,0,0,0,87,11,1,1,
21,106,1,,"February 23, 1999,  05:30 PM","On the Amendment S.Amdt. 18 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Hutchison Amdt. No. 18,To improve the TRICARE program.,Amendment Agreed to (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
22,106,1,,"February 24, 1999,  09:49 AM","On the Amendment S.Amdt. 19 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Sarbanes Amdt. No. 19,To express the sense of Congress that there should continue to be parity between the adjustments in the compensation of members of the uniformed services and the adjustments in the compensation of civilian employees of the United States.,Amendment Agreed to (94-6),'1/2',50,5,0,0,44,1,0,0,0,0,0,0,94,6,0,0,
23,106,1,,"February 24, 1999,  10:12 AM","On the Amendment S.Amdt. 6 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Cleland Amdt. No. 6,To permit members of the Ready Reserve to contribute to the Thrift Savings Plan for compensation attributable to their service in the Ready Reserve.,Amendment Agreed to (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
24,106,1,,"February 24, 1999,  05:26 PM","On the Motion to Table S.Amdt. 26 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Motion to table Rockefeller Amdt. No. 26,To amend title XVIII of the Social Security Act to require the Secretary of Veterans Affairs and the Secretary of Health and Human Services to carry out a demonstration project to provide the Department of Veterans Affairs with medicare reimbursement for medicare health-care services provided to certain medicare-eligible vetreans.,Motion to Table Failed (0-100),'1/2',0,55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,
25,106,1,,"February 24, 1999,  06:12 PM","On the Point of Order S.Amdt. 29 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)",Is the Gramm Point of Order well taken RE: Gramm Amdt. No. 29,To provide various revenue provisions.,"Point of Order Sustained (80-20, 3/5 majority required)",'3/5',55,0,0,0,25,20,0,0,0,0,0,0,80,20,0,0,
26,106,1,S. 4,"February 24, 1999,  06:33 PM",On Passage of the Bill S. 4,S. 4 as amended,"A bill to improve pay and retirement equity for members of the Armed Forces, and for other purposes.",Bill Passed (91-8),'1/2',52,3,0,0,39,5,0,1,0,0,0,0,91,8,0,1,
27,106,1,S.Res. 45,"February 25, 1999,  12:10 PM",On the Resolution S.Res. 45,S. Res.45,A resolution expressing the sense of the Senate regarding the human rights situation in the People's Republic of China.,Resolution Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,0,1,
28,106,1,S. 314,"March 2, 1999,  10:32 AM",On Passage of the Bill S. 314,Passage of S.314,"A bill to provide for a loan guarantee program to address the Year 2000 computer problems of small business concerns, and for other purposes.",Bill Passed (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
29,106,1,S.Res. 7,"March 2, 1999,  04:22 PM",On the Resolution S.Res. 7,S. Res. 7 As Amended,A resolution to amend Senate Resolution 208 of the 105th Congress to increase funding of the Special Committee on the Year 2000 Technology-related Problems.,Resolution Agreed to (92-6),'1/2',48,6,0,1,44,0,0,1,0,0,0,0,92,6,0,2,
30,106,1,,"March 3, 1999,  05:15 PM",On the Motion to Table S.Amdt. 32 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to Table Wellstone Amdt no. 32,To preserve accountability for funds under title I of the Elementary and Secondary Education Act of 1965.,Motion to Table Agreed to (55-42),'1/2',55,0,0,0,0,42,0,3,0,0,0,0,55,42,0,3,
31,106,1,,"March 4, 1999,  02:24 PM",On the Amendment S.Amdt. 36 to S.Amdt. 35 to S.Amdt. 31 to S. 280,Jeffords Amdt no 36,To honor the Federal commitment to fund part B of the Individuals with Disabilities Education Act.,Amendment Agreed to (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
32,106,1,,"March 4, 1999,  05:20 PM",On the Motion to Table S.Amdt. 38 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Jeffords Amdt. No. 38,To provide that the Secretary of Education shall prescribe requirements on how States will provide for public comments and notice.,Motion to Table Agreed to (54-43),'1/2',53,0,0,2,1,43,0,1,0,0,0,0,54,43,0,3,
33,106,1,,"March 5, 1999,  10:14 AM",On the Motion to Table S.Amdt. 40 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Allard Amdt. No. 40,"To prohibit implementation of ""Know Your Customer"" regulations by the Federal banking agencies.",Motion to Table Failed (0-88),'1/2',0,46,0,9,0,42,0,3,0,0,0,0,0,88,1,11,
34,106,1,,"March 8, 1999,  05:01 PM",On the Cloture Motion S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to Invoke Cloture on Jeffords Amdt No. 31,In the nature of a substitute.,"Cloture Motion Rejected (54-41, 3/5 majority required)",'3/5',54,0,0,1,0,41,0,4,0,0,0,0,54,41,0,5,
35,106,1,,"March 9, 1999,  02:49 PM",On the Cloture Motion S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to Invoke Cloture on Jeffords Amdt. No. 31,In the nature of a substitute.,"Cloture Motion Rejected (55-39, 3/5 majority required)",'3/5',55,0,0,0,0,39,0,6,0,0,0,0,55,39,0,6,
36,106,1,S. 280,"March 10, 1999,  02:04 PM",On the Cloture Motion S. 280,Cloture on Kennedy motion to recommit S. 280,A bill to provide for education flexibility partnerships.,"Cloture Motion Rejected (44-55, 3/5 majority required)",'3/5',0,55,0,0,44,0,0,1,0,0,0,0,44,55,0,1,
37,106,1,,"March 10, 1999,  02:27 PM",On the Cloture Motion S.Amdt. 37 to S.Amdt. 35 to S.Amdt. 31 to S. 280,"Cloture on Lott Amdt No 37, as modified",To authorize additional appropriations to carry out part B of the Individuals with Disabilities Education Act.,"Cloture Motion Rejected (55-44, 3/5 majority required)",'3/5',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
38,106,1,S.Con.Res. 5,"March 11, 1999,  02:01 PM",On the Concurrent Resolution S.Con.Res. 5,S.Con.Res. 5,A concurrent resolution expressing congressional opposition to the unilateral declaration of a Palestinian state and urging the President to assert clearly United States opposition to such a unilateral declaration of statehood.,Concurrent Resolution Agreed to (98-1),'1/2',55,0,0,0,43,1,0,1,0,0,0,0,98,1,0,1,
39,106,1,,"March 11, 1999,  02:46 PM",On the Motion to Table S.Amdt. 60 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Lott Amdt. No. 60 as modified,"To express the sense of the Senate regarding flexibility to use certain Federal education funds to carry out part B of the Individuals with Disabilities Education Act, adn to provide all local educational agencies with the option to use the funds received under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilitiesn Education Act.",Motion to Table Failed (38-61),'1/2',0,55,0,0,38,6,0,1,0,0,0,0,38,61,0,1,
40,106,1,,"March 11, 1999,  03:04 PM",On the Amendment S.Amdt. 60 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Lott Amdt. No. 60,"To express the sense of the Senate regarding flexibility to use certain Federal education funds to carry out part B of the Individuals with Disabilities Education Act, adn to provide all local educational agencies with the option to use the funds received under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilitiesn Education Act.",Amendment Agreed to (60-39),'1/2',55,0,0,0,5,39,0,1,0,0,0,0,60,39,0,1,
41,106,1,,"March 11, 1999,  03:25 PM",On the Motion to Table S.Amdt. 64 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Murray Amdt. No. 64,"To reduce class size, and for other purposes.",Motion to Table Agreed to (55-44),'1/2',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
42,106,1,,"March 11, 1999,  03:44 PM",On the Amendment S.Amdt. 66 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Lott Amdt. No. 66,"To provide all local educational agencies with the option to use the funds received under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilities Education Act.",Amendment Agreed to (61-38),'1/2',55,0,0,0,6,38,0,1,0,0,0,0,61,38,0,1,
43,106,1,,"March 11, 1999,  04:03 PM",On the Motion to Table S.Amdt. 63 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Bingaman Amdt. No. 63,"To provide for the school dropout prevention, and for other purposes.",Motion to Table Agreed to (55-44),'1/2',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
44,106,1,,"March 11, 1999,  04:28 PM",On the Motion to Table S.Amdt. 65 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to Table Boxer Amdt No 65,To improve academic and social outcomes for students and reduce both juvenile crime and the risk that youth will become victims of crime by providing productive activities during after school hours.,Motion to Table Agreed to (55-44),'1/2',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
45,106,1,,"March 11, 1999,  04:50 PM",On the Amendment S.Amdt. 68 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Lott Amdt No 68,"To provide all local educational agencies with the option to use the funds received under section 307 of the Department of Education Appropriations Act, 1999, for activities under part B of the Individuals with Disabilities Education Act, and to amend the Individuals with Disabilities Education Act with respect to alternative educational settings.",Amendment Agreed to (78-21),'1/2',55,0,0,0,23,21,0,1,0,0,0,0,78,21,0,1,
46,106,1,,"March 11, 1999,  05:13 PM",On the Motion to Table S.Amdt. 61 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to table Feinstein Amdt. No. 61,"To assist local educational agencies to help all students achieve State achievement standards, to end the practice of social promotion, and for other purposes.",Motion to Table Agreed to (59-40),'1/2',55,0,0,0,4,40,0,1,0,0,0,0,59,40,0,1,
47,106,1,,"March 11, 1999,  05:34 PM",On the Motion to Table S.Amdt. 62 to S.Amdt. 31 to S. 280 (Education Flexibility Partnership Act of 1999),Motion to Table Wellstone Amdt No 62,To provide accountability in Ed-Flex.,Motion to Table Agreed to (57-42),'1/2',55,0,0,0,2,42,0,1,0,0,0,0,57,42,0,1,
48,106,1,H.R. 800,"March 11, 1999,  05:54 PM",On Passage of the Bill H.R. 800,"H.R. 800, as amended",A bill to provide for education flexibility partnerships.,Bill Passed (98-1),'1/2',55,0,0,0,43,1,0,1,0,0,0,0,98,1,0,1,
49,106,1,,"March 16, 1999,  02:16 PM",On the Amendment S.Amdt. 69 to S. 257 (National Missile Defense Act of 1999),Cochran Amdt. No. 69,To clarify that the deployment funding is subject to the annual authorization and appropriation process.,Amendment Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,0,1,
50,106,1,,"March 16, 1999,  04:54 PM",On the Amendment S.Amdt. 72 to S. 257 (National Missile Defense Act of 1999),Landrieu Amdt. No. 72,To add a statement of policy that the United States seek continued negotiated reductions in Russian nuclear forces.,Amendment Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,0,1,
51,106,1,S. 257,"March 17, 1999,  02:19 PM",On Passage of the Bill S. 257,S.257 as amended,A bill to state the policy of the United States regarding the deployment of a missile defense capable of defending the territory of the United States against limited ballistic missile attack.,Bill Passed (97-3),'1/2',55,0,0,0,42,3,0,0,0,0,0,0,97,3,0,0,
52,106,1,S. 643,"March 17, 1999,  04:16 PM",On Passage of the Bill S. 643,S.643,"A bill to authorize the Airport Improvement Program for 2 months, and for other purposes.",Bill Passed (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
53,106,1,,"March 18, 1999,  11:09 AM",On the Motion to Table S.Amdt. 77 to S. 544 (Emergency Oil and Gas Guaranteed Loan Program Act),Motion to table Specter Amdt no 77,"To permit the Secretary of Health and Human Services to waive recoupment of Federal government medicaid claims to tobacco-related State settlements if a State uses a portion of those funds for programs to reduce the use of tobacco products,to improve public health, and to assist in the economic diversification of tobacco farming communities.",Motion to Table Agreed to (71-29),'1/2',48,7,0,0,23,22,0,0,0,0,0,0,71,29,0,0,
54,106,1,,"March 18, 1999,  02:31 PM",On the Motion to Table S.Amdt. 89 to S. 544 (Emergency Oil and Gas Guaranteed Loan Program Act),Motion to table Hutchinson Amdt. No. 89,To require prior congressional approval before the United States supports the admission of the People's Republic of China into the World Trade Organization.,Motion to Table Agreed to (69-30),'1/2',30,24,0,1,39,6,0,0,0,0,0,0,69,30,0,1,
55,106,1,,"March 23, 1999,  02:32 PM",On the Cloture Motion S.Amdt. 124 to S.Amdt. 81 to S. 544 (Emergency Oil and Gas Guaranteed Loan Program Act),Motion to invoke cloture on the Lott Amdt no. 124,Prohibiting the use of funds for military operations in the Federal Republic of Yugoslavia (Serbia and Montenegro) unless Congress enacts specific authorization in law for the conduct of those operations.,"Cloture Motion Rejected (55-44, 3/5 majority required)",'3/5',54,0,0,1,1,44,0,0,0,0,0,0,55,44,0,1,
56,106,1,,"March 23, 1999,  06:47 PM",On the Motion to Table S.Amdt. 130 to S. 544 (Emergency Oil and Gas Guaranteed Loan Program Act),Motion to table Murkowski Amdt no. 130,To maintain existing marine activities in Glacier Bay National Park.,Motion to Table Failed (40-59),'1/2',6,48,0,1,34,11,0,0,0,0,0,0,40,59,0,1,
57,106,1,S.Con.Res. 21,"March 23, 1999,  07:55 PM",On the Concurrent Resolution S.Con.Res. 21,S.Con.Res. 21,A concurrent resolution authorizing the President of the United States to conduct military air operations and missile strikes against the Federal Republic of Yugoslavia (Serbia and Montenegro).,Concurrent Resolution Agreed to (58-41),'1/2',16,38,0,1,42,3,0,0,0,0,0,0,58,41,0,1,
58,106,1,,"March 24, 1999,  03:01 PM",On the Amendment S.Amdt. 143 to S.Con.Res. 20 (No short title on file),Abraham Amdt No 143,Providing a framework for the protection of Social Security Surpluses for current and future beneficiaries.,Amendment Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
59,106,1,,"March 24, 1999,  03:26 PM",On the Motion (Motion to Waive CBA re: Lautenberg Amdt No 144),Motion to Waive CBA re: Lautenberg Amdt No 144,To ensure that Congress saves Social Security and strengthens Medicare before using projected budget surpluses for new spending or tax breaks.,"Motion Rejected (45-54, 3/5 majority required)",'3/5',0,54,0,1,45,0,0,0,0,0,0,0,45,54,0,1,
60,106,1,,"March 24, 1999,  08:02 PM",On the Amendment S.Amdt. 145 to S.Con.Res. 20 (No short title on file),Ashcroft Amdt No 145,To express the sense of the Senate that the Federal Government should not directly invest the social security trust funds in private financial markets.,Amendment Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
61,106,1,,"March 24, 1999,  08:28 PM",On the Motion (Motion to waive CBA re: Conrad Amdt No 144),Motion to waive CBA re: Conrad Amdt No 144,To ensure that Congress saves Social Security and strengthens Medicare before using projected budget surpluses for new spending or tax breaks.,"Motion Rejected (45-54, 3/5 majority required)",'3/5',0,54,0,1,45,0,0,0,0,0,0,0,45,54,0,1,
62,106,1,,"March 24, 1999,  08:47 PM",On the Motion to Table S.Amdt. 151 to S.Con.Res. 20 (No short title on file),Motion to Table Bond Amdt No 151,To propose the President's budget.,Motion to Table Agreed to (97-2),'1/2',54,0,0,1,43,2,0,0,0,0,0,0,97,2,0,1,
63,106,1,,"March 24, 1999,  09:05 PM",On the Amendment S.Amdt. 153 to S.Con.Res. 20 (No short title on file),Johnson Amdt No 153,"To increase funding in FY 2000 for veterans' health care by taking an across-the-board cut in all discretionary programs, except veterans and defense.",Amendment Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
64,106,1,,"March 25, 1999,  11:57 AM",On the Motion (Motion to waive CBA RE: Specter Amdt. No. 157),Motion to waive CBA RE: Specter Amdt. No. 157,To provide for funding of biomedical research.,"Motion Rejected (47-52, 3/5 majority required)",'3/5',10,44,0,1,37,8,0,0,0,0,0,0,47,52,0,1,
65,106,1,,"March 25, 1999,  12:29 PM",On the Amendment S.Amdt. 176 to S.Con.Res. 20 (No short title on file),"Roth Amdt. No. 176, as modified.",To express the sense of the Senate regarding the modernization and improvement of the medicare program.,Amendment Agreed to (56-43),'1/2',54,0,0,1,2,43,0,0,0,0,0,0,56,43,0,1,
66,106,1,,"March 25, 1999,  12:47 PM",On the Motion to Table S.Amdt. 177 to S.Con.Res. 20 (No short title on file),Motion to table Kennedy Amdt. No. 177,To reduce tax breaks for the wealthiest taxpayers and reserve the savings for Medicare.,Motion to Table Agreed to (53-46),'1/2',53,1,0,1,0,45,0,0,0,0,0,0,53,46,0,1,
67,106,1,S.Res. 57,"March 25, 1999,  05:18 PM",On Passage of the Bill S.Res. 57,S. Res. 57,A resolution expressing the sense of the Senate regarding the human rights situation in Cuba.,Bill Passed (98-0),'1/2',53,0,0,2,45,0,0,0,0,0,0,0,98,0,0,2,
68,106,1,,"March 25, 1999,  05:43 PM",On the Amendment S.Amdt. 212 to S.Con.Res. 20 (No short title on file),Santorum Amdt. No. 212,Expressing the sense of the Senate regarding reauthorization of the Farmland Protection Program.,Amendment Agreed to (97-1),'1/2',52,1,0,2,45,0,0,0,0,0,0,0,97,1,0,2,
69,106,1,,"March 25, 1999,  06:01 PM",On the Motion (Motion to Waive CBA: Reed Amdt. No.162),Motion to Waive CBA: Reed Amdt. No.162,"To provide for certain Federal revenues, total new budget authority, and total budget outlays.","Motion Rejected (49-50, 3/5 majority required)",'3/5',4,50,0,1,45,0,0,0,0,0,0,0,49,50,0,1,
70,106,1,,"March 25, 1999,  06:17 PM",On the Motion (Motion to Waive CBA re: Craig Amdt.No. 146),Motion to Waive CBA re: Craig Amdt.No. 146,To modify the pay-as-you-go requirement of the budget process to require that direct spending increases be offset only with direct spending decreases.,"Motion Rejected (52-47, 3/5 majority required)",'3/5',50,4,0,1,2,43,0,0,0,0,0,0,52,47,0,1,
71,106,1,,"March 25, 1999,  06:42 PM",On the Motion to Table S.Amdt. 161 to S.Con.Res. 20 (No short title on file),Motion to Table Voinovich Amdt. No.161,To use on-budget surplus to repay the Debt instead of tax cuts.,Motion to Table Agreed to (67-32),'1/2',49,5,0,1,18,27,0,0,0,0,0,0,67,32,0,1,
72,106,1,,"March 25, 1999,  07:02 PM",On the Motion to Table S.Amdt. 192 to S.Con.Res. 20 (No short title on file),Motion to table Kennedy Amdt. No. 192,"To fully fund the Class Size Initiative and the Individuals with Disabilities Act with mandatory funds, the amendment reduces the resolution's tax cut by one fifth, frees up $43 billion in discretionary spending within Function 500 (in 2001-2009) for other important education programs, and leaves adequate room in the revenue reconciliation instructions for targeted tax cuts that help those in need and tax breaks for communities to modernize and rebuild crumbling schools.",Motion to Table Agreed to (54-45),'1/2',54,0,0,1,0,45,0,0,0,0,0,0,54,45,0,1,
73,106,1,,"March 25, 1999,  07:21 PM",On the Motion (Motion to waive CBA re: Crapo Amdt. No.163),Motion to waive CBA re: Crapo Amdt. No.163,To create a reserve fund to lock in additional non-Social Security surplus in the outyears for tax relief and/or debt reduction.,"Motion Rejected (42-57, 3/5 majority required)",'3/5',42,12,0,1,0,45,0,0,0,0,0,0,42,57,0,1,
74,106,1,,"March 25, 1999,  07:38 PM",On the Motion to Table S.Amdt. 160 to S.Con.Res. 20 (No short title on file),"Motion to table Dodd Amdt. No.160, as modified","To increase the mandatory spending in the Child Care and Development Block Grant by $7.5 billion over five years, the amendment reduces the resolution's tax cut and leaves adequate room in the revenue instructions for targeted tax cuts that help families with the costs of caring for their children, and that such relief would assist all working families with employment related child care expenses, as well as families in which one paren stays home to care for an infant.",Motion to Table Failed (40-57),'1/2',40,12,0,3,0,45,0,0,0,0,0,0,40,57,0,3,
75,106,1,,"March 25, 1999,  10:10 AM",On the Motion to Table S.Amdt. 178 to S.Con.Res. 20 (No short title on file),Motion to table Dorgan Amdt. No. 178,"To provide $36,000,000,000 in additional agricultural funding.",Motion to Table Agreed to (53-45),'1/2',53,0,0,2,0,45,0,0,0,0,0,0,53,45,0,2,
76,106,1,,"March 25, 1999,  10:30 AM",On the Motion (Motion to waive Snowe Amdt. No. 232),Motion to waive Snowe Amdt. No. 232,To allow increased tobacco tax revenues to be used as an offset for the Medicare prescription drug benefit provided for in section 209.,"Motion Rejected (54-44, 3/5 majority required)",'3/5',12,41,0,2,42,3,0,0,0,0,0,0,54,44,0,2,
77,106,1,,"March 25, 1999,  08:44 PM",On the Motion (Motion to waive CBA Re: Kennedy Amdt. No. 195),Motion to waive CBA Re: Kennedy Amdt. No. 195,To express the sense of the Senate concerning an increase in the minimum wage.,"Motion Rejected (45-53, 3/5 majority required)",'3/5',2,51,0,2,43,2,0,0,0,0,0,0,45,53,0,2,
78,106,1,,"March 25, 1999,  09:00 PM",On the Amendment S.Amdt. 174 to S.Con.Res. 20 (No short title on file),Hollings Amdt. No.174,To continue Federal spending at the current services baseline levels and pay down the Federal debt.,Amendment Rejected (24-74),'1/2',2,51,0,2,22,23,0,0,0,0,0,0,24,74,0,2,
79,106,1,,"March 25, 1999,  09:25 PM",On the Motion to Table S.Amdt. 196 to S.Con.Res. 20 (No short title on file),Motion to table Kennedy Amdt. No. 196,To create a reserve fund for medicare prescription drug benefits.,Motion to Table Agreed to (54-45),'1/2',54,0,0,1,0,45,0,0,0,0,0,0,54,45,0,1,
80,106,1,,"March 25, 1999,  09:43 PM",On the Motion (Motion to waive Re: Lautenberg Amdt. No. 190),Motion to waive Re: Lautenberg Amdt. No. 190,To provide for a 1-year delay in a portion of certain tax provisions necessary to avoid future budget deficits.,"Motion Rejected (45-54, 3/5 majority required)",'3/5',0,54,0,1,45,0,0,0,0,0,0,0,45,54,0,1,
81,106,1,H.Con.Res. 68,"March 25, 1999,  10:00 PM",On Passage of the Bill H.Con.Res. 68,H.Con.Res. 68 as amended,A concurrent resolution establishing the congressional budget for the United States Government for fiscal year 2000 and setting forth appropriate budgetary levels for each of fiscal years 2001 through 2009.,Bill Passed (55-44),'1/2',54,0,0,1,1,44,0,0,0,0,0,0,55,44,0,1,
