Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
17,101,2,S.J.Res. 212,"February 27, 1990,  04:57 PM",On the Cloture Motion S.J.Res. 212,Cloture Motion,"A joint resolution designating April 24, 1990, as ""National Day of Remembrance of the Seventy-Fifth Anniversary of the Armenian Genocide of 1915-1923"".","Cloture Motion Rejected (48-51, 3/5 majority required)",'3/5',25,20,0,0,23,31,0,1,0,0,0,0,48,51,0,1,
18,101,2,,"February 27, 1990,  07:07 PM",On the Amendment S.Amdt. 1262 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Armstrong Amdt. No. 1262,To protect religious organizations from discrimination and to allow those religious organizations that choose to participate in programs contained in the Act to maintain religious identity.,Amendment Agreed to (91-3),'1/2',44,1,0,0,47,2,0,6,0,0,0,0,91,3,0,6,
19,101,2,,"February 27, 1990,  07:29 PM",On the Motion to Table S.Amdt. 1267 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Motion to Table Amdt. No. 1267,To make the benefits paid under the bill comparable to benefits paid to persons for service in the Armed Forces of the United States.,Motion to Table Agreed to (54-41),'1/2',6,39,0,0,48,2,0,5,0,0,0,0,54,41,0,5,
20,101,2,,"February 28, 1990,  01:28 PM",On the Motion to Table S.Amdt. 1269 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Motion to Table Amdt. No. 1269,To provide certain protections from civil liability to volunteers and nonprofit corporations under section 501(c) of Internal Revenue Code of 1986.,Motion to Table Agreed to (65-32),'1/2',13,31,0,1,52,1,0,2,0,0,0,0,65,32,0,3,
21,101,2,,"February 28, 1990,  04:39 PM",On the Amendment S.Amdt. 1274 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Sasser Amdt. No. 1274,To state the sense of the Senate on the uses of the peace dividend.,Amendment Agreed to (79-19),'1/2',25,19,0,1,54,0,0,1,0,0,0,0,79,19,0,2,
22,101,2,,"February 28, 1990,  04:59 PM",On the Amendment S.Amdt. 1270 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Gramm Amdt. No. 1270,"To express the sense of the Senate regarding the use of the so-called ""peace dividend"".",Amendment Rejected (48-50),'1/2',37,7,0,1,11,43,0,1,0,0,0,0,48,50,0,2,
23,101,2,,"March 1, 1990,  12:50 PM",On the Motion to Table S.Amdt. 1282 to S.Amdt. 1279 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Motion to Table Amdt. No. 1282,In the nature of a substitute.,Motion to Table Failed (47-50),'1/2',39,6,0,0,8,44,0,3,0,0,0,0,47,50,0,3,
24,101,2,,"March 1, 1990,  01:45 PM",On the Amendment S.Amdt. 1282 to S.Amdt. 1279 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Kennedy Amdt. No. 1282,In the nature of a substitute.,Amendment Agreed to (97-1),'1/2',43,1,0,1,54,0,0,1,0,0,0,0,97,1,0,2,
25,101,2,,"March 1, 1990,  02:55 PM",On the Motion to Table S.Amdt. 1284 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Motion to Table Amdt. No. 1284,"To terminate the provisions of the Act on September 30, 1992.",Motion to Table Agreed to (58-40),'1/2',5,39,0,1,53,1,0,1,0,0,0,0,58,40,0,2,
26,101,2,,"March 1, 1990,  06:33 PM",On the Amendment S.Amdt. 1290 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989),Humphrey Amdt. No. 1290,To condemn continued human rights repression in China.,Amendment Agreed to (79-18),'1/2',27,16,0,2,52,2,0,1,0,0,0,0,79,18,0,3,
27,101,2,S. 1430,"March 1, 1990,  08:01 PM",On Passage of the Bill S. 1430,S. 1430,"A bill to enhance national and community service, and for other purposes.",Bill Passed (78-19),'1/2',25,18,0,2,53,1,0,1,0,0,0,0,78,19,0,3,
28,101,2,S.Res. 255,"March 1, 1990,  08:22 PM",On the Resolution S.Res. 255,S. Res. 255,"A resolution calling on baseball owners, players, and their negotiators to settle their differences promptly and begin a complete spring training and regular season as soon as possible.",Resolution Agreed to (82-15),'1/2',34,9,0,2,48,6,0,1,0,0,0,0,82,15,0,3,
29,101,2,,"March 6, 1990,  05:17 PM",On the Amendment S.Amdt. 1297 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Baucus Amdt. No. 1297,Relating to the establishment of emmission standards for sources of ammonia.,Amendment Agreed to (97-0),'1/2',43,0,0,2,54,0,0,1,0,0,0,0,97,0,0,3,
30,101,2,,"March 7, 1990,  04:45 PM",On the Motion to Table S.Amdt. 1302 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1302,To delete certain provisions relating to NRC-Licensed Facilities.,Motion to Table Failed (36-61),'1/2',24,20,0,1,12,41,0,2,0,0,0,0,36,61,0,3,
31,101,2,,"March 7, 1990,  10:34 PM",On the Motion to Table S.Amdt. 1319 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1319,To require the use of oxygenated fuels within carbon monoxide non-attainment areas.,Motion to Table Agreed to (53-43),'1/2',25,19,0,1,28,24,0,3,0,0,0,0,53,43,0,4,
32,101,2,,"March 8, 1990,  03:26 PM",On the Motion to Table S.Amdt. 1327 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1327,"To establish restrictions on the importation of products, goods, or commodities if the production, manufacture or transportation of such items results in emission of hazardous air pollutants.",Motion to Table Agreed to (81-16),'1/2',32,12,0,1,49,4,0,2,0,0,0,0,81,16,0,3,
33,101,2,,"March 8, 1990,  07:41 PM",On the Amendment S.Amdt. 1334 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Gore Amdt. No. 1334,Concerning a reduction of ozone depleting chemicals.,Amendment Agreed to (80-16),'1/2',31,12,0,2,49,4,0,2,0,0,0,0,80,16,0,4,
34,101,2,,"March 8, 1990,  09:33 PM",On the Motion to Table S.Amdt. 1335 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1335,To require the regulation of mobile sources of air toxics.,Motion to Table Agreed to (65-33),'1/2',35,9,0,1,30,24,0,1,0,0,0,0,65,33,0,2,
35,101,2,,"March 20, 1990,  07:21 PM",On the Motion to Table S.Amdt. 1344 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1344,To require an alternative-fuels program for the areas with the worst ozone non-attainment.,Motion to Table Agreed to (52-46),'1/2',25,19,0,1,27,27,0,1,0,0,0,0,52,46,0,2,
36,101,2,,"March 21, 1990,  10:04 AM",On the Amendment S.Amdt. 1345 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Boschwitz Amdt. No. 1345,To require States to adopt a small stationary source technical and environmental compliance assistance program.,Amendment Agreed to (98-0),'1/2',44,0,0,1,54,0,0,1,0,0,0,0,98,0,0,2,
37,101,2,,"March 21, 1990,  03:01 PM",On the Motion to Table S.Amdt. 1348 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1348,To require the Environmental Protection Agency to prepare a comprehensive Federal plan when a state has failed to submit an adequate state plan for attainment of an air quality standard by an area.,Motion to Table Agreed to (53-46),'1/2',29,15,0,1,24,31,0,0,0,0,0,0,53,46,0,1,
38,101,2,,"March 21, 1990,  05:28 PM",On the Amendment S.Amdt. 1354 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Adams Amdt. No. 1354,Relating to visibility in national parks and wilderness areas.,Amendment Agreed to (92-7),'1/2',38,6,0,1,54,1,0,0,0,0,0,0,92,7,0,1,
39,101,2,,"March 21, 1990,  07:21 PM",On the Amendment S.Amdt. 1355 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Helms Amdt. No. 1355,Urging the President to recognize and establish relations with the current democratic government of Lithuania.,Amendment Rejected (36-59),'1/2',27,15,0,3,9,44,0,2,0,0,0,0,36,59,0,5,
40,101,2,,"March 22, 1990,  06:55 PM",On the Motion to Table S.Amdt. 1321 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1321,To express the sense of the Senate regarding provisions that should be included in the bill by the House of Representatives concerning global environmental protection and enhanced competitiveness of domestic business.,Motion to Table Agreed to (52-47),'1/2',18,27,0,0,34,20,0,1,0,0,0,0,52,47,0,1,
41,101,2,,"March 22, 1990,  08:14 PM",On the Motion to Table S.Amdt. 1372 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1372,To waive provisions of Title III requiring catalytic emission reductions if they cannot be attained through other means that do not increase the United States' dependence on the Republic of South Africa for strategic minerals.,Motion to Table Agreed to (91-5),'1/2',41,3,0,1,50,2,0,3,0,0,0,0,91,5,0,4,
42,101,2,S.Con.Res. 108,"March 22, 1990,  10:09 PM",On the Concurrent Resolution S.Con.Res. 108,S.Con.Res. 108,A concurrent resolution concerning the right of self-determination of the Lithuanian people.,Concurrent Resolution Agreed to (93-0),'1/2',41,0,0,4,52,0,0,3,0,0,0,0,93,0,0,7,
43,101,2,,"March 27, 1990,  09:30 AM",On the Motion to Table S.Amdt. 1373 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1373,To insert a new title V and VI.,Motion to Table Failed (47-50),'1/2',11,34,0,0,36,16,0,3,0,0,0,0,47,50,0,3,
44,101,2,,"March 27, 1990,  02:39 PM",On the Amendment S.Amdt. 1373 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Nickles Amdt. No. 1373,To insert a new title V and VI.,Amendment Rejected (47-50),'1/2',35,10,0,0,12,40,0,3,0,0,0,0,47,50,1,2,
45,101,2,,"March 28, 1990,  12:15 PM",On the Motion to Table S.Amdt. 1330 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1330,To provide a tax credit for equipment necessary to meet acid rain reduction standards.,Motion to Table Agreed to (71-26),'1/2',28,17,0,0,43,9,0,3,0,0,0,0,71,26,0,3,
46,101,2,,"March 28, 1990,  03:43 PM",On the Motion to Table S.Amdt. 1411 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1411,To provide solar and renewable energy regulatory incentives.,Motion to Table Failed (40-57),'1/2',10,35,0,0,30,22,0,3,0,0,0,0,40,57,0,3,
47,101,2,,"March 29, 1990,  03:09 PM",On the Amendment S.Amdt. 1329 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Byrd Amdt. No. 1329 - Further Modified,To provide benefits for terminated coal mine workers.,Amendment Rejected (49-50),'1/2',11,34,0,0,38,16,0,1,0,0,0,0,49,50,0,1,
48,101,2,,"March 29, 1990,  07:24 PM",On the Motion to Table S.Amdt. 1423 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1423,To provide for the use of oxygenated fuels and other benign additives to replace the toxic aromatics that are now used to boost octane in gasoline.,Motion to Table Failed (30-69),'1/2',17,28,0,0,13,41,0,1,0,0,0,0,30,69,0,1,
49,101,2,,"April 3, 1990,  11:03 AM",On the Motion to Table S.Amdt. 1438 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1438,Applicability of new source requirements to certain upgrades of existing facilities under titles I and IV.,Motion to Table Agreed to (64-33),'1/2',21,22,0,2,43,11,0,1,0,0,0,0,64,33,0,3,
50,101,2,,"April 3, 1990,  11:46 AM",On the Motion to Table S.Amdt. 1431 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1431,To restrict the importation of electricity generated from foreign fossil fuel utilities.,Motion to Table Agreed to (57-40),'1/2',17,26,0,2,40,14,0,1,0,0,0,0,57,40,0,3,
51,101,2,,"April 3, 1990,  12:35 PM",On the Motion to Table S.Amdt. 1432 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1432,"To redefine the terms ""repowering"" and ""qualifying phase I technology"".",Motion to Table Agreed to (65-31),'1/2',17,25,0,3,48,6,0,1,0,0,0,0,65,31,0,4,
52,101,2,,"April 3, 1990,  03:08 PM",On the Motion to Table S.Amdt. 1439 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1439,"To allow communities to decide whether or not plants exceeding the emission limitations imposed by subsection 112 (f) of the Clean Air Act do, in fact, impose upon the community an ""unacceptable"" risk.",Motion to Table Agreed to (82-15),'1/2',29,14,0,2,53,1,0,1,0,0,0,0,82,15,0,3,
53,101,2,,"April 3, 1990,  08:02 PM",On the Amendment S.Amdt. 1456 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Dole - Nickles - Heflin Amdt. No. 1456,To establish operating permits to facilitate enforcement and to provide a process for implementing new control requirements.,Amendment Rejected (49-51),'1/2',37,8,0,0,12,43,0,0,0,0,0,0,49,51,0,0,
54,101,2,,"April 3, 1990,  08:35 PM",On the Motion to Table S.Amdt. 1457 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act),Motion to Table Amdt. No. 1457,To provide that nothing would prohibit States or localities from implementing more stringent standards for radio-nuclides.,Motion to Table Failed (33-67),'1/2',3,42,0,0,30,25,0,0,0,0,0,0,33,67,0,0,
55,101,2,S. 1630,"April 3, 1990,  09:02 PM",On Passage of the Bill S. 1630,S. 1630 - Clean Air Act,"A bill to amend the Clean Air Act to provide for attainment and maintenance of health protective national ambient air quality standards, and for other purposes.",Bill Passed (89-11),'1/2',39,6,0,0,50,5,0,0,0,0,0,0,89,11,0,0,
56,101,2,PN1161,"April 4, 1990,  05:12 PM",On the Nomination PN1161,Nomination - Ryan,"Timothy Ryan, of Virginia, to be Director of the Office of Thrift Supervision for a term of five years",Nomination Confirmed (62-37),'1/2',45,0,0,0,17,37,0,1,0,0,0,0,62,37,0,1,
57,101,2,H.R. 7,"April 5, 1990,  02:13 PM",On Passage of the Bill H.R. 7,H.R. 7,A bill to amend the Carl D. Perkins Vocational Education Act to extend the authorities contained in such Act through the fiscal year 1995.,Bill Passed (96-0),'1/2',42,0,0,3,54,0,0,1,0,0,0,0,96,0,0,4,
58,101,2,,"April 19, 1990,  07:17 PM",On the Amendment S.Amdt. 1464 to H.R. 1594 (Caribbean Basin Economic Recovery Expansion Act of 1989),Roth Amdt. No. 1464,To provide administrative procedures for noncontroversial tariff suspensions.,Amendment Agreed to (90-3),'1/2',41,3,0,1,49,0,0,5,0,0,0,0,90,3,0,6,
59,101,2,,"April 24, 1990,  03:00 PM",On the Amendment S.Amdt. 1511 to S.Amdt. 1492 to H.R. 1594 (Caribbean Basin Economic Recovery Expansion Act of 1989),Packwood Amdt. No. 1511,To restrict exports from certain State lands.,Amendment Agreed to (81-17),'1/2',28,17,0,0,53,0,0,1,0,0,0,0,81,17,0,1,
60,101,2,,"April 24, 1990,  04:37 PM",On the Amendment S.Amdt. 1513 to H.R. 1594 (Caribbean Basin Economic Recovery Expansion Act of 1989),Sanford Amdt. No. 1513,To suspend temporarily the duty on ranitidine hydrochloride.,Amendment Agreed to (68-30),'1/2',35,10,0,0,33,20,0,1,0,0,0,0,68,30,0,1,
61,101,2,,"April 24, 1990,  07:20 PM",On the Motion to Table S.Amdt. 1515 to H.R. 1594 (Caribbean Basin Economic Recovery Expansion Act of 1989),Motion to Table Amdt. No. 1515,To reduce by 50 percent the duty on rubber-soled and fabric upper footwear imported from Caribbean Basin countries.,Motion to Table Agreed to (63-33),'1/2',19,24,0,2,44,9,0,1,0,0,0,0,63,33,0,3,
62,101,2,,"April 24, 1990,  07:55 PM",On the Motion to Table S.Amdt. 1520 to H.R. 1594 (Caribbean Basin Economic Recovery Expansion Act of 1989),Motion to Table Amdt. No. 1520,To authorize the transfer of certain seized property.,Motion to Table Agreed to (62-31),'1/2',23,18,0,4,39,13,0,2,0,0,0,0,62,31,0,6,
63,101,2,H.R. 1594,"April 24, 1990,  08:24 PM",On Passage of the Bill H.R. 1594,H.R. 1594 - Final Passage,An Act to make miscellaneous and technical changes to various trade laws.,Bill Passed (92-0),'1/2',41,0,0,4,51,0,0,3,0,0,0,0,92,0,0,7,
64,101,2,,"April 26, 1990,  05:57 PM","On the Motion to Table S.Amdt. 1524 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Motion to Table Amdt. No. 1524,"To provide additional appropriations for Indian Health facilities, DOE Environmental Restoration and Waste Management activities, and certain Department of Agriculture emergency conservation programs, and for other purposes.",Motion to Table Agreed to (51-48),'1/2',43,2,0,0,8,46,0,0,0,0,0,0,51,48,0,0,
65,101,2,,"April 26, 1990,  10:25 PM",On the Motion (Motion to Waive CBA re: Amdt. No. 1534),Motion to Waive CBA re: Amdt. No. 1534,"To repeal certain provisions of law and to provide for the submission of reports under the Foreign Relations Authorization Act, Fiscal Years 1990 and 1991.","Motion Agreed to (62-30, 3/5 majority required)",'3/5',39,2,0,4,23,28,0,3,0,0,0,0,62,30,0,7,
66,101,2,,"April 27, 1990,  09:31 AM","On the Amendment S.Amdt. 1540 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Byrd Amdt. No. 1540,To require a study and report on how United States foreign assistance programs may promote United States economic competitiveness.,Amendment Agreed to (96-0),'1/2',44,0,0,1,52,0,0,2,0,0,0,0,96,0,0,3,
67,101,2,H.R. 4404,"April 27, 1990,  11:10 AM",On the Amendment H.R. 4404,"Committee Amdt. p-25, lines 17-21","A bill making dire emergency supplemental appropriations for disaster assistance, food stamps, unemployment compensation administration, and other urgent needs, and transfers, and reducing funds budgeted for military spending for the fiscal year September 30, 1990, and for otther purposes.",Amendment Agreed to (96-0),'1/2',44,0,0,1,52,0,0,2,0,0,0,0,96,0,0,3,
68,101,2,,"April 27, 1990,  11:50 AM","On the Decision of the Chair S.Amdt. 1542 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Ruling of the Chair Not Sustained,To provide for a study in the District of Columbia for a system of early childhood educational development programs.,Decision of Chair Not Sustained (45-51),'1/2',34,10,0,1,11,41,0,2,0,0,0,0,45,51,0,3,
69,101,2,,"April 27, 1990,  01:30 PM","Whether the Amendment is Germane S.Amdt. 1542 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Amdt. No. 1542 Germane,To provide for a study in the District of Columbia for a system of early childhood educational development programs.,Amendment Germane (54-42),'1/2',12,32,0,1,42,10,0,2,0,0,0,0,54,42,0,3,
70,101,2,,"April 27, 1990,  01:58 PM","On the Amendment S.Amdt. 1542 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Adams Amdt. No. 1542,To provide for a study in the District of Columbia for a system of early childhood educational development programs.,Amendment Agreed to (96-0),'1/2',44,0,0,1,52,0,0,2,0,0,0,0,96,0,0,3,
71,101,2,,"April 27, 1990,  04:05 PM","On the Motion to Table S.Amdt. 1550 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Motion to Table Amdt. No. 1550,To provide the death penalty in the District of Columbia for a drug-related murder.,Motion to Table Failed (27-60),'1/2',7,30,0,8,20,30,0,4,0,0,0,0,27,60,0,12,
72,101,2,,"April 30, 1990,  08:44 PM","On the Motion to Table S.Amdt. 1555 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Motion to Table Amdt. No. 1555,"To forgive producers who have been adversely affected by a major disaster or emergency occuring in 1990 from repaying certain advance deficiency payments, with an offset.",Motion to Table Agreed to (52-43),'1/2',37,6,0,2,15,37,0,2,0,0,0,0,52,43,0,4,
73,101,2,,"April 30, 1990,  09:08 PM","On the Motion to Table S.Amdt. 1549 to H.R. 4404 (Dire Emergency Supplemental Appropriations for Disaster Assistance, Food Stamps, Unemployment Compensation Administration, and Other Urgent Needs, and Transfers, and Reducing Funds Budgeted for Military Spending Act of 1990)",Motion to Table Amdt. No. 1549,Relating to Air Force operation and maintenance expenditures.,Motion to Table Failed (39-57),'1/2',36,8,0,1,3,49,0,2,0,0,0,0,39,57,0,3,
