Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,105,1,S.Res. 55,"February 13, 1997,  03:11 PM",On the Resolution S.Res. 55,s.res.55,A resolution expressing the sense of the Senate regarding the need to address immediately the decline in milk prices.,Resolution Agreed to (83-15),'1/2',41,14,0,0,42,1,0,2,0,0,0,0,83,15,0,2,
12,105,1,,"February 24, 1997,  05:29 PM",On the Motion to Table S.Amdt. 6 to S.J.Res. 1 (No short title on file),motion to table byrd amdt no 6,To strike the reliance on estimates and receipts.,Motion to Table Agreed to (61-34),'1/2',51,0,0,4,10,34,0,1,0,0,0,0,61,34,0,5,
13,105,1,H.J.Res. 36,"February 25, 1997,  02:15 PM",On the Joint Resolution H.J.Res. 36,h.j.res.36,"A joint resolution approving the Presidential finding that the limitation on obligations imposed by section 518A(a) of the Foreign Operations Export Financing, and Related Programs Appropriations Act of 1997, is having a negative impact on the proper functioning of the population planning program.",Joint Resolution Passed (53-46),'1/2',11,44,0,0,42,2,0,1,0,0,0,0,53,46,0,1,
14,105,1,,"February 25, 1997,  06:00 PM",On the Motion to Table S.Amdt. 8 to S.J.Res. 1 (No short title on file),motion to table reid amendment no. 8,To require that the outlay and receipt totals of the Federal Old-Age and Survivors Insurance and the Federal Disability Insurance Trust Funds not be included as a part of the budget totals.,Motion to Table Agreed to (55-44),'1/2',53,2,0,0,2,42,0,1,0,0,0,0,55,44,0,1,
15,105,1,,"February 26, 1997,  11:01 AM",On the Motion to Table S.Amdt. 11 to S.J.Res. 1 (No short title on file),motion to table feinstein amdt no 11,In the nature of a substitute.,Motion to Table Agreed to (67-33),'1/2',55,0,0,0,12,33,0,0,0,0,0,0,67,33,0,0,
16,105,1,,"February 26, 1997,  02:28 PM",On the Amendment S.Amdt. 15 to S.J.Res. 1 (No short title on file),torricelli amdt no. 15,To permit limited waiver during economic emergencies and allow a capital budget.,Amendment Rejected (37-63),'1/2',0,55,0,0,37,8,0,0,0,0,0,0,37,63,0,0,
17,105,1,,"February 26, 1997,  05:02 PM",On the Motion to Table S.Amdt. 17 to S.J.Res. 1 (No short title on file),motion to table dorgan amdt no 17,To propose a substitute amendment.,Motion to Table Agreed to (59-41),'1/2',53,2,0,0,6,39,0,0,0,0,0,0,59,41,0,0,
18,105,1,,"February 26, 1997,  05:52 PM",On the Motion to Table S.Amdt. 16 to S.J.Res. 1 (No short title on file),motion to table boxer amdt no 16,"To provide Federal assistance to supplement State and local efforts to alleviate the damage, loss, hardship and suffering caused by disasters or emergencies by exempting spending that is designated emergency requirements by both the President and the Congress.",Motion to Table Agreed to (60-40),'1/2',55,0,0,0,5,40,0,0,0,0,0,0,60,40,0,0,
19,105,1,,"February 27, 1997,  12:35 PM",On the Motion to Table S.Amdt. 7 to S.J.Res. 1 (No short title on file),motion to table graham amendment no. 7,To strike the limitation on debt held by the public.,Motion to Table Agreed to (59-39),'1/2',55,0,0,0,4,39,0,2,0,0,0,0,59,39,0,2,
20,105,1,,"February 27, 1997,  04:28 PM",On the Motion to Table S.Amdt. 10 to S.J.Res. 1 (No short title on file),motion to table kennedy amendment no. 10,"To provide that only Congress shall have authority to enforce the provisions of the balanced budget constitutional amendment, unless Congress passes legislation specifically granting enforcement authority to the President or State or Federal courts.",Motion to Table Agreed to (61-39),'1/2',55,0,0,0,6,39,0,0,0,0,0,0,61,39,0,0,
21,105,1,,"February 27, 1997,  04:54 PM",On the Motion to Table S.Amdt. 13 to S.J.Res. 1 (No short title on file),motion to table feingold amendment no. 13,To require approval of the amendment in 3 years.,Motion to Table Agreed to (69-31),'1/2',55,0,0,0,14,31,0,0,0,0,0,0,69,31,0,0,
22,105,1,,"February 27, 1997,  05:09 PM",On the Motion to Table S.Amdt. 14 to S.J.Res. 1 (No short title on file),motion to table feingold amendment no. 14,To permit the use of an accumulated surplus to balance the budget during any fiscal year.,Motion to Table Agreed to (60-40),'1/2',55,0,0,0,5,40,0,0,0,0,0,0,60,40,0,0,
23,105,1,S.J.Res. 1,"February 27, 1997,  06:10 PM",On the Motion to Table S.J.Res. 1,motion to table the bumpers motion to refer,A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.,Motion to Table Agreed to (65-34),'1/2',54,0,0,1,11,34,0,0,0,0,0,0,65,34,0,1,
24,105,1,S.J.Res. 1,"March 4, 1997,  05:14 PM",On the Joint Resolution S.J.Res. 1,s.j.res.1,A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.,"Joint Resolution Defeated (66-34, 2/3 majority required)",'2/3',55,0,0,0,11,34,0,0,0,0,0,0,66,34,0,0,
25,105,1,,"March 5, 1997,  05:23 PM",On the Motion to Table S.Amdt. 19 to S.J.Res. 5 (No short title on file),motion to table hollings amendment no. 19,To require Congressional approval before any international trade agreement that has the effect of amending or repealing statutory law of the United States law can be implemented in the United States.,Motion to Table Agreed to (84-16),'1/2',48,7,0,0,36,9,0,0,0,0,0,0,84,16,0,0,
26,105,1,S.J.Res. 5,"March 5, 1997,  05:48 PM",On the Joint Resolution S.J.Res. 5,s.j.res.5,A joint resolution waiving certain provisions of the Trade Act of 1974 relating to the appointment of the United States Trade Representative.,Joint Resolution Passed (98-2),'1/2',53,2,0,0,45,0,0,0,0,0,0,0,98,2,0,0,
27,105,1,PN78,"March 5, 1997,  06:07 PM",On the Nomination PN78,nomination of charlene barshefsky to be U.S. trade representative,"Charlene Barshefsky, of the District of Columbia, to be United States Trade Representative, with the rank of Ambassador",Nomination Confirmed (99-1),'1/2',54,1,0,0,45,0,0,0,0,0,0,0,99,1,0,0,
28,105,1,,"March 11, 1997,  03:56 PM",On the Amendment S.Amdt. 23 to S.Res. 39 (No short title on file),lott amendment no. 23,Of a clarifying nature.,Amendment Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,1,0,
29,105,1,S.Res. 39,"March 11, 1997,  06:29 PM",On the Resolution S.Res. 39,s.res.39 as amended,An original resolution authorizing expenditures by the Committee on Governmental Affairs.,Resolution Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,1,0,
30,105,1,PN169,"March 12, 1997,  12:49 PM",On the Nomination PN169,nomination of Federico pena to be secretary of energy,"Federico Pena, of Colorado, to be Secretary of Energy",Nomination Confirmed (99-1),'1/2',54,1,0,0,45,0,0,0,0,0,0,0,99,1,0,0,
31,105,1,S.J.Res. 18,"March 18, 1997,  02:45 PM",On the Joint Resolution S.J.Res. 18,s.j.res.18,A joint resolution proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,"Joint Resolution Defeated (38-61, 2/3 majority required)",'2/3',4,50,0,1,34,11,0,0,0,0,0,0,38,61,0,1,
32,105,1,S.J.Res. 22,"March 19, 1997,  11:37 AM",On the Joint Resolution S.J.Res. 22,s.j.res.22,A joint resolution to express the sense of the Congress concerning the application by the Attorney General for the appointment of an independent counsel to investigate allegations of illegal fundraising in the 1996 Presidential election campaign.,Joint Resolution Passed (55-44),'1/2',55,0,0,0,0,44,0,1,0,0,0,0,55,44,1,0,
33,105,1,S.J.Res. 23,"March 19, 1997,  12:04 PM",On the Motion to Table S.J.Res. 23,motion to table s.j.res.23,"A joint resolution expressing the sense of the Congress that the Attorney General should exercise her best professional judgement, without regard to political pressures, on whether to invoke the independent counsel process to investigate alleged criminal misconduct relating to any election campaign.",Motion to Table Agreed to (58-41),'1/2',55,0,0,0,3,41,0,1,0,0,0,0,58,41,1,0,
34,105,1,PN6,"March 19, 1997,  05:45 PM",On the Nomination PN6,merrick b. garland for u.s. circuit judge for the district of columbi,"Merrick B. Garland, of Maryland, to be United States Circuit Judge for the District of Columbia Circuit",Nomination Confirmed (76-23),'1/2',32,23,0,0,44,0,0,1,0,0,0,0,76,23,0,1,
35,105,1,,"March 20, 1997,  03:00 PM",On the Amendment S.Amdt. 25 to H.J.Res. 58 (No short title on file),Coverdell amdt. no. 35,In the nature of a substitute.,Amendment Agreed to (94-5),'1/2',50,4,0,1,44,1,0,0,0,0,0,0,94,5,0,1,
36,105,1,,"April 10, 1997,  11:41 AM",On the Motion to Table S.Amdt. 28 to S.Amdt. 27 to S.Amdt. 26 to S. 104,"motion to table reid amendment no. 28, as modified",No Statement of Purpose on File.,Motion to Table Agreed to (72-24),'1/2',52,2,0,1,20,22,0,3,0,0,0,0,72,24,0,4,
37,105,1,,"April 10, 1997,  05:18 PM",On the Amendment S.Amdt. 37 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997),frist amendment no. 37,To provide that the President shall not designate the Oak Ridge Reservation in the State of Tennessee as a site for construction of an interim storage facility.,Amendment Agreed to (60-33),'1/2',53,0,0,2,7,33,0,5,0,0,0,0,60,33,0,7,
38,105,1,,"April 10, 1997,  06:31 PM",On the Amendment S.Amdt. 33 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997),bumpers amendment no. 33,"To clarify Congressional intent with respect to enactment of this Act in response to DOE's inability to meet the January 31, 1998 contractual deadline to start disposing of spent nuclear fuel.",Amendment Rejected (24-69),'1/2',0,53,0,2,24,16,0,5,0,0,0,0,24,69,0,7,
39,105,1,,"April 10, 1997,  06:57 PM",On the Amendment S.Amdt. 41 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997),bingaman amendment no.41,To strike all provisions relating to special consideration of potential sites for an interim storage facility.,Amendment Rejected (36-56),'1/2',4,49,0,2,32,7,0,6,0,0,0,0,36,56,0,8,
40,105,1,,"April 15, 1997,  09:08 AM",On the Motion to Table S.Amdt. 31 to S.Amdt. 26 to S. 104 (Nuclear Waste Policy Act of 1997),motion to table bingaman amdt no.31,To provide for the case in which the Yucca Mountain site proves to be unsuitable or cannot be licensed and to strike the automatic default to a site in Nevada.,Motion to Table Agreed to (59-39),'1/2',52,2,0,1,7,37,0,1,0,0,0,0,59,39,0,2,
41,105,1,,"April 15, 1997,  09:41 AM",On the Amendment S.Amdt. 43 to S.Amdt. 42 to S.Amdt. 26 to S. 104,murkowski amdt no.43,To establish the level of annual fee for each civilian nuclear power reactor.,Amendment Agreed to (66-32),'1/2',53,1,0,1,13,31,0,1,0,0,0,0,66,32,0,2,
42,105,1,S. 104,"April 15, 1997,  10:09 AM",On Passage of the Bill S. 104,"s.104, as amended",A bill to amend the Nuclear Waste Policy Act of 1982.,Bill Passed (65-34),'1/2',53,2,0,0,12,32,0,1,0,0,0,0,65,34,0,1,
43,105,1,S. 522,"April 15, 1997,  04:02 PM",On Passage of the Bill S. 522,"s.522, as amended","A bill to amend the Internal Revenue Code of 1986 to impose civil and criminal penalties for the unauthorized access of tax returns and tax return information by Federal employees and other persons, and for other purposes.",Bill Passed (97-0),'1/2',53,0,0,2,44,0,0,1,0,0,0,0,97,0,0,3,
44,105,1,H.R. 1003,"April 16, 1997,  03:54 PM",On Passage of the Bill H.R. 1003,h.r.1003,A bill to clarify Federal law with respect to restricting the use of Federal funds in support of assisted suicide.,Bill Passed (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
45,105,1,S. 495,"April 17, 1997,  04:33 PM",On Passage of the Bill S. 495,s.495 as modified,"A bill to provide criminal and civil penalties for the unlawful acquisition, transfer, or use of any chemical weapon or biological weapon, and to reduce the threat of acts of terrorism or armed aggression involving the use of any such weapon against the United States, its citizens, or Armed Forces, or those of any allied country, and for other purposes.",Bill Passed (53-44),'1/2',52,0,0,3,1,44,0,0,0,0,0,0,53,44,0,3,
46,105,1,,"April 24, 1997,  03:57 PM",On the Amendment S.Amdt. 47 to S.Res. 75 (No short title on file),biden amendment no. 47,"To strike condition no. 30, relating to chemical weapons in other states.",Amendment Agreed to (71-29),'1/2',26,29,0,0,45,0,0,0,0,0,0,0,71,29,0,0,
47,105,1,,"April 24, 1997,  05:19 PM",On the Amendment S.Amdt. 48 to S.Res. 75 (No short title on file),biden amendment no.48,"To strike condition no. 29, relating to Russian elimination of chemical weapons.",Amendment Agreed to (66-34),'1/2',21,34,0,0,45,0,0,0,0,0,0,0,66,34,0,0,
48,105,1,,"April 24, 1997,  07:24 PM",On the Amendment S.Amdt. 49 to S.Res. 75 (No short title on file),biden amendment no. 49,"To strike condition no. 33, relating to effective verification.",Amendment Agreed to (66-34),'1/2',21,34,0,0,45,0,0,0,0,0,0,0,66,34,0,0,
49,105,1,,"April 24, 1997,  07:46 PM",On the Amendment S.Amdt. 50 to S.Res. 75 (No short title on file),biden amendment no. 50,"To strike condition no. 31, relating to the excercise of right to bar certain inspectors.",Amendment Agreed to (56-44),'1/2',11,44,0,0,45,0,0,0,0,0,0,0,56,44,0,0,
50,105,1,,"April 24, 1997,  09:18 PM",On the Amendment S.Amdt. 51 to S.Res. 75 (No short title on file),biden amendment no. 51,"To stike condition no. 32, relating to stemming the proliferation of chemical weapons.",Amendment Agreed to (66-34),'1/2',21,34,0,0,45,0,0,0,0,0,0,0,66,34,0,0,
51,105,1,S.Res. 75,"April 24, 1997,  10:24 PM",On the Resolution of Ratification S.Res. 75,Resolution of ratification-chemical weapons convention,"An executive resolution to advise and consent to the ratification of the Chemical Weapons Convention, subject to certain conditions.","Resolution of Ratification Agreed to (74-26, 2/3 majority required)",'2/3',29,26,0,0,45,0,0,0,0,0,0,0,74,26,0,0,
52,105,1,S. 543,"April 29, 1997,  02:16 PM",On the Cloture Motion S. 543,Motion to invoke cloture on the motion to proceed to S. 543,"A bill to provide certain protections to volunteers, nonprofit organizations, and governmental entities in lawsuits based on the activities of volunteers.","Cloture Motion Rejected (53-46, 3/5 majority required)",'3/5',53,1,0,1,0,45,0,0,0,0,0,0,53,46,0,1,
53,105,1,S. 543,"April 30, 1997,  11:17 AM",On the Cloture Motion S. 543,cloture motion on the motion to proceed to s.543,"A bill to provide certain protections to volunteers, nonprofit organizations, and governmental entities in lawsuits based on the activities of volunteers.","Cloture Motion Rejected (55-44, 3/5 majority required)",'3/5',54,1,0,0,1,43,0,1,0,0,0,0,55,44,0,1,
54,105,1,PN82,"April 30, 1997,  05:00 PM",On the Nomination PN82,nomination of Alexis M. Hermin to be secretary of labor,"Alexis M. Herman, of Alabama, to be Secretary of Labor",Nomination Confirmed (85-13),'1/2',42,13,0,0,43,0,0,2,0,0,0,0,85,13,0,2,
55,105,1,S. 543,"May 1, 1997,  02:06 PM",On Passage of the Bill S. 543,s. 543 as amended,"A bill to provide certain protections to volunteers, nonprofit organizations, and governmental entities in lawsuits based on the activities of volunteers.",Bill Passed (99-1),'1/2',54,1,0,0,45,0,0,0,0,0,0,0,99,1,0,0,
56,105,1,,"May 6, 1997,  02:20 PM",On the Amendment S.Amdt. 54 to S. 672 (No short title on file),Grams amendment no. 54,"A bill to facilitate recovery from the recent flooding across North Dakota, South Dakota, and Minnesota by providing greater flexibility for depository institutions and their regulators, and for other purposes.",Amendment Agreed to (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
57,105,1,S. 672,"May 7, 1997,  10:00 AM",On the Cloture Motion S. 672,motion to invoke cloture on s.672,"An original bill making supplemental appropriations and rescissions for the fiscal year ending September 30, 1997, and for other purposes.","Cloture Motion Agreed to (100-0, 3/5 majority required)",'3/5',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
58,105,1,,"May 7, 1997,  02:15 PM",On the Amendment S.Amdt. 145 to S. 672 (No short title on file),d'amato amdt no. 145,"To rescind JOBS Funds, extend the transition period for aliens receiving SSI funds, and for other purposes.",Amendment Agreed to (89-11),'1/2',44,11,0,0,45,0,0,0,0,0,0,0,89,11,0,0,
59,105,1,,"May 7, 1997,  02:46 PM",On the Motion to Table S.Amdt. 64 to S. 672 (No short title on file),motion to table bumpers amdt no. 64,To strike section 310.,Motion to Table Agreed to (51-49),'1/2',48,7,0,0,3,42,0,0,0,0,0,0,51,49,0,0,
60,105,1,,"May 8, 1997,  11:30 AM",On the Motion to Table S.Amdt. 66 to S. 672 (No short title on file),motion to table warner amendment no.66,To modify the requirements for the additional obligation authority for Federal-aid highways.,Motion to Table Agreed to (54-46),'1/2',24,31,0,0,30,15,0,0,0,0,0,0,54,46,0,0,
61,105,1,,"May 8, 1997,  02:58 PM",On the Motion to Table S.Amdt. 59 to S. 672 (No short title on file),motion to table byrd amendment no. 59,"To strike title VII, to strike those provisions providing for continuing appropriations in the absence of regular appropriations of fiscal year 1998.",Motion to Table Agreed to (55-45),'1/2',55,0,0,0,0,45,0,0,0,0,0,0,55,45,0,0,
62,105,1,,"May 8, 1997,  04:59 PM",On the Motion to Table S.Amdt. 118 to S. 672 (No short title on file),motion to table gramm amendment no.118,To ensure full funding of disaster assistance without adding to the federal debt.,Motion to Table Agreed to (62-38),'1/2',19,36,0,0,43,2,0,0,0,0,0,0,62,38,0,0,
63,105,1,S. 672,"May 8, 1997,  05:42 PM",On the Motion (shall the bill s.672 be read a third time?),shall the bill s.672 be read a third time?,"An original bill making supplemental appropriations and rescissions for the fiscal year ending September 30, 1997, and for other purposes.",Motion Agreed to (78-22),'1/2',45,10,0,0,33,12,0,0,0,0,0,0,78,22,0,0,
64,105,1,,"May 14, 1997,  09:41 AM",On the Motion to Table S.Amdt. 243 to S. 717 (Individuals with Disabilities Education Act Amendments of 1997),motion to table gorton amendment no. 243,To permit State and local educational agencies to establish uniform disciplinary policies.,Motion to Table Agreed to (51-48),'1/2',18,37,0,0,33,11,0,1,0,0,0,0,51,48,0,1,
65,105,1,,"May 14, 1997,  10:13 AM",On the Motion to Table S.Amdt. 245 to S. 717 (Individuals with Disabilities Education Act Amendments of 1997),motion to table smith amendment no. 245,To require a court in making an award under the Individuals with Disabilities Education Act to take into consideration the impact the granting of the award would have on the education of all children of State educational agencies and local educational agencies.,Motion to Table Agreed to (68-31),'1/2',25,30,0,0,43,1,0,1,0,0,0,0,68,31,0,1,
66,105,1,H.R. 5,"May 14, 1997,  10:37 AM",On Passage of the Bill H.R. 5,Final Passage,"A bill to amend the Individuals with Disabilities Education Act, to reauthorize and make improvements to that Act, and for other purposes.",Bill Passed (98-1),'1/2',54,1,0,0,44,0,0,1,0,0,0,0,98,1,0,1,
67,105,1,Treaty Doc. 105-5,"May 14, 1997,  06:37 PM",On the Resolution of Ratification Treaty Doc. 105-5,"resolution of ratification,-Flank Document agreement to CFC treaty","The Document Agreed Among the States Parties to the Treaty on Conventional Armed Forces in Europe (CFE) of November 19, 1990, adopted at Vienna on May 31, 1996 (""the Flank Document""). The Flank Document is Annex A of the Final Document of the first CFE Review Conference","Resolution of Ratification Agreed to (100-0, 2/3 majority required)",'2/3',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
68,105,1,S. 4,"May 15, 1997,  10:09 AM",On the Cloture Motion S. 4,motion to invoke cloture on Committee amendment to s.4,"A bill to amend the Fair Labor Standards Act of 1938 to provide to private sector employees the same opportunities for time-and-a-half compensatory time off, biweekly work programs, and flexible credit hour programs as Federal employees currently enjoy to help balance the demands and needs of work and family, to clarify the provisions relating to exemptions of certain professionals from the minimum wage and overtime requirements of the Fair Labor Standards Act of 1938, and for other purposes.","Cloture Motion Rejected (53-47, 3/5 majority required)",'3/5',53,2,0,0,0,45,0,0,0,0,0,0,53,47,0,0,
69,105,1,,"May 15, 1997,  02:01 PM",On the Amendment S.Amdt. 288 to H.R. 1122 (Partial-Birth Abortion Ban Act of 1997),Feinstein amdt no. 288,To prohibit certain abortions.,Amendment Rejected (28-72),'1/2',2,53,0,0,26,19,0,0,0,0,0,0,28,72,0,0,
70,105,1,,"May 15, 1997,  07:01 PM",On the Amendment S.Amdt. 289 to H.R. 1122 (Partial-Birth Abortion Ban Act of 1997),daschle amdt no. 289,"To amend title 18, United States Code, to prohibit the performance of an abortion where the fetus is determined to be viable.",Amendment Rejected (36-64),'1/2',2,53,0,0,34,11,0,0,0,0,0,0,36,64,0,0,
71,105,1,H.R. 1122,"May 20, 1997,  02:15 PM",On Passage of the Bill H.R. 1122,"h.r.1122, as amended","A bill to amend title 18, United States Code, to ban partial-birth abortions.",Bill Passed (64-36),'1/2',51,4,0,0,13,32,0,0,0,0,0,0,64,36,0,0,
72,105,1,,"May 20, 1997,  06:28 PM",On the Motion to Table S.Amdt. 296 to S.Con.Res. 27 (No short title on file),motion to table dodd amendment no. 296 (as modified),"To improve funding of critical programs to assist infants, toddlers and young children by increasing the discretionary spending caps by $15,752 billion in outlays over five years and offsetting this effort by closing corporate tax loopholes.",Motion to Table Agreed to (61-39),'1/2',52,3,0,0,9,36,0,0,0,0,0,0,61,39,0,0,
73,105,1,,"May 20, 1997,  07:53 PM",On the Motion to Table S.Amdt. 292 to S.Con.Res. 27 (No short title on file),motion to table allard amendment no. 292,To require that any shortfall in revenues projected by the resolution be offset by reductions in discretionary spending.,Motion to Table Agreed to (70-29),'1/2',26,29,0,0,44,0,0,1,0,0,0,0,70,29,0,1,
74,105,1,,"May 20, 1997,  08:17 PM",On the Amendment S.Amdt. 295 to S.Con.Res. 27 (No short title on file),hollings amendment no. 295,To adjust the President's initiatives for increased spending and the tax cuts.,Amendment Rejected (8-91),'1/2',0,55,0,0,8,36,0,1,0,0,0,0,8,91,0,1,
75,105,1,,"May 21, 1997,  03:54 PM",On the Amendment S.Amdt. 307 to S.Con.Res. 27 (No short title on file),"domenici amdt no. 307, as modified",To clarify the use of funds for health coverage for eligible children.,Amendment Agreed to (98-2),'1/2',53,2,0,0,45,0,0,0,0,0,0,0,98,2,0,0,
76,105,1,,"May 21, 1997,  04:24 PM",On the Motion to Table S.Amdt. 297 to S.Con.Res. 27 (No short title on file),Motion to table Hatch Amdt. No. 297,"To provide affordable health coverage for low- and moderate-income children and for additional deficit reduction, financed by an increase in the tobacco tax; in addition to the amounts included in the bi-partisan budget agreement for one or both of the following: (1) Medicaid, including outreach activities to identify and enroll eligible children and providing 12-month continuous eligibility; and also to restore Medicaid for current disabled children losing SSI because of the new, more strict definition of childhood eligibility; and (2) a program of capped mandatory grants to States to finance health insurance coverage for uninsured children.",Motion to Table Agreed to (55-45),'1/2',47,8,0,0,8,37,0,0,0,0,0,0,55,45,0,0,
77,105,1,,"May 21, 1997,  06:30 PM",On the Motion to Table S.Amdt. 318 to S.Con.Res. 27 (No short title on file),motion to table gramm amendment no. 318,"To hold nondefense discretionary spending for fiscal years 1998 through 2002 to the levels proposed by President Clinton in his fiscal year 1997 budget request for these same years, saving $76 billion, and using these savings to increase the net tax cut from $85 billion to $161 billion, allowing full funding of the $500 per child tax credit and full funding of the capital gains tax cut.",Motion to Table Agreed to (68-31),'1/2',23,31,0,1,45,0,0,0,0,0,0,0,68,31,0,1,
78,105,1,,"May 21, 1997,  09:43 PM",On the Amendment S.Amdt. 315 to S.Con.Res. 27 (No short title on file),Mack amdt. no. 315,To express the sense of the Senate that the Federal commitment to biomedical research should be doubled over the next 5 years.,Amendment Agreed to (98-0),'1/2',53,0,0,2,45,0,0,0,0,0,0,0,98,0,0,2,
79,105,1,,"May 22, 1997,  11:00 AM",On the Motion to Table S.Amdt. 336 to S.Con.Res. 27 (No short title on file),motion to table moseley-braun amendment no. 336,"To provide $5 billion for school repair, renovation, modernization, and construction priorities, offset by closing tax loopholes.",Motion to Table Agreed to (56-43),'1/2',52,3,0,0,4,40,0,1,0,0,0,0,56,43,0,1,
80,105,1,,"May 22, 1997,  01:00 PM",On the Motion to Table S.Amdt. 311 to S.Con.Res. 27 (No short title on file),motion to table warner amendment no.311,To ensure that transportation revenues are used solely for transportation.,Motion to Table Agreed to (51-49),'1/2',35,20,0,0,16,29,0,0,0,0,0,0,51,49,0,0,
81,105,1,,"May 22, 1997,  07:14 PM",On the Motion to Table S.Amdt. 331 to S.Con.Res. 27 (No short title on file),motion to table bumpers amendment no. 331,To ensure that the Medicare cuts that will be enacted are not used to pay for tax cuts and that instead the tax cuts are completely paid for by the closure of tax loopholes.,Motion to Table Agreed to (73-26),'1/2',54,0,0,1,19,26,0,0,0,0,0,0,73,26,0,1,
