Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
30,107,1,,"March 15, 2001,  11:42 AM",On the Motion to Table S.Amdt. 68 to S. 420 (Bankruptcy Reform Act of 2001),Motion to Table Kohl Amdt. No. 68,"To limit the value of certain real and personal property that a debtor may elect to exempt under State or local law, and for other purposes.",Motion to Table Failed (39-60),'1/2',36,13,0,1,3,47,0,0,0,0,0,0,39,60,1,0,
31,107,1,,"March 15, 2001,  12:17 PM",On the Amendment S.Amdt. 41 to S. 420 (Bankruptcy Reform Act of 2001),"Leahy Amendment No. 14, As Modified",To protect the identities of minor children in bankruptcy proceedings.,Amendment Agreed to (99-0),'1/2',49,0,0,1,50,0,0,0,0,0,0,0,99,0,1,0,
32,107,1,,"March 15, 2001,  02:41 AM",On the Amendment S.Amdt. 19 to S. 420 (Bankruptcy Reform Act of 2001),Leahy Amendment No. 19,To correct the treatment of certain spousal income for purposes of means testing.,Amendment Agreed to (56-43),'1/2',7,42,0,1,49,1,0,0,0,0,0,0,56,43,1,0,
33,107,1,,"March 15, 2001,  03:37 PM",On the Amendment S.Amdt. 70 to S. 420 (Bankruptcy Reform Act of 2001),Wellstone Amendment No. 70,To change the relevant time period in determining current monthly income.,Amendment Rejected (22-77),'1/2',0,49,0,1,22,28,0,0,0,0,0,0,22,77,1,0,
34,107,1,,"March 15, 2001,  03:34 PM",On the Amendment S.Amdt. 71 to S. 420 (Bankruptcy Reform Act of 2001),Wellstone Amdt. No. 71,"To address the acceptable period of time between the filing of petitions for relief under chapter 12 of title 11, United States Code.",Amendment Rejected (36-63),'1/2',1,48,0,1,35,15,0,0,0,0,0,0,36,63,1,0,
35,107,1,,"March 15, 2001,  05:38 PM",On the Amendment S.Amdt. 51 to S. 420 (Bankruptcy Reform Act of 2001),"Feingold Amendment No. 51, As Modified","To strike section 1310, relating to barring certain foreign judgments.",Amendment Agreed to (79-18),'1/2',35,13,0,2,44,5,0,1,0,0,0,0,79,18,2,1,
36,107,1,S. 420,"March 15, 2001,  06:07 PM",On Passage of the Bill S. 420,"S.420, As Amended","An original bill to amend title 11, United States Code, and for other purposes.",Bill Passed (83-15),'1/2',47,2,0,1,36,13,0,1,0,0,0,0,83,15,1,1,
37,107,1,,"March 19, 2001,  06:14 PM",On the Motion to Table S.Amdt. 112 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion To Table Domenici Amendment No. 112,To increase contribution limits in response to candidate's use of personal wealth and limit time to use contributions to repay personal loans to campaigns.,Motion to Table Agreed to (51-48),'1/2',7,43,0,0,44,5,0,1,0,0,0,0,51,48,0,1,
38,107,1,,"March 20, 2001,  12:15 PM",On the Amendment S.Amdt. 115 to S. 27 (Bipartisan Campaign Reform Act of 2001),Domenici Amendment No. 115,To amend the Federal Election Campaign Act of 1971 to modify contribution limits in response to expenditures of a candidate from personal funds.,Amendment Agreed to (70-30),'1/2',47,3,0,0,23,27,0,0,0,0,0,0,70,30,0,0,
39,107,1,,"March 20, 2001,  04:01 PM",On the Amendment S.Amdt. 117 to S. 27 (Bipartisan Campaign Reform Act of 2001),Bennett Amdt. No. 117,To amend the Federal Election Campaign Act of 1971 to prohibit separate segregated funds and nonconnected political committees from using soft money to subsidize hard dollar fundraising.,Amendment Rejected (37-63),'1/2',37,13,0,0,0,50,0,0,0,0,0,0,37,63,0,0,
40,107,1,,"March 20, 2001,  05:56 PM",On the Motion to Table S.Amdt. 118 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Smith (OR) Amdt. No. 118,To prohibit candidates and Members of Congress from accepting certain contributions while Congress is in session.,Motion to Table Agreed to (74-25),'1/2',27,23,0,0,47,2,0,1,0,0,0,0,74,25,0,1,
41,107,1,,"March 21, 2001,  11:51 AM",On the Amendment S.Amdt. 122 to S. 27 (Bipartisan Campaign Reform Act of 2001),Torricelli Amendment No. 122,"To amend the Communications Act of 1934 to require television broadcast stations, and providers of cable or satellite television service, to provide lowest unit rate to committees of political parties purchasing time on behalf of candidates.",Amendment Agreed to (69-31),'1/2',22,28,0,0,47,3,0,0,0,0,0,0,69,31,0,0,
42,107,1,,"March 21, 2001,  02:29 PM",On the Amendment S.Amdt. 123 to S. 27 (Bipartisan Campaign Reform Act of 2001),Wellstone Amdt. No. 123,To allow a State to enact voluntary public financing legislation regarding the election of Federal candidates in such State.,Amendment Rejected (36-64),'1/2',0,50,0,0,36,14,0,0,0,0,0,0,36,64,0,0,
43,107,1,,"March 21, 2001,  05:46 PM",On the Motion to Table S.Amdt. 134 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Hatch Amdt. No. 134,To strike section 304 and add a provision to require disclosure to and consent by shareholders and members regarding use of funds for political activities.,Motion to Table Agreed to (69-31),'1/2',19,31,0,0,50,0,0,0,0,0,0,0,69,31,0,0,
44,107,1,,"March 22, 2001,  09:36 AM",On the Motion to Table S.Amdt. 136 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Hatch Amdt. No. 136,To add a provision to require disclosure to shareholders and members regarding use of funds for political activities.,Motion to Table Agreed to (60-40),'1/2',10,40,0,0,50,0,0,0,0,0,0,0,60,40,0,0,
45,107,1,,"March 22, 2001,  03:26 PM",On the Amendment S.Amdt. 139 to S. 27 (Bipartisan Campaign Reform Act of 2001),Nickles Amdt. No. 139,To strike section 304.,Amendment Agreed to (99-0),'1/2',50,0,0,0,49,0,0,1,0,0,0,0,99,0,0,1,
46,107,1,,"March 23, 2001,  12:00 AM",On the Motion to Table S.Amdt. 141 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Motion to Table Helms Amdt. No. 141, as modified",To require labor organizations to provide notice to members concerning their rights with respect to the expenditure of funds for activities unrelated to collective bargaining.,Motion to Table Agreed to (53-40),'1/2',10,40,0,0,43,0,0,7,0,0,0,0,53,40,0,7,
47,107,1,S.J.Res. 4,"March 26, 2001,  06:00 PM",On the Joint Resolution S.J.Res. 4,S.J.Res. 4,A joint resolution proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,"Joint Resolution Defeated (40-56, 2/3 majority required)",'2/3',4,44,0,2,36,12,0,2,0,0,0,0,40,56,0,4,
48,107,1,,"March 26, 2001,  06:46 PM",On the Amendment S.Amdt. 145 to S. 27 (Bipartisan Campaign Reform Act of 2001),Wellstone Amendment No. 145,To apply the prohibition on electioneering communications to targeted communications of certain tax-exempt organizations.,Amendment Agreed to (51-46),'1/2',24,25,0,1,27,21,0,2,0,0,0,0,51,46,0,3,
49,107,1,,"March 27, 2001,  11:54 AM",On the Motion to Table S.Amdt. 146 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Motion to Table Hagel Amendment No. 146, Division I","To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",Motion to Table Agreed to (52-47),'1/2',7,43,0,0,45,4,0,1,0,0,0,0,52,47,0,1,
50,107,1,,"March 27, 2001,  12:26 PM",On the Motion to Table S.Amdt. 146 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Motion to Table Hagel Amdt. No. 146, Division II","To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",Motion to Table Failed (0-100),'1/2',0,50,0,0,0,50,0,0,0,0,0,0,0,100,0,0,
51,107,1,,"March 27, 2001,  12:53 PM",On the Motion to Table S.Amdt. 146 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Motion to Table Hagel Amdt. No. 146, Division III","To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",Motion to Table Agreed to (60-40),'1/2',12,38,0,0,48,2,0,0,0,0,0,0,60,40,0,0,
52,107,1,,"March 27, 2001,  04:51 PM",On the Amendment S.Amdt. 148 to S. 27 (Bipartisan Campaign Reform Act of 2001),Kerry Amendment No. 148,To amend the Federal Election Campaign Act of 1971 to provide partial public financing for Senate candidates who abide by voluntary spending limits.,Amendment Rejected (30-70),'1/2',0,50,0,0,30,20,0,0,0,0,0,0,30,70,0,0,
53,107,1,,"March 28, 2001,  09:52 AM",On the Motion to Table S.Amdt. 149 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Thompson Amendment No. 149,To modify and index contribution limits.,Motion to Table Failed (46-54),'1/2',1,49,0,0,45,5,0,0,0,0,0,0,46,54,0,0,
54,107,1,,"March 28, 2001,  12:11 PM",On the Motion to Table S.Amdt. 151 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Feinstein Amendment No. 151,To amend the Federal Election Campaign Act of 1971 to clarify individual contribution limits.,Motion to Table Failed (46-54),'1/2',44,6,0,0,2,48,0,0,0,0,0,0,46,54,0,0,
55,107,1,,"March 28, 2001,  04:11 PM",On the Amendment S.Amdt. 149 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Thompson Amdt. No. 149, as modified",To modify and index contribution limits.,Amendment Agreed to (84-16),'1/2',50,0,0,0,34,16,0,0,0,0,0,0,84,16,0,0,
56,107,1,,"March 28, 2001,  05:13 PM",On the Amendment S.Amdt. 153 to S. 27 (Bipartisan Campaign Reform Act of 2001),Schumer Amendment No. 153,To condition the availability of television media rates for national committees of political parties on the adherence of those committees to existing coordinated spending limits.,Amendment Agreed to (52-48),'1/2',2,48,0,0,50,0,0,0,0,0,0,0,52,48,0,0,
57,107,1,,"March 29, 2001,  10:01 AM",On the Amendment S.Amdt. 152 to S. 27 (Bipartisan Campaign Reform Act of 2001),DeWine Amdt. No. 152,"To strike title II, including section 204 of such title, as added by the amendment proposed by Mr. Wellstone (Amendment No. 145).",Amendment Rejected (28-72),'1/2',28,22,0,0,0,50,0,0,0,0,0,0,28,72,0,0,
58,107,1,,"March 29, 2001,  12:00 PM",On the Amendment S.Amdt. 155 to S. 27 (Bipartisan Campaign Reform Act of 2001),Harkin Amendment No. 155,To amend the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits with respect to Senate election campaigns.,Amendment Rejected (32-67),'1/2',0,50,0,0,32,17,0,1,0,0,0,0,32,67,0,1,
59,107,1,,"March 29, 2001,  03:43 PM",On the Motion to Table S.Amdt. 156 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Motion to Table Frist Amdt. No. 156, as modified","To make certain provisions nonseverable, and to provide for expedited judicial review of any provision of, or amendment made by, this Act.",Motion to Table Agreed to (57-43),'1/2',13,37,0,0,44,6,0,0,0,0,0,0,57,43,0,0,
60,107,1,,"March 29, 2001,  05:56 PM",On the Motion to Table S.Amdt. 158 to S. 27 (Bipartisan Campaign Reform Act of 2001),Motion to Table Bingaman Amdt. No. 158,To provide candidates for election to Federal office with the opportunity to respond to negative political advertisements sponsored by noncandidates.,Motion to Table Agreed to (72-28),'1/2',50,0,0,0,22,28,0,0,0,0,0,0,72,28,0,0,
61,107,1,,"March 29, 2001,  07:57 PM",On the Amendment S.Amdt. 61 to S. 420 (Bankruptcy Reform Act of 2001),"Specter Amdt. No. 140, as further modified",No Statement of Purpose on File.,Amendment Agreed to (82-17),'1/2',32,17,0,1,50,0,0,0,0,0,0,0,82,17,0,1,
62,107,1,,"March 30, 2001,  11:07 AM",On the Amendment S.Amdt. 164 to S. 27 (Bipartisan Campaign Reform Act of 2001),"Reed Amendment No. 164, as modified",To make amendments regarding the enforcement authority  and procedures of the Federal Election Commission.,Amendment Rejected (41-50),'1/2',1,44,0,5,40,6,0,4,0,0,0,0,41,50,0,9,
63,107,1,,"March 30, 2001,  11:39 AM",On the Amendment S.Amdt. 165 to S. 27 (Bipartisan Campaign Reform Act of 2001),McCain Amendment No. 165,"Relating to coordination expenditure or other disbursement, a means of payment made in concert or cooperation with the candidate's authorized political committee, or their agents, or a political party committee or its agents.",Amendment Agreed to (57-34),'1/2',11,34,0,5,46,0,0,4,0,0,0,0,57,34,0,9,
64,107,1,S. 27,"April 2, 2001,  05:35 PM",On Passage of the Bill S. 27,"S. 27, as amended",A bill to amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.,Bill Passed (59-41),'1/2',12,38,0,0,47,3,0,0,0,0,0,0,59,41,0,0,
65,107,1,,"April 3, 2001,  05:02 PM",On the Amendment S.Amdt. 173 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Grassley Amdt. No. 173,To revise certain provisions providing for a reserve fund for prescription drugs and medicare reform in the Senate.,"Amendment Agreed to (50-50, Vice President voted Yea)",'1/2',49,1,0,0,1,49,0,0,0,0,0,0,50,50,0,0,Yea
66,107,1,,"April 3, 2001,  05:34 PM",On the Amendment S.Amdt. 172 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Baucus Amdt. No. 172,"To establish a prescription drug benefit under Title XVIII of the Social Security Act, without using funds generated from either the Medicare or Social Security surpluses, that is voluntary; accessible to all beneficiaries; designed to assist beneficiaries with the high cost of prescription drugs, protect them from excessive out of pocket costs, and give them bargaining power in the marketplace; affordable to all beneficiaries and the program; administered using private sector entities and competitive purchasing techniques; and consistent with broader Medicare reform.",Amendment Rejected (50-50),'1/2',1,49,0,0,49,1,0,0,0,0,0,0,50,50,0,0,
67,107,1,,"April 4, 2001,  10:52 AM",On the Amendment S.Amdt. 174 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Grassley Amdt. No. 174,To provide for additional agriculture assistance.,Amendment Agreed to (51-49),'1/2',50,0,0,0,1,49,0,0,0,0,0,0,51,49,0,0,
68,107,1,,"April 4, 2001,  11:48 AM",On the Amendment S.Amdt. 176 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Johnson Amdt. No. 176,"To provide emergency assistance to producers of agricultural commodities in fiscal year 2001, and additional funds for farm and conservation programs during fiscal years 2002 through 2001.",Amendment Rejected (47-53),'1/2',0,50,0,0,47,3,0,0,0,0,0,0,47,53,0,0,
69,107,1,,"April 4, 2001,  03:19 PM",On the Amendment S.Amdt. 185 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Harkin Amdt. No. 185,To make certain that no child is left behind and to maintain fiscal discipline by making a major investment in education and a commensurate reduction in the share of tax relief given to the wealthiest one percent of Americans.,Amendment Agreed to (53-47),'1/2',4,46,0,0,49,1,0,0,0,0,0,0,53,47,0,0,
70,107,1,,"April 4, 2001,  05:01 PM",On the Amendment S.Amdt. 186 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Specter Amdt. No. 186,"Increase descretionary health funding by $700,000,000.",Amendment Agreed to (96-4),'1/2',46,4,0,0,50,0,0,0,0,0,0,0,96,4,0,0,
71,107,1,,"April 4, 2001,  07:23 PM",On the Amendment S.Amdt. 188 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Landrieu Amdt. No. 188,"To amend the congressional budget to allow for the continued transformation of the military, to fulfill congressional commitments to provide quality health care for active and retired military families, and to continue improvements in compensation, housing, and other quality of life issues.",Amendment Rejected (47-52),'1/2',1,49,0,0,46,3,0,1,0,0,0,0,47,52,0,1,
72,107,1,,"April 4, 2001,  07:49 PM",On the Amendment S.Amdt. 189 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Warner Amdt. No. 189,"To increase the levels of new budget authority and budget outlays provided for the National Defense (050) major functional category for fiscal year 2002, and to make corresponding adjustments necessitated by those increases.",Amendment Agreed to (84-16),'1/2',48,2,0,0,36,14,0,0,0,0,0,0,84,16,0,0,
73,107,1,,"April 5, 2001,  09:36 AM",On the Amendment S.Amdt. 191 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Stabenow Amdt. No. 191,To eliminate further cuts in Medicare payments to home health agencies.,Amendment Rejected (47-53),'1/2',0,50,0,0,47,3,0,0,0,0,0,0,47,53,0,0,
74,107,1,,"April 5, 2001,  10:09 AM",On the Amendment S.Amdt. 190 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Collins Amdt. No. 190,To establish a reserve fund to eliminate further cuts in medicare payments to home health agencies.,Amendment Agreed to (99-1),'1/2',50,0,0,0,49,1,0,0,0,0,0,0,99,1,0,0,
75,107,1,,"April 5, 2001,  06:41 PM",On the Amendment S.Amdt. 345 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Domenici Amdt. No. 345,To provide for tax relief.,Amendment Agreed to (51-49),'1/2',50,0,0,0,1,49,0,0,0,0,0,0,51,49,0,0,
76,107,1,,"April 5, 2001,  07:18 PM",On the Amendment S.Amdt. 202 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Durbin Amdt. No. 202,To call for immediate action by the United States Senate on passage of an Economic Stimulus Package in FY01 and to provide for further tax cuts in Fiscal Years 2002-11 as part of a fiscally responsible budget that ensures maximum feasible debt reduction.,Amendment Rejected (39-61),'1/2',0,50,0,0,39,11,0,0,0,0,0,0,39,61,0,0,
77,107,1,,"April 5, 2001,  07:53 PM",On the Amendment S.Amdt. 257 to S.Amdt. 170 to H.Con.Res. 83 (No short title on file),Corzine Amdt. No. 257,"To increase natural resources, environment, energy and other spending to ensure full funding of the Land Conservation, Preservation, and Infrastructure Improvement Program; to help preserve the core operating budgets of the major environmental agencies to provide appropriate funding for activities related to enforcement of environmental statutes and setting of standards that protect natural resources and the public's health; to address contaminated brownfield sites and urban sprawl and promote smart growth; to save wildlife habitat and endangered species; and to address water quality and infrastructure, global climate change, and energy security, resources and efficiency.",Amendment Rejected (46-54),'1/2',0,50,0,0,46,4,0,0,0,0,0,0,46,54,0,0,
78,107,1,,"April 5, 2001,  08:14 PM",On the Motion (Motion to Waive CBA re: Voinovich Amdt. No. 288),Motion to Waive CBA re: Voinovich Amdt. No. 288,To improve the fiscal discipline of the budget process by creating a point of order against emergency spending that does not meet the definition of an emergency requirement.,"Motion Rejected (54-46, 3/5 majority required)",'3/5',46,4,0,0,8,42,0,0,0,0,0,0,54,46,0,0,
