Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,109,2,H.R. 4659,"February 2, 2006,  10:02 PM",On Passage of the Bill H.R. 4659,H.R. 4659,A bill to amend the USA PATRIOT ACT to extend the sunset of certain provisions of such Act.,Bill Passed (95-1),'1/2',52,0,0,3,42,1,0,1,1,0,0,0,95,1,0,4,
12,109,2,S. 852,"February 7, 2006,  06:13 PM",On Cloture on the Motion to Proceed S. 852,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 852,"A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.","Cloture on the Motion to Proceed Agreed to (98-1, 3/5 majority required)",'3/5',53,1,0,1,44,0,0,0,1,0,0,0,98,1,0,1,
13,109,2,,"February 9, 2006,  05:02 PM",On the Motion to Table S.Amdt. 2748 to S. 852 (Fairness in Asbestos Injury Resolution Act of 2005),Motion to Table Cornyn Amdt. No. 2748,"To provide a new system by which to resolve claims for bodily injury caused by asbestos exposure, and for other purposes.",Motion to Table Agreed to (70-27),'1/2',27,26,0,2,42,1,0,1,1,0,0,0,70,27,0,3,
14,109,2,H.R. 4297,"February 13, 2006,  08:04 PM",On the Motion (Grassley Motion to Instruct Conferees on H.R. 4297 Re: Veterans),Grassley Motion to Instruct Conferees on H.R. 4297 Re: Veterans,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Agreed to (92-0),'1/2',52,0,0,3,40,0,0,4,0,0,0,1,92,0,0,8,
15,109,2,H.R. 4297,"February 13, 2006,  08:45 PM",On the Motion (Dodd Motion to Instruct Conferees on H.R. 4297 Re: Veterans),Dodd Motion to Instruct Conferees on H.R. 4297 Re: Veterans,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Rejected (40-53),'1/2',1,52,0,2,39,1,0,4,0,0,0,1,40,53,0,7,
16,109,2,H.R. 4297,"February 14, 2006,  10:04 AM",On the Motion (Grassley Motion to Instruct Conferees on H.R. 4297 Re: AMT/Capital Gains),Grassley Motion to Instruct Conferees on H.R. 4297 Re: AMT/Capital Gains,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Agreed to (53-47),'1/2',51,4,0,0,2,42,0,0,0,1,0,0,53,47,0,0,
17,109,2,H.R. 4297,"February 14, 2006,  10:36 AM",On the Motion (Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains),Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Rejected (47-53),'1/2',3,52,0,0,43,1,0,0,1,0,0,0,47,53,0,0,
18,109,2,H.R. 4297,"February 14, 2006,  11:20 AM",On the Motion (Reed Motion to Instruct Conferees on H.R. 4297 Re: Military),Reed Motion to Instruct Conferees on H.R. 4297 Re: Military,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Rejected (45-55),'1/2',1,54,0,0,43,1,0,0,1,0,0,0,45,55,0,0,
19,109,2,H.R. 4297,"February 14, 2006,  11:40 AM",On the Motion (Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes),Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Agreed to (75-25),'1/2',52,3,0,0,23,21,0,0,0,1,0,0,75,25,0,0,
20,109,2,H.R. 4297,"February 14, 2006,  12:06 PM",On the Motion (Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt),Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt,A bill to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.,Motion Rejected (46-54),'1/2',3,52,0,0,42,2,0,0,1,0,0,0,46,54,0,0,
21,109,2,S. 852,"February 14, 2006,  06:21 PM",On the Motion (Motion to Waive CBA Re: S. 852),Motion to Waive CBA Re: S. 852,"A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.","Motion Rejected (58-41, 3/5 majority required)",'3/5',44,11,0,0,13,30,0,1,1,0,0,0,58,41,0,1,
22,109,2,S. 2271,"February 16, 2006,  10:31 AM",On the Cloture Motion S. 2271,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2271,"A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.","Cloture Motion Agreed to (96-3, 3/5 majority required)",'3/5',54,0,0,1,42,2,0,0,0,1,0,0,96,3,0,1,
23,109,2,S. 2271,"February 28, 2006,  02:33 PM",On the Cloture Motion S. 2271,Motion to Invoke Cloture on S. 2271,"A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.","Cloture Motion Agreed to (69-30, 3/5 majority required)",'3/5',55,0,0,0,14,29,0,1,0,1,0,0,69,30,0,1,
24,109,2,,"March 1, 2006,  10:08 AM",On the Amendment S.Amdt. 2895 to S. 2271 (USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006),First Amdt. No. 2895 As Amended,To establish the enactment date of the Act.,Amendment Agreed to (81-18),'1/2',55,0,0,0,26,17,0,1,0,1,0,0,81,18,0,1,
25,109,2,S. 2271,"March 1, 2006,  12:02 PM",On Passage of the Bill S. 2271,"S. 2271, As Amended","A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.",Bill Passed (95-4),'1/2',55,0,0,0,40,3,0,1,0,1,0,0,95,4,0,1,
26,109,2,H.R. 3199,"March 1, 2006,  12:34 PM",On the Motion to Proceed H.R. 3199,Motion to Proceed to Consider the Motion to Reconsider the Vote by which the Motion to Invoke Cloture on the Conference Report to Accompany H.R. 3199 was Not Agreed To (RCV 358).,"A bill to extend and modify authorities needed to combat terrorism, and for other purposes.",Motion to Proceed Agreed to (86-13),'1/2',55,0,0,0,31,12,0,1,0,1,0,0,86,13,0,1,
27,109,2,H.R. 3199,"March 1, 2006,  12:53 PM",On the Motion to Reconsider H.R. 3199,Motion to Reconsider the Vote by Which Cloture was Not Invoked on the Conference Report to Accompany H.R. 3199 (RCV 358).,"A bill to extend and modify authorities needed to combat terrorism, and for other purposes.",Motion to Reconsider Agreed to (85-14),'1/2',55,0,0,0,30,13,0,1,0,1,0,0,85,14,0,1,
28,109,2,H.R. 3199,"March 1, 2006,  01:11 PM",On the Cloture Motion H.R. 3199,Upon Reconsideration - Cloture on The Conference Report to Accompany H.R. 3199,"A bill to extend and modify authorities needed to combat terrorism, and for other purposes.","Cloture Motion Agreed to (84-15, 3/5 majority required)",'3/5',55,0,0,0,29,14,0,1,0,1,0,0,84,15,0,1,
29,109,2,H.R. 3199,"March 2, 2006,  03:01 PM",On the Conference Report H.R. 3199,H.R. 3199 Conference Report,"A bill to extend and modify authorities needed to combat terrorism, and for other purposes.",Conference Report Agreed to (89-10),'1/2',55,0,0,0,34,9,0,1,0,1,0,0,89,10,0,1,
30,109,2,S. 2320,"March 2, 2006,  04:11 PM",On the Motion (Motion to Waive CBA Re: S. 2320),Motion to Waive CBA Re: S. 2320,"A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes.","Motion Agreed to (66-31, 3/5 majority required)",'3/5',25,29,0,1,40,2,0,2,1,0,0,0,66,31,0,3,
31,109,2,PN938,"March 6, 2006,  05:29 PM",On the Nomination PN938,"Confirmation Timothy C. Batten, Sr., of Georgia, to be U.S. District Judge","Timothy C. Batten, Sr., of Georgia, to be United States District Judge for the Northern District of Georgia",Nomination Confirmed (88-0),'1/2',50,0,0,5,38,0,0,6,0,0,0,1,88,0,0,12,
32,109,2,PN940,"March 6, 2006,  06:00 PM",On the Nomination PN940,"Confirmation Thomas E. Johnston, of West Virginia, to be U.S. District Judge","Thomas E. Johnston, of West Virginia, to be United States District Judge for the Southern District of West Virginia",Nomination Confirmed (89-0),'1/2',50,0,0,5,39,0,0,5,0,0,0,1,89,0,0,11,
33,109,2,S. 2320,"March 7, 2006,  11:07 AM",On the Cloture Motion S. 2320,Motion to Invoke Cloture on S. 2320,"A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes.","Cloture Motion Agreed to (75-25, 3/5 majority required)",'3/5',30,25,0,0,44,0,0,0,1,0,0,0,75,25,0,0,
34,109,2,,"March 7, 2006,  06:07 PM",On the Amendment S.Amdt. 2913 to S.Amdt. 2899 to S. 2320 (No short title on file),Snowe Amdt. No. 2913,To improve the distribution of funds to States under there Low-Income Home Energy Assistance Program.,Amendment Agreed to (68-31),'1/2',26,29,0,0,41,2,0,1,1,0,0,0,68,31,0,1,
35,109,2,,"March 8, 2006,  11:30 AM",On the Amendment S.Amdt. 2932 to S. 2349 (527 Reform Act of 2006),Reid Amdt. No. 2932,To provide additional transparency in the legislative process.,Amendment Rejected (44-55),'1/2',0,55,0,0,43,0,0,1,1,0,0,0,44,55,0,1,
36,109,2,S. 2349,"March 9, 2006,  02:03 PM",On the Cloture Motion S. 2349,Motion to Invoke Cloture on S. 2349,"To provide greater transparency with respect to lobbying activities, to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees, and for other purposes.","Cloture Motion Rejected (51-47, 2/3 majority required)",'2/3',51,3,0,1,0,43,0,1,0,1,0,0,51,47,0,2,
37,109,2,PN1060,"March 13, 2006,  06:08 PM",On the Nomination PN1060,"Confirmation Leo Maury Gordon, of New Jersey, to be a Judge of the U.S. Court of International Trade","Leo Maury Gordon, of New Jersey, to be a Judge of the United States Court of International Trade",Nomination Confirmed (82-0),'1/2',46,0,0,9,35,0,0,9,1,0,0,0,82,0,0,18,
38,109,2,,"March 14, 2006,  03:07 PM",On the Amendment S.Amdt. 3013 to S.Con.Res. 83 (No short title on file),Conrad Amdt. No. 3013,To fully reinstate the pay-as-you-go requirement through 2011.,Amendment Rejected (50-50),'1/2',5,50,0,0,44,0,0,0,1,0,0,0,50,50,0,0,
39,109,2,,"March 14, 2006,  03:38 PM",On the Amendment S.Amdt. 3028 to S.Con.Res. 83 (No short title on file),Kennedy Amdt. No. 3028,"To support college access and job training by: (1) restoring program cuts slated for vocational education, TRIO, GEAR UP, Perkins Loans, and other student aid programs; (2) increasing investment in student aid programs, including increasing the maximum Pell Grant to $4,500; and (3) restoring cuts slated for job training programs; paid for by closing $6.3 billion in corporate tax loopholes.",Amendment Rejected (50-50),'1/2',5,50,0,0,44,0,0,0,1,0,0,0,50,50,0,0,
40,109,2,,"March 14, 2006,  04:03 PM",On the Amendment S.Amdt. 2999 to S.Con.Res. 83 (No short title on file),Burns Amdt. No. 2999,"To provide increased funding for veterans health programs, and to negate the need for enrollment fees and increase in pharmacy co-payments.",Amendment Agreed to (100-0),'1/2',55,0,0,0,44,0,0,0,1,0,0,0,100,0,0,0,
41,109,2,,"March 14, 2006,  04:22 PM",On the Amendment S.Amdt. 3007 to S.Con.Res. 83 (No short title on file),Akaka Amdt. No. 3007,To increase Veterans medical services funding by $1.5 billion in FY 2007 to be paid for by closing corporate tax loopholes.,Amendment Rejected (46-54),'1/2',1,54,0,0,44,0,0,0,1,0,0,0,46,54,0,0,
42,109,2,,"March 14, 2006,  04:43 PM",On the Amendment S.Amdt. 3039 to S.Con.Res. 83 (No short title on file),Bingaman Amdt. No. 3039,"To make energy more affordable and sustainable, to increase our national security through foreign oil replacement with biofuels and alternative fuels and advanced/hybrid vehicle use, to accelerate production and market penetration of clean and renewable energy technologies and generation, and to more fully utilize energy efficiency and conservation technologies and practices.",Amendment Rejected (46-54),'1/2',3,52,0,0,42,2,0,0,1,0,0,0,46,54,0,0,
43,109,2,,"March 15, 2006,  01:02 PM",On the Amendment S.Amdt. 3063 to S.Con.Res. 83 (No short title on file),Murray Amdt. No. 3063,To restore funding for the Community Development Block Grant Program to the fiscal 2004 level by closing tax loopholes previously slated for elimination in Senate-passed legislation.,Amendment Rejected (45-53),'1/2',1,53,0,1,43,0,0,1,1,0,0,0,45,53,0,2,
44,109,2,,"March 15, 2006,  01:28 PM",On the Amendment S.Amdt. 3050 to S.Con.Res. 83 (No short title on file),Santorum Amdt. No. 3050,To increase funding for the Community Develeopment Block Grant Program.,Amendment Agreed to (60-38),'1/2',50,4,0,1,10,33,0,1,0,1,0,0,60,38,0,2,
45,109,2,,"March 15, 2006,  03:04 PM",On the Amendment S.Amdt. 3056 to S.Con.Res. 83 (No short title on file),Stabenow Amdt. No. 3056,"To provide $5 billion for our emergency responders so that they can field effective and reliable interoperable communications equipment to respond to natural disasters, terrorist attacks and the public safety needs of America's communities and fully offset this by closing tax loopholes and collecting more from the tax gap.",Amendment Rejected (43-55),'1/2',0,54,0,1,42,1,0,1,1,0,0,0,43,55,0,2,
46,109,2,,"March 15, 2006,  03:36 PM",On the Amendment S.Amdt. 3061 to S.Con.Res. 83 (No short title on file),McConnell Amdt. No. 3061,"To provide funding for maritime security, including the Container Security Initiative, improved data for targeted cargo searches, and full background checks and security threat assessments of personnel at our nation's seaports.",Amendment Agreed to (90-8),'1/2',54,0,0,1,35,8,0,1,1,0,0,0,90,8,0,2,
47,109,2,,"March 15, 2006,  04:19 PM",On the Amendment S.Amdt. 3054 to S.Con.Res. 83 (No short title on file),Menendez Amdt. No. 3054,"To provide an additional $965 million to make our ports more secure by increasing port security grants, increasing inspections, improving existing programs, and increasing research and development, and to fully offset this additional funding by closing tax loopholes.",Amendment Rejected (43-53),'1/2',0,53,0,2,42,0,0,2,1,0,0,0,43,53,0,4,
48,109,2,,"March 15, 2006,  04:14 PM",On the Amendment S.Amdt. 3073 to S.Con.Res. 83 (No short title on file),Grassley Amdt. No. 3073,To establish a reserve fund to allow for deficit-neutral legislation that would provide for an extension of the Medicare part D enrollment period.,Amendment Agreed to (76-22),'1/2',48,6,0,1,28,15,0,1,0,1,0,0,76,22,0,2,
49,109,2,,"March 15, 2006,  04:57 PM",On the Amendment S.Amdt. 3009 to S.Con.Res. 83 (No short title on file),Nelson Amdt. No. 3009,To establish a deficit-neutral reserve fund to protect medicare beneficiaries who enroll in the prescription drug benefit during 2006.,Amendment Rejected (49-49),'1/2',5,49,0,1,43,0,0,1,1,0,0,0,49,49,0,2,
50,109,2,,"March 15, 2006,  04:51 PM",On the Amendment S.Amdt. 3004 to S.Con.Res. 83 (No short title on file),Snowe Amdt. No. 3004,"To ensure that any savings associated with legislation that authorizes the Secretary of Health and Human Services to use the collective purchasing power of 40,000,000 Medicare beneficiaries to negotiate the best possible prices for prescription drugs provided through part D of title XVIII of the Social Security Act in fallback plans, by private drug plans (if asked) and in other circumstances, but not permitting a uniform formulary or price setting, is reserved for deficit reduction of to improve the Medicare drug benefit.",Amendment Agreed to (54-44),'1/2',12,42,0,1,41,2,0,1,1,0,0,0,54,44,0,2,
51,109,2,,"March 15, 2006,  05:09 PM",On the Amendment S.Amdt. 3086 to S.Con.Res. 83 (No short title on file),Byrd Amdt. No. 3086,To preserve a national intercity passenger rail system by providing adequate funding of $1.45 billion for Amtrak in Fiscal Year 2007 and to fully offset this additional funding by closing corporate tax loopholes.,Amendment Rejected (44-53),'1/2',1,53,0,1,42,0,0,2,1,0,0,0,44,53,0,3,
52,109,2,,"March 15, 2006,  05:27 PM",On the Amendment S.Amdt. 3015 to S.Con.Res. 83 (No short title on file),Santorum Amdt. No. 3015,"To provide an additional $550,000,000 for Amtrak for fiscal year 2007.",Amendment Rejected (39-59),'1/2',24,30,0,1,14,29,0,1,1,0,0,0,39,59,0,2,
53,109,2,,"March 16, 2006,  10:39 AM",On the Amendment S.Amdt. 3131 to H.J.Res. 47 (No short title on file),Baucus Amendment No. 3131,To require a study of debt held by foreigners.,Amendment Rejected (44-55),'1/2',0,55,0,0,43,0,0,1,1,0,0,0,44,55,0,1,
54,109,2,H.J.Res. 47,"March 16, 2006,  11:17 AM",On the Joint Resolution H.J.Res. 47,H.J.Res.47,A joint resolution increasing the statutory limit on the public debt.,Joint Resolution Passed (52-48),'1/2',52,3,0,0,0,44,0,0,0,1,0,0,52,48,0,0,
55,109,2,,"March 16, 2006,  11:34 AM",On the Amendment S.Amdt. 3133 to S.Con.Res. 83 (No short title on file),Conrad Amdt No. 3133,"To increase funding to combat avian flu, increase local preparedness, and create a Manhattan Project-like effort to develop a vaccine to inoculate the U.S. Population against a pandemic by $5 billion in FY 2007 paid for by requiring tax withholding on government payments to contractors like Halliburton.",Amendment Rejected (44-55),'1/2',0,54,0,1,43,1,0,0,1,0,0,0,44,55,0,1,
56,109,2,,"March 16, 2006,  11:52 AM",On the Amendment S.Amdt. 3114 to S.Con.Res. 83 (No short title on file),Burr Amdt No. 3114,To provide for the establishment of a reserve fund concerning pandemic influenza preparedness planning.,Amendment Agreed to (99-1),'1/2',55,0,0,0,43,1,0,0,1,0,0,0,99,1,0,0,
57,109,2,,"March 16, 2006,  01:36 PM",On the Amendment S.Amdt. 3074 to S.Con.Res. 83 (No short title on file),Reed Amdt. No. 3074,"To increase funding for the Low-Income Home Energy Assistance Program by $3,318,000,000 for fiscal year 2007, increasing the funds available to carry out that program to the fully authorized level of $5,100,000,000, to be paid for by closing corporate tax loopholes.",Amendment Agreed to (51-49),'1/2',6,49,0,0,44,0,0,0,1,0,0,0,51,49,0,0,
58,109,2,,"March 16, 2006,  02:08 PM",On the Amendment S.Amdt. 3048 to S.Con.Res. 83 (No short title on file),Specter Amdt No. 3048,"To increase the advance appropriations allowance in order to fund health, education and training, and low-income programs.",Amendment Agreed to (73-27),'1/2',28,27,0,0,44,0,0,0,1,0,0,0,73,27,0,0,
59,109,2,,"March 16, 2006,  02:26 PM",On the Amendment S.Amdt. 3034 to S.Con.Res. 83 (No short title on file),Lieberman Amdt No. 3034,"To protect the American people from terrorist attacks by providing $8 billion in additional funds for homeland security government-wide, by restoring cuts to vital first responder programs in the Departments of Homeland Security and Justice, by providing an additional $1.2 billion for first responders, $1.7 billion for the Coast Guard and port security, $150 million for chemical security, $1 billion for rail and transit security, $456 million for FEMA, $1 billion for health preparedness programs, and $752 million for aviation security.",Amendment Rejected (43-53),'1/2',0,52,0,3,42,1,0,1,1,0,0,0,43,53,0,4,
60,109,2,,"March 16, 2006,  02:43 PM",On the Amendment S.Amdt. 3103 to S.Con.Res. 83 (No short title on file),Sarbanes Amdt No. 3103,"To restore funding for the civil works programs of the Corps of Engineers, the Federal Water Pollution Control State Revolving Fund, the National Park Service, the Forest Service, the National Oceanic and Atmospheric Administration, Federal conservation programs, and other natural resource needs, through an offset achieved by closing corporate tax loopholes.",Amendment Rejected (48-49),'1/2',5,49,0,1,42,0,0,2,1,0,0,0,48,49,0,3,
61,109,2,,"March 16, 2006,  02:51 PM",On the Amendment S.Amdt. 3102 to S.Con.Res. 83 (No short title on file),Dorgan Amdt No. 3102,"To increase funding by $1 billion for various tribal programs and provide necessary additional funding based on recommendations from Indian country, by closing corporate tax loopholes.",Amendment Rejected (42-56),'1/2',0,55,0,0,41,1,0,2,1,0,0,0,42,56,0,2,
62,109,2,,"March 16, 2006,  03:11 PM",On the Amendment S.Amdt. 3100 to S.Con.Res. 83 (No short title on file),Cornyn Amdt No. 3100,To provide for reconciliation instructions to the Committee on Finance to reduce mandatory spending.,Amendment Rejected (43-57),'1/2',42,13,0,0,1,43,0,0,0,1,0,0,43,57,0,0,
63,109,2,,"March 16, 2006,  03:28 PM",On the Amendment S.Amdt. 3141 to S.Con.Res. 83 (No short title on file),Stabenow Amdt No. 3141,"To provide an assured stream of funding for veteran's health care that will take into account the annual changes in the veteran's population and inflation to be paid for by restoring the pre-2001 top rate for income over $1 million, closing corporate tax loopholes and delaying tax cuts for the wealthy.",Amendment Rejected (46-54),'1/2',2,53,0,0,43,1,0,0,1,0,0,0,46,54,0,0,
64,109,2,,"March 16, 2006,  03:44 PM",On the Amendment S.Amdt. 3071 to S.Con.Res. 83 (No short title on file),Akaka Amdt No. 3071,To increase funding for Title I grants and reduce debt by closing corporate tax loopholes.,Amendment Rejected (49-51),'1/2',4,51,0,0,44,0,0,0,1,0,0,0,49,51,0,0,
65,109,2,,"March 16, 2006,  04:03 PM",On the Amendment S.Amdt. 3093 to S.Con.Res. 83 (No short title on file),Inhofe Amdt No. 3093,To provide for discretionary spending control.,Amendment Rejected (35-62),'1/2',34,18,0,3,1,43,0,0,0,1,0,0,35,62,0,3,
66,109,2,,"March 16, 2006,  04:21 PM",On the Amendment S.Amdt. 3106 to S.Con.Res. 83 (No short title on file),Lincoln Amdt No. 3106,To restore the discretionary budget for the Department of Agriculture with an offset achieved by closing corporate tax loopholes.,Amendment Rejected (48-52),'1/2',3,52,0,0,44,0,0,0,1,0,0,0,48,52,0,0,
67,109,2,,"March 16, 2006,  04:36 PM",On the Amendment S.Amdt. 3143 to S.Con.Res. 83 (No short title on file),Kerry Amdt No. 3143,To prevent the imposition of excessive TRICARE fees and co-pays on military retirees.,Amendment Rejected (46-53),'1/2',2,52,0,1,43,1,0,0,1,0,0,0,46,53,0,1,
68,109,2,,"March 16, 2006,  04:57 PM",On the Amendment S.Amdt. 3087 to S.Con.Res. 83 (No short title on file),DeMint Amdt. No. 3087 As Modified,To establish a reserve fund for Social Security reform.,Amendment Rejected (46-53),'1/2',46,8,0,1,0,44,0,0,0,1,0,0,46,53,0,1,
69,109,2,,"March 16, 2006,  05:18 PM",On the Amendment S.Amdt. 3105 to S.Con.Res. 83 (No short title on file),Boxer Amdt No. 3105,No Statement of Purpose on File.,Amendment Rejected (43-57),'1/2',1,54,0,0,41,3,0,0,1,0,0,0,43,57,0,0,
70,109,2,,"March 16, 2006,  05:36 PM",On the Amendment S.Amdt. 3121 to S.Con.Res. 83 (No short title on file),Bingaman Amdt No. 3121,To strike the direct spending limitation.,Amendment Rejected (50-50),'1/2',6,49,0,0,43,1,0,0,1,0,0,0,50,50,0,0,
71,109,2,,"March 16, 2006,  06:01 PM",On the Amendment S.Amdt. 3164 to S.Con.Res. 83 (No short title on file),Stabenow Amdt No. 3164,"To establish a reserve fund to allow for deficit-neutral legislation that would provide seniors with a prescription drug benefit option that is affordable, user-friendly, and administered directly by the Secretary of Health and Human Services.",Amendment Rejected (39-60),'1/2',0,54,0,1,39,5,0,0,0,1,0,0,39,60,0,1,
72,109,2,,"March 16, 2006,  06:27 PM",On the Amendment S.Amdt. 3128 to S.Con.Res. 83 (No short title on file),Domenici Amdt No. 3128,To provide funding for implementing the Energy Policy Act of 2005 from ANWR.,Amendment Agreed to (51-49),'1/2',48,7,0,0,3,41,0,0,0,1,0,0,51,49,0,0,
73,109,2,,"March 16, 2006,  06:55 PM",On the Amendment S.Amdt. 3166 to S.Con.Res. 83 (No short title on file),Ensign Amdt No. 3166,"To deny funds in FY2007 for the United Nations Human Rights Council, which the United States just voted against because countries found complicit in sustained human rights abuses are eligible for Council membership.  Savings redirected to border security.",Amendment Rejected (50-50),'1/2',48,7,0,0,2,42,0,0,0,1,0,0,50,50,0,0,
