Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,108,1,,"January 22, 2003,  09:39 AM","On the Amendment S.Amdt. 86 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)","Inhofe Amdt. No. 86, As Modified",To provide for a study by the National Academy of Sciences.,Amendment Agreed to (51-45),'1/2',45,6,0,0,6,38,0,4,0,1,0,0,51,45,0,4,
12,108,1,,"January 22, 2003,  10:09 AM","On the Amendment S.Amdt. 67 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Edwards Amdt. No. 67,To require a study of the final rule relating to prevention of significant deterioration and nonattainment new source review to determine the effects of the final rule on air pollution and human health.,Amendment Rejected (46-50),'1/2',6,45,0,0,39,5,0,4,1,0,0,0,46,50,0,4,
13,108,1,PN1,"January 22, 2003,  12:10 PM",On the Nomination PN1,"Confirmation Thomas J. Ridge, of Pennsylvania, to be Secretary of Homeland Security.","Thomas J. Ridge, of Pennsylvania, to be Secretary of Homeland Security",Nomination Confirmed (94-0),'1/2',51,0,0,0,42,0,0,6,1,0,0,0,94,0,0,6,
14,108,1,,"January 22, 2003,  02:22 PM",On the Motion (Motion To Waive C.B.A. RE: Reed Amdt. No. 40),Motion To Waive C.B.A. RE: Reed Amdt. No. 40,To expend the Temporary Extended Unemployment Compensation Act of 2002.,"Motion Rejected (45-49, 3/5 majority required)",'3/5',3,48,0,0,41,1,0,6,1,0,0,0,45,49,0,6,
15,108,1,,"January 22, 2003,  04:16 PM","On the Amendment S.Amdt. 204 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Cochran Amdt. No. 204,To provide agricultural assistance.,Amendment Agreed to (59-35),'1/2',51,0,0,0,8,34,0,6,0,1,0,0,59,35,0,6,
16,108,1,,"January 22, 2003,  04:43 PM","On the Amendment S.Amdt. 79 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Daschle Amdt. No. 79,To provide emergency disaster assistance to agricultural producers.,Amendment Rejected (39-56),'1/2',0,51,0,0,38,5,0,5,1,0,0,0,39,56,0,5,
17,108,1,,"January 22, 2003,  05:21 PM","On the Motion to Table S.Amdt. 97 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion To Table Nelson(FL) Amdt. No. 97,To make additional appropriations for emergency relief activities.,Motion to Table Agreed to (48-46),'1/2',46,4,0,1,2,41,0,5,0,1,0,0,48,46,0,6,
18,108,1,,"January 22, 2003,  06:21 PM","On the Motion to Table S.Amdt. 68 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion To Table Specter Amdt. No. 68,To provide special minimum funding requirements for certain pension plans maintained pursuant to collective bargaining agreements.,Motion to Table Agreed to (64-31),'1/2',38,13,0,0,26,17,0,5,0,1,0,0,64,31,0,5,
19,108,1,,"January 23, 2003,  11:06 AM","On the Amendment S.Amdt. 200 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Feingold Amdt. No. 200,"To restrict funds made available for IMET assistance for Indonesian military personnel to ""Expanded International Military Education and Training"" assistance unless certain conditions are met.",Amendment Rejected (36-61),'1/2',4,47,0,0,31,14,0,3,1,0,0,0,36,61,0,3,
20,108,1,,"January 23, 2003,  01:41 PM","On the Motion to Table S.Amdt. 123 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion to Table Kennedy Amdt. No. 123,To increase funding for reducing health disparities and promoting minority health.,Motion to Table Agreed to (51-46),'1/2',50,1,0,0,1,44,0,3,0,1,0,0,51,46,0,3,
21,108,1,,"January 23, 2003,  02:26 PM",On the Motion (Motion to Waive CBA Re:  Clinton Amdt. No. 89),Motion to Waive CBA Re:  Clinton Amdt. No. 89,To improve health care under the medicare and medicaid programs.,"Motion Rejected (41-56, 3/5 majority required)",'3/5',1,50,0,0,39,6,0,3,1,0,0,0,41,56,0,3,
22,108,1,,"January 23, 2003,  02:40 PM","On the Motion to Table S.Amdt. 214 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion To Table McCain Amdt. No. 214,"To require completion of the feasibility study required by Public Law 105-245, and the other requirements of that law relating to construction of an emergency outlet at Devils Lake, North Dakota, before any appropriated funds are spent for the project.",Motion to Table Agreed to (62-34),'1/2',28,23,0,0,33,11,0,4,1,0,0,0,62,34,0,4,
23,108,1,,"January 23, 2003,  03:04 PM","On the Motion to Table S.Amdt. 230 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion to Table McCain Amdt. No. 230,"To reduce the total construction general account in the Corps of Engineers, Flood Control, Mississippi River and Tributaries, etc., account by $14,750,000 and restore the appropriation for the Yazoo Basin Backwater Pumping Plant to the $250,000 level recommended by the President.",Motion to Table Agreed to (67-30),'1/2',45,6,0,0,22,23,0,3,0,1,0,0,67,30,0,3,
24,108,1,,"January 23, 2003,  05:43 PM","On the Motion to Table S.Amdt. 108 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion to Table Cantwell Amdt. No. 108,To increase appropriations for workforce investment activities.,Motion to Table Agreed to (50-48),'1/2',48,3,0,0,2,44,0,2,0,1,0,0,50,48,0,2,
25,108,1,,"January 23, 2003,  06:23 PM","On the Amendment S.Amdt. 246 to S.Amdt. 61 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Thomas Amdt. No. 246,To propose a substitute.,Amendment Agreed to (50-48),'1/2',49,2,0,0,1,45,0,2,0,1,0,0,50,48,0,2,
26,108,1,,"January 23, 2003,  07:13 PM","On the Amendment S.Amdt. 247 to S.Amdt. 61 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Mikulski Amdt. No. 247,"To prohibit funds to be used to establish, apply, or enforce certain goals relating to Federal employees and public-private competitions or work force conversions, and for other purposes.",Amendment Rejected (47-50),'1/2',2,49,0,0,44,1,0,3,1,0,0,0,47,50,0,3,
27,108,1,,"January 23, 2003,  08:02 PM","On the Motion to Table S.Amdt. 192 to H.J.Res. 2 (Consolidated Appropriations Resolution, 2003)",Motion to Table Lautenberg Amdt. No. 192,To increase the appropriation for the Hazardous Substance Superfund.,Motion to Table Agreed to (53-45),'1/2',50,1,0,0,3,43,0,2,0,1,0,0,53,45,0,2,
28,108,1,H.J.Res. 2,"January 23, 2003,  08:37 PM",On the Joint Resolution H.J.Res. 2,H.J.Res. 2,"Joint Resolution making consolidated appropriations for the fiscal year ending September 30, 2003, and for other purposes.",Joint Resolution Passed (69-29),'1/2',50,1,0,0,19,27,0,2,0,1,0,0,69,29,0,2,
29,108,1,PN2,"January 30, 2003,  02:50 PM",On the Nomination PN2,"Confirmation Gordon England, of Texas, to be Deputy Secretary of Homeland Security","Gordon England, of Texas, to be Deputy Secretary of Homeland Security",Nomination Confirmed (99-0),'1/2',51,0,0,0,47,0,0,1,1,0,0,0,99,0,0,1,
30,108,1,S.Res. 45,"February 5, 2003,  02:22 PM",On the Resolution S.Res. 45,S. Res. 45,A resolution commemorating the Columbia Astronauts.,Resolution Agreed to (95-0),'1/2',50,0,0,1,44,0,0,4,1,0,0,0,95,0,0,5,
31,108,1,PN17,"February 10, 2003,  05:16 PM",On the Nomination PN17,"Confirmation John R. Adams, Of Ohio, To Be U.S. Ditrict Judge","John R. Adams, of Ohio, to be United States District Judge for the Northern District of Ohio",Nomination Confirmed (91-0),'1/2',49,0,0,2,41,0,0,7,1,0,0,0,91,0,0,9,
32,108,1,PN28,"February 10, 2003,  05:50 PM",On the Nomination PN28,"Confirmation:  S. James Otero, Of California, To Be U.S. District Judge","S. James Otero, of California, to be United States District Judge for the Central District of California",Nomination Confirmed (94-0),'1/2',50,0,0,1,43,0,0,5,1,0,0,0,94,0,0,6,
33,108,1,PN26,"February 10, 2003,  06:05 PM",On the Nomination PN26,"Confirmation Robert A. Junell, Of Texas, To Be U.S. District Judge","Robert A. Junell, of Texas, to be United States District Judge for the Western District of Texas",Nomination Confirmed (91-0),'1/2',48,0,0,3,43,0,0,5,0,0,0,1,91,0,0,9,
34,108,1,H.J.Res. 2,"February 13, 2003,  10:14 PM",On the Conference Report H.J.Res. 2,"Conference Report, H.J.Res.2","Joint Resolution making consolidated appropriations for the fiscal year ending September 30, 2003, and for other purposes.",Conference Report Agreed to (76-20),'1/2',49,1,0,1,27,18,0,3,0,1,0,0,76,20,0,4,
35,108,1,S. 151,"February 24, 2003,  05:32 PM",On Passage of the Bill S. 151,"S. 151, As Amended","An Act to prevent child abduction and the sexual exploitation of children, and for other purposes.",Bill Passed (84-0),'1/2',47,0,0,4,37,0,0,11,0,0,0,1,84,0,0,16,
36,108,1,PN6,"February 26, 2003,  11:27 PM",On the Motion for Attendance PN6,Motion To Instruct Sergeant At Arms,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",Motion for Attendance Agreed to (73-1),'1/2',48,0,0,3,25,1,0,22,0,0,0,1,73,1,0,26,
37,108,1,PN6,"February 27, 2003,  12:02 AM",On the Motion for Attendance PN6,Motion To Instruct Sergeant At Arms,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",Motion for Attendance Agreed to (74-1),'1/2',47,0,0,4,27,1,0,20,0,0,0,1,74,1,0,25,
38,108,1,PN35,"March 3, 2003,  05:31 PM",On the Nomination PN35,"Confirmation of Marian Blank Horn, of Maryland, to be a Judge of The U.S. Court of Federal Claims","Marian Blank Horn, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",Nomination Confirmed (89-0),'1/2',47,0,0,4,41,0,0,7,1,0,0,0,89,0,0,11,
39,108,1,S.Res. 71,"March 4, 2003,  04:30 PM",On the Resolution S.Res. 71,S. Res. 71 As Amended,A resolution expressing the support for the Pledge of Allegiance.,Resolution Agreed to (94-0),'1/2',49,0,0,2,44,0,0,4,1,0,0,0,94,0,0,6,
40,108,1,PN6,"March 6, 2003,  10:35 AM",On the Cloture Motion PN6,Motion To Invoke Cloture On The Nomination Of Miguel A. Estrada To Be U.S. Circuit Judge,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit","Cloture Motion Rejected (55-44, 3/5 majority required)",'3/5',51,0,0,0,4,43,0,1,0,1,0,0,55,44,0,1,
41,108,1,,"March 6, 2003,  04:08 PM",On the Amendment S.Amdt. 252 to Treaty Doc. 107-8,Levin Amdt. No. 252 As Modified,"To provide an additional condition requiring notice and consultations prior to withdrawal from, or extension of, the Treaty.",Amendment Rejected (44-50),'1/2',0,48,0,3,43,2,0,3,1,0,0,0,44,50,0,6,
42,108,1,,"March 6, 2003,  05:44 PM",On the Amendment S.Amdt. 255 to Treaty Doc. 107-8,Kerry Amdt. No. 255,To provide an additional condition.,Amendment Rejected (45-50),'1/2',0,48,0,3,44,2,0,2,1,0,0,0,45,50,0,5,
43,108,1,Treaty Doc. 107-8,"March 6, 2003,  06:46 PM",On the Resolution of Ratification Treaty Doc. 107-8,Treaty Document 107-8 Resolution Of Ratification,"The Treaty Between the United States of America and the Russian Federation on Strategic Offensive Reductions, Signed at Moscow on May 24, 2002","Resolution of Ratification Agreed to (95-0, 2/3 majority required)",'2/3',48,0,0,3,46,0,0,2,1,0,0,0,95,0,0,5,
44,108,1,PN23,"March 10, 2003,  05:47 PM",On the Nomination PN23,"Confirmation Gregory L. Frost, Of Ohio, To Be U.S. District Judge","Gregory L. Frost, of Ohio, to be United States District Judge for the Southern District of Ohio",Nomination Confirmed (91-0),'1/2',48,0,0,3,42,0,0,6,1,0,0,0,91,0,0,9,
45,108,1,,"March 11, 2003,  06:59 PM",On the Motion (Motion To Waive C.B.A. RE: Murray Amdt. No. 258),Motion To Waive C.B.A. RE: Murray Amdt. No. 258,To improve the availability of contraceptives for women.,"Motion Rejected (49-47, 3/5 majority required)",'3/5',6,44,0,1,42,3,0,3,1,0,0,0,49,47,0,4,
46,108,1,,"March 12, 2003,  12:39 PM",On the Motion to Table S.Amdt. 259 to S. 3 (Partial-Birth Abortion Ban Act of 2003),Motion To Table Durbin Amdt. No. 259 As Modified,In the nature of a substitute.,Motion to Table Agreed to (60-38),'1/2',47,4,0,0,12,34,0,2,1,0,0,0,60,38,0,2,
47,108,1,S. 3,"March 12, 2003,  01:11 PM",On the Motion (Boxer Motion To Commit S. 3 To The Judiciary Committee With Instructions),Boxer Motion To Commit S. 3 To The Judiciary Committee With Instructions,A bill to prohibit the procedure commonly known as partial-birth abortion.,Motion Rejected (42-56),'1/2',2,49,0,0,39,7,0,2,1,0,0,0,42,56,0,2,
48,108,1,,"March 12, 2003,  04:03 PM",On the Amendment S.Amdt. 260 to S. 3 (Partial-Birth Abortion Ban Act of 2003),Harkin Amdt. No. 260,To express the sense of the Senate concerning the decision of the Supreme Court in Roe v. Wade.,Amendment Agreed to (52-46),'1/2',9,41,0,1,42,5,0,1,1,0,0,0,52,46,0,2,
49,108,1,,"March 12, 2003,  06:23 PM",On the Amendment S.Amdt. 261 to S. 3 (Partial-Birth Abortion Ban Act of 2003),Feinstein Amdt. No. 261,In the nature of a substitute.,Amendment Rejected (35-60),'1/2',1,48,0,2,33,12,0,3,1,0,0,0,35,60,0,5,
50,108,1,PN29,"March 12, 2003,  06:52 PM",On the Nomination PN29,"Confirmation William D. Quarles, Jr. Of Maryland To Be U.S. District Judge","William D. Quarles, Jr., of Maryland, to be United States District Judge for the District of Maryland",Nomination Confirmed (91-0),'1/2',47,0,0,4,43,0,0,5,1,0,0,0,91,0,0,9,
51,108,1,S. 3,"March 13, 2003,  09:45 AM",On Passage of the Bill S. 3,S. 3 As Amended,A bill to prohibit the procedure commonly known as partial-birth abortion.,Bill Passed (64-33),'1/2',48,3,0,0,16,29,0,3,0,1,0,0,64,33,0,3,
52,108,1,PN31,"March 13, 2003,  10:10 AM",On the Nomination PN31,"Confirmation  Thomas A. Varlan, Of Tennessee, To Be U.S. District Judge","Thomas A. Varlan, of Tennessee, to be United States District Judge for the Eastern District of Tennessee",Nomination Confirmed (97-0),'1/2',51,0,0,0,45,0,0,3,1,0,0,0,97,0,0,3,
53,108,1,PN6,"March 13, 2003,  02:52 PM",On the Cloture Motion PN6,"Motion To Invoke Cloture On The Nomination Of Miguel A. Estrada, Of Virginia, To Be U.S. Circuit Judge","Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit","Cloture Motion Rejected (55-42, 3/5 majority required)",'3/5',51,0,0,0,4,41,0,3,0,1,0,0,55,42,0,3,
54,108,1,PN4,"March 13, 2003,  04:19 PM",On the Nomination PN4,"Confirmantion Jay S. Bybee, Of Nevada, To Be U.S. Circuit Judge","Jay S. Bybee, of Nevada, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (74-19),'1/2',47,0,0,4,26,19,0,3,1,0,0,0,74,19,0,7,
55,108,1,PN18,"March 13, 2003,  04:16 PM",On the Nomination PN18,"Confirmation J. Daniel Breen, Of Tennessee, To Be U.S. District Judge","J. Daniel Breen, of Tennessee, to be United States District Judge for the Western District of Tennessee",Nomination Confirmed (92-0),'1/2',47,0,0,4,44,0,0,4,1,0,0,0,92,0,0,8,
56,108,1,PN6,"March 18, 2003,  12:01 PM",On the Cloture Motion PN6,Motion to Invoke Cloture on the Nomination of Miguel A. Estrada to be U.S. Circuit Judge.,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit","Cloture Motion Rejected (55-45, 3/5 majority required)",'3/5',51,0,0,0,4,44,0,0,0,1,0,0,55,45,0,0,
57,108,1,,"March 18, 2003,  05:01 PM",On the Motion (Motion to Waive CBA Re: Conrad Amdt. No. 264),Motion to Waive CBA Re: Conrad Amdt. No. 264,"To prevent further deficit increases, except for national and homeland security and short-term effects of measures providing for economic recovery, until the President submits to Congress a detailed estimate of the full cost of the conflict with Iraq.","Motion Rejected (43-56, 3/5 majority required)",'3/5',0,51,0,0,42,5,0,1,1,0,0,0,43,56,0,1,
58,108,1,,"March 18, 2003,  05:32 PM",On the Motion to Table S.Amdt. 266 to S.Con.Res. 23 (No short title on file),Motion to Table Conrad Amdt. No. 266,To redirect $1.214 trillion in revenues that would have been lost by implementing the President's entire tax cut agenda into a reserve fund to strengthen the Social Security trust funds over the long-term.,Motion to Table Agreed to (57-42),'1/2',51,0,0,0,6,41,0,1,0,1,0,0,57,42,0,1,
59,108,1,,"March 19, 2003,  03:10 PM",On the Amendment S.Amdt. 272 to S.Con.Res. 23 (No short title on file),Boxer Amdt. No. 272.,To prevent consideration of drilling in the Arctic National Wildlife Refuge in a fast-track budget reconciliation bill.,Amendment Agreed to (52-48),'1/2',8,43,0,0,43,5,0,0,1,0,0,0,52,48,0,0,
60,108,1,,"March 19, 2003,  05:00 PM",On the Motion to Table S.Amdt. 284 to S.Con.Res. 23 (No short title on file),Motion to Table Murray Amdt. No. 284,To fully fund the No Child Left Behind Act in 2004 and reduce debt by reducing tax breaks for the wealthiest taxpayers.,Motion to Table Agreed to (50-48),'1/2',49,2,0,0,1,45,0,2,0,1,0,0,50,48,0,2,
61,108,1,S.Res. 95,"March 20, 2003,  05:04 PM",On the Resolution S.Res. 95,S.Res. 95,A resolution commending the President and the Armed Forces of the United States of America.,Resolution Agreed to (99-0),'1/2',51,0,0,0,47,0,0,1,1,0,0,0,99,0,0,1,
62,108,1,,"March 20, 2003,  05:33 PM",On the Amendment S.Amdt. 288 to S.Con.Res. 23 (No short title on file),"Kyl Amdt. No. 288, as Modified",To provide financial security to family farm and small business owners by ending the unfair practice of taxing someone at death.,Amendment Agreed to (51-48),'1/2',47,4,0,0,4,43,0,1,0,1,0,0,51,48,0,1,
63,108,1,,"March 20, 2003,  05:55 PM",On the Motion to Table S.Amdt. 294 to S.Con.Res. 23 (No short title on file),Motion to Table Graham (FL) Amdt. No. 294,To provide a meaningful prescription drug benefit in Medicare that is available to all beneficiaries.,Motion to Table Agreed to (55-44),'1/2',51,0,0,0,3,44,0,1,1,0,0,0,55,44,0,1,
64,108,1,,"March 20, 2003,  06:26 PM",On the Amendment S.Amdt. 275 to S.Con.Res. 23 (No short title on file),Rockefeller Amdt. No. 275,To express the sense of the Senate concerning State fiscal relief.,Amendment Agreed to (80-19),'1/2',32,19,0,0,47,0,0,1,1,0,0,0,80,19,0,1,
65,108,1,,"March 21, 2003,  09:45 AM",On the Amendment S.Amdt. 299 to S.Con.Res. 23 (No short title on file),Schumer Amdt. No. 299,"To provide immediate assistance to meet pressing homeland security needs by providing funding in 2003 for first responders, port security, bioterrorism preparedness and prevention, border security and transit security, the FBI; to restore the elimination of funding of the COPS program, firefighter equipment grants, Byrne Grants and Local Law enforcement grants; to provide a sustained commitment of resources for homeland security needs without reducing funding to other key domestic law enforcement and public safety priorities; and to reduce the deficit.",Amendment Rejected (45-54),'1/2',0,51,0,0,44,3,0,1,1,0,0,0,45,54,0,1,
66,108,1,,"March 21, 2003,  10:33 AM",On the Amendment S.Amdt. 369 to S.Con.Res. 23 (No short title on file),Cochran Amdt. No. 369,To make additional funds available for certain homeland security needs.,Amendment Agreed to (97-0),'1/2',50,0,0,1,46,0,0,2,1,0,0,0,97,0,0,3,
67,108,1,,"March 21, 2003,  10:58 AM",On the Amendment S.Amdt. 270 to S.Con.Res. 23 (No short title on file),Feingold Amdt. No. 270,To set aside a reserve fund  for possible military action and reconstruction in Iraq.,Amendment Agreed to (52-47),'1/2',4,47,0,0,47,0,0,1,1,0,0,0,52,47,0,1,
68,108,1,,"March 21, 2003,  11:32 AM",On the Amendment S.Amdt. 300 to S.Con.Res. 23 (No short title on file),Lautenberg Amdt. No. 300,To restore national security funding.,Amendment Rejected (46-53),'1/2',1,50,0,0,44,3,0,1,1,0,0,0,46,53,0,1,
69,108,1,,"March 21, 2003,  11:39 AM",On the Amendment S.Amdt. 265 to S.Con.Res. 23 (No short title on file),Hollings Amdt. No. 265,To eliminate tax cuts.,Amendment Rejected (22-77),'1/2',1,50,0,0,20,27,0,1,1,0,0,0,22,77,0,1,
70,108,1,,"March 21, 2003,  12:01 PM",On the Amendment S.Amdt. 376 to S.Con.Res. 23 (No short title on file),Conrad Amdt. No. 376,To provide full funding for the individuals with Disabilities Education Act (IDEA) part B grants over ten years by reducing tax breaks for the wealthiest tax payers.,Amendment Rejected (47-52),'1/2',1,50,0,0,45,2,0,1,1,0,0,0,47,52,0,1,
71,108,1,,"March 21, 2003,  12:19 PM",On the Amendment S.Amdt. 377 to S.Con.Res. 23 (No short title on file),Gregg Amdt. No. 377,To increase funding for part B of the Individuals with Disabilities Education Act by reducing spending on other government programs by a commensurate amount.,Amendment Agreed to (89-10),'1/2',50,1,0,0,39,8,0,1,0,1,0,0,89,10,0,1,
72,108,1,,"March 21, 2003,  12:39 PM",On the Amendment S.Amdt. 349 to S.Con.Res. 23 (No short title on file),Mikulski Amdt. No. 349,"To revise the resolution to accommodate in reconciliations legislation a partially refundable tax credit of up to $5,000 for eligible expenses for individuals with long term or chronic care needs or their family caregivers who pay these expenses; in which ""eligible expenses"" shall include prescription drugs, medical bills, durable medical equipment, home health care custodial care, respite care, adult day care, transportation to chronic care or medical facilities, specialized therapy (including occupational therapy, physical therapy, or rehabilitational therapy), other specialized services for children (including day care for children with special needs) and other long term care related expenses as defined by the Secretary of Health and Human Services; and in which ""individuals with long term or chronic care needs"" of daily living, individuals with severe cognitive impairment, individual",Amendment Rejected (45-54),'1/2',0,51,0,0,44,3,0,1,1,0,0,0,45,54,0,1,
73,108,1,,"March 21, 2003,  01:32 PM",On the Amendment S.Amdt. 381 to S.Con.Res. 23 (No short title on file),Clinton Amdt. No. 381,To raise the 2003 caps by $3.5 billion for homeland security funding through a Domestic Defense Fund at the Homeland Security's Office of Domestic Preparedness in FY 2003 and to reduce the size of newly proposed tax cuts in the amount of $7 billion to pay for this amendment and for the cost of previously passed homeland security funding.,Amendment Rejected (48-52),'1/2',0,51,0,0,47,1,0,0,1,0,0,0,48,52,0,0,
74,108,1,,"March 21, 2003,  01:53 PM",On the Amendment S.Amdt. 385 to S.Con.Res. 23 (No short title on file),Dorgan Amdt. No. 385,"To increase FY 2004 funding for the discretionary programs of the Department of Veterans Affairs by $1,019,000,000, so it matches the level proposed by a coalition of veterans groups in the Independent Budget; to decrease the deficit by a similar amount;  and to use the unreconciled tax cut to pay for it.",Amendment Rejected (49-51),'1/2',1,50,0,0,47,1,0,0,1,0,0,0,49,51,0,0,
75,108,1,,"March 21, 2003,  02:30 PM",On the Motion to Table S.Amdt. 386 to S.Amdt. 339 to S.Con.Res. 23 (No short title on file),Motion to Table Harkin Amdt. No. 386.,"To reduce the reconciliation instruction by $375 billion, reduce the size of tax cuts allowed by $980 billion and to reduce deficits by $1.1 Trillion.",Motion to Table Agreed to (58-42),'1/2',51,0,0,0,7,41,0,0,0,1,0,0,58,42,0,0,
76,108,1,,"March 21, 2003,  02:52 PM",On the Amendment S.Amdt. 339 to S.Con.Res. 23 (No short title on file),"Breaux Amdt. No. 339, as Modified",To reduce tax cut to $350 billion.,Amendment Rejected (38-62),'1/2',2,49,0,0,36,12,0,0,0,1,0,0,38,62,0,0,
77,108,1,,"March 21, 2003,  03:09 PM",On the Amendment S.Amdt. 387 to S.Con.Res. 23 (No short title on file),Byrd Amdt. No. 387,To provide adequate funds for the National Railroad Passenger Corporation (Amtrak).,Amendment Agreed to (51-49),'1/2',3,48,0,0,47,1,0,0,1,0,0,0,51,49,0,0,
78,108,1,,"March 21, 2003,  03:45 PM",On the Amendment S.Amdt. 278 to S.Con.Res. 23 (No short title on file),"Biden Amdt. No. 278, as Modified",To make available funds for the COPS program.,Amendment Rejected (48-52),'1/2',0,51,0,0,47,1,0,0,1,0,0,0,48,52,0,0,
79,108,1,,"March 21, 2003,  04:06 PM",On the Amendment S.Amdt. 358 to S.Con.Res. 23 (No short title on file),Bond Amdt. No. 358,To make available funds for certain transportation programs.,Amendment Agreed to (79-21),'1/2',32,19,0,0,46,2,0,0,1,0,0,0,79,21,0,0,
80,108,1,,"March 25, 2003,  09:46 AM",On the Amendment S.Amdt. 401 to S.Con.Res. 23 (No short title on file),Specter Amdt. No. 401,"To increase discretionary health spending for fiscal year 2004 by $2,800,000,000 and make an offsetting reduction in overall administrative expenses.",Amendment Agreed to (96-1),'1/2',50,1,0,0,45,0,0,3,1,0,0,0,96,1,0,3,
