Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
17,103,1,,"February 24, 1993,  05:17 PM",On the Amendment S.Amdt. 59 to S.Amdt. 58 to S.Res. 71 (No short title on file),Cochran Second Degree Amdt. No. 59,To eliminate funding for the Special Committee on Aging and to abolish the committee.,Amendment Rejected (30-68),'1/2',25,17,0,1,5,51,0,1,0,0,0,0,30,68,0,2,
18,103,1,,"February 24, 1993,  05:43 PM",On the Amendment S.Amdt. 58 to S.Res. 71 (No short title on file),Reid Amdt. No. 58,"To abolish the Committee on Aging of the Senate, effective January 1, 1994.",Amendment Rejected (43-56),'1/2',30,12,0,1,13,44,0,0,0,0,0,0,43,56,0,1,
19,103,1,,"February 24, 1993,  06:47 PM",On the Amendment S.Amdt. 61 to S.Res. 71 (No short title on file),Chafee Amdt. No. 61,"To reduce committee funding for the period March 1, 1993, through February 28, 1995.",Amendment Rejected (29-69),'1/2',25,17,0,1,4,52,0,1,0,0,0,0,29,69,0,2,
20,103,1,S.Res. 71,"February 25, 1993,  02:05 PM",On Passage of the Bill S.Res. 71,S. Res. 71 As Amended,An original resolution authorizing biennial expenditures by the committees of the Senate.,Bill Passed (94-2),'1/2',38,2,0,3,56,0,0,1,0,0,0,0,94,2,0,4,
21,103,1,,"March 3, 1993,  10:39 AM",On the Motion to Table S.Amdt. 66 to S. 382 (Emergency Unemployment Compensation Amendments of 1993),Motion To Table Packwood Amdt. No. 66,To pay for the extension of unemployment benefits through the enactment of savings to streamline government and enhance management efficiency.,Motion to Table Agreed to (57-43),'1/2',0,43,0,0,57,0,0,0,0,0,0,0,57,43,0,0,
22,103,1,,"March 3, 1993,  04:17 PM",On the Motion (Motion To Waive CBA),Motion To Waive CBA,"Sense of the Senate that until the President of the U.S. has submitted the budget required by Section 300 of the Congressional Budget Act of 1974, no Concurrent Resolution on the Budget should be considered.","Motion Rejected (44-55, 3/5 majority required)",'3/5',43,0,0,0,1,55,0,1,0,0,0,0,44,55,0,1,
23,103,1,,"March 3, 1993,  05:07 PM",On the Motion to Table S.Amdt. 69 to S. 382 (Emergency Unemployment Compensation Amendments of 1993),Motion To Table,"To eliminate the cost-of-living adjustments for Federal employees and Members of Congress in Calendar year 1994, and for other purposes.",Motion to Table Agreed to (58-41),'1/2',2,41,0,0,56,0,0,1,0,0,0,0,58,41,0,1,
24,103,1,H.R. 920,"March 3, 1993,  05:53 PM",On Passage of the Bill H.R. 920,"H.R. 920, As Amended","A bill to extend the emergency unemployment compensation program, and for other purposes.",Bill Passed (66-33),'1/2',10,33,0,0,56,0,0,1,0,0,0,0,66,33,0,1,
25,103,1,S. 460,"March 5, 1993,  09:40 AM",On Cloture on the Motion to Proceed S. 460,Cloture Motion On Motion To Proceed To S.460,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.","Cloture on the Motion to Proceed Rejected (52-36, 3/5 majority required)",'3/5',1,36,0,6,51,0,0,6,0,0,0,0,52,36,0,12,
26,103,1,S. 460,"March 9, 1993,  12:00 PM",On Cloture on the Motion to Proceed S. 460,cloture motion on motion to proceed to s.460,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.","Cloture on the Motion to Proceed Agreed to (62-38, 3/5 majority required)",'3/5',5,38,0,0,57,0,0,0,0,0,0,0,62,38,0,0,
27,103,1,,"March 10, 1993,  03:25 PM",On the Motion (motion to waive CBA with respect to McCain amdt 73),motion to waive CBA with respect to McCain amdt 73,To grant the power to the President to reduce budget authority.,"Motion Rejected (45-52, 3/5 majority required)",'3/5',39,4,0,0,6,48,0,3,0,0,0,0,45,52,0,3,
28,103,1,,"March 10, 1993,  05:34 PM",On the Motion to Table S.Amdt. 78 to S. 460 (National Voter Registration Act of 1993),motion to table kempthorne amndt. no. 78,"To establish national voter registration procedures for Federal elections, and for other purposes.",Motion to Table Agreed to (56-41),'1/2',1,41,0,1,55,0,0,2,0,0,0,0,56,41,0,3,
29,103,1,PN96,"March 11, 1993,  02:20 PM",On the Nomination PN96,Janet Reno - Attorney General,"Janet Reno, of Florida, to be Attorney General",Nomination Confirmed (98-0),'1/2',42,0,0,1,56,0,0,1,0,0,0,0,98,0,0,2,
30,103,1,,"March 11, 1993,  04:49 PM",On the Motion to Table S.Amdt. 79 to S. 460 (National Voter Registration Act of 1993),motion to table mccain amdt no.79,To ensure that individuals applying for agency based registration are not coerced by such agencies.,Motion to Table Agreed to (55-42),'1/2',2,40,0,1,53,2,0,2,0,0,0,0,55,42,0,3,
31,103,1,,"March 11, 1993,  06:37 PM",On the Motion to Table S.Amdt. 80 to S. 460 (National Voter Registration Act of 1993),motion to table nickles amnd no. 80,To put off the effective date with respect to a State until January first of the year after the year in which Congress enacts legislation authorizing and appropriating funds to pay the State's costs of implementing the Act.,Motion to Table Agreed to (53-43),'1/2',0,42,0,1,53,1,0,3,0,0,0,0,53,43,0,4,
32,103,1,,"March 16, 1993,  03:18 PM",On the Amendment S.Amdt. 123 to S. 460 (National Voter Registration Act of 1993),ford amnd no. 123,"To exempt States which have enacted legislation to permit registration on Election Day at the polling place, to eliminate the provision on a written declaration to register, a technical provision which relates to the transmittal of registration application by motor vehicle officials to the appropriate State election authority, to modify the effective date for the States which have a State constitutional problem to conforming to the Act, and a provision relating to the notice of the disposition of the mail application for registration.",Amendment Agreed to (99-0),'1/2',42,0,0,1,57,0,0,0,0,0,0,0,99,0,0,1,
33,103,1,S. 460,"March 16, 1993,  06:04 PM",On the Cloture Motion S. 460,cloture motion - S. 460,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.","Cloture Motion Rejected (59-41, 3/5 majority required)",'3/5',2,41,0,0,57,0,0,0,0,0,0,0,59,41,0,0,
34,103,1,,"March 17, 1993,  02:03 PM",On the Motion to Table S.Amdt. 128 to S. 460 (National Voter Registration Act of 1993),mkotion to table simpson amdt no. 128,To provide for the imposition of civil penalties for misrepresentation or fraud concerning citizenship.,Motion to Table Agreed to (58-40),'1/2',1,40,0,2,57,0,0,0,0,0,0,0,58,40,0,2,
35,103,1,,"March 17, 1993,  02:24 PM",On the Motion to Table S.Amdt. 129 to S. 460 (National Voter Registration Act of 1993),motion to table simpson amdt no. 129,"To provide for a study to determine whether, after enactment, as many as 3.0 percent of persons who are registered to vote are noncitizens, and if that is the case, to provide expedited procedures for sunsetting parts of the bill.",Motion to Table Agreed to (58-40),'1/2',2,40,0,1,56,0,0,1,0,0,0,0,58,40,0,2,
36,103,1,,"March 17, 1993,  02:55 PM",On the Motion to Table S.Amdt. 112 to S. 460 (National Voter Registration Act of 1993),motion to table mccain amdt no. 112,To require procedures to be developed and implemented to register voters upon their being inducted into the Armed Forces and to allow members of the Armed Forces to vote by Absentee ballot.,Motion to Table Agreed to (58-40),'1/2',2,39,0,2,56,1,0,0,0,0,0,0,58,40,0,2,
37,103,1,,"March 17, 1993,  03:35 PM",On the Motion to Table S.Amdt. 111 to S. 460 (National Voter Registration Act of 1993),motion to table,To provide that a State shall be exempt from the Act if it is determined that compliance with this Act would increase taxes on its citizens.,Motion to Table Agreed to (59-39),'1/2',4,38,0,1,55,1,0,1,0,0,0,0,59,39,0,2,
38,103,1,H.R. 2,"March 17, 1993,  03:59 PM",On Passage of the Bill H.R. 2,final passage,"A bill to establish national voter registration procedures for Federal elections, and for other purposes.",Bill Passed (62-37),'1/2',5,37,0,1,57,0,0,0,0,0,0,0,62,37,0,1,
39,103,1,,"March 18, 1993,  05:15 PM",On the Amendment S.Amdt. 181 to S.Con.Res. 18 (No short title on file),harkin amdt no. 181 as modified,To express the sense of the Senate regarding the barge tax.,Amendment Agreed to (88-12),'1/2',41,2,0,0,47,10,0,0,0,0,0,0,88,12,0,0,
40,103,1,,"March 18, 1993,  09:21 PM",On the Amendment S.Amdt. 182 to S.Con.Res. 18 (No short title on file),nickles amdt no. 182,To eliminate the energy tax and offset lost revenues by reducing spending increases.,Amendment Rejected (46-53),'1/2',43,0,0,0,3,53,0,1,0,0,0,0,46,53,0,1,
41,103,1,,"March 19, 1993,  09:17 AM",On the Amendment S.Amdt. 183 to S.Con.Res. 18 (No short title on file),kennedy amdt no. 183,To ensure that fiscal year 1998 funding levels of the Head Start program are consistent with the levels requested by President Clinton in his investment program.,Amendment Agreed to (84-12),'1/2',29,12,0,2,55,0,0,2,0,0,0,0,84,12,0,4,
42,103,1,,"March 19, 1993,  11:36 AM",On the Motion to Table S.Amdt. 184 to S.Con.Res. 18 (No short title on file),motion to table grassley amdt no. 184,To freeze non-defense discretionary spending across the board for five years.,Motion to Table Agreed to (54-42),'1/2',4,37,0,2,50,5,0,2,0,0,0,0,54,42,0,4,
43,103,1,,"March 23, 1993,  02:25 PM",On the Amendment S.Amdt. 185 to S.Con.Res. 18 (No short title on file),deconcini amdt no. 185,"To ensure that fiscal year 1998 funding levels for Community Policing (""Cops on the Beat"") program are consistent with the levels requested by President Clinton in his investment program.",Amendment Agreed to (56-44),'1/2',0,43,0,0,56,1,0,0,0,0,0,0,56,44,0,0,
44,103,1,,"March 23, 1993,  02:59 PM",On the Amendment S.Amdt. 186 to S.Con.Res. 18 (No short title on file),wellstone amdt no.186,"Sense of the Senate that any increases set forth do not assume an energy tax on nonconventional fuels, including solar, geothermal, wind, and biomass-dervived fuels.",Amendment Rejected (48-52),'1/2',11,32,0,0,37,20,0,0,0,0,0,0,48,52,0,0,
45,103,1,,"March 23, 1993,  03:36 PM",On the Amendment S.Amdt. 188 to S.Con.Res. 18 (No short title on file),bingaman amdt no.188,To state the assumptions of the resolution for domestic livestock grazing on Federal lands and royalty fees for hardrock mining.,Amendment Agreed to (54-45),'1/2',2,41,0,0,52,4,0,1,0,0,0,0,54,45,0,1,
46,103,1,,"March 23, 1993,  04:03 PM",On the Amendment S.Amdt. 189 to S.Con.Res. 18 (No short title on file),nunn amdt no.189,To express the sense of the Senate regarding budget functional category 050 adjustments for changes in inflation assumptions and in assumptions regarding Federal pay increases.,Amendment Agreed to (69-30),'1/2',31,12,0,0,38,18,0,1,0,0,0,0,69,30,0,1,
47,103,1,,"March 23, 1993,  04:35 PM",On the Amendment S.Amdt. 192 to S.Con.Res. 18 (No short title on file),nunn amdt no.192,To express the sense of the Senate regarding the relationship between appropriations for fiscal year 1994 for budget functional category 050 (national defense) and the levels of budget authority and outlays that are provided for in this concurrent resolution for such fiscal year for such functional category.,Amendment Agreed to (56-43),'1/2',42,1,0,0,14,42,0,1,0,0,0,0,56,43,0,1,
48,103,1,,"March 23, 1993,  05:06 PM",On the Motion to Table S.Amdt. 194 to S.Con.Res. 18 (No short title on file),wallop amdt no.194,"To alter the instructions to the Energy and Natural Resources Committee by reducing the amounts assumed to be generated through increases in grazing fees, changes to the Mining Laws of the United States, increases in recreation fees, and imposition of an irrigation surcharge.",Motion to Table Agreed to (59-40),'1/2',5,38,0,0,54,2,0,1,0,0,0,0,59,40,0,1,
49,103,1,,"March 23, 1993,  05:38 PM",On the Motion to Table S.Amdt. 196 to S.Con.Res. 18 (No short title on file),brown amdt no.196,"To reduce Function 920 to reflect a freeze of Federal department and agency overhead in FY94 and FY95, and an adjustment for inflation through 1998.",Motion to Table Agreed to (51-48),'1/2',0,43,0,0,51,5,0,1,0,0,0,0,51,48,0,1,
50,103,1,,"March 23, 1993,  06:10 PM",On the Motion to Table S.Amdt. 198 to S.Con.Res. 18 (No short title on file),motion to table domenici amdt no.198,To adjust defense spending consistent with a $60 billion reduction from last year's defense plan over 1994 to 1998.,Motion to Table Agreed to (58-41),'1/2',6,37,0,0,52,4,0,1,0,0,0,0,58,41,0,1,
51,103,1,,"March 23, 1993,  06:35 PM",On the Amendment S.Amdt. 202 to S.Con.Res. 18 (No short title on file),leahy amdt no.202,"To ensure that fiscal year 1998 funding levels for Women, Infants, and Children (WIC) program are consistent with the levels requested by President Clinton in his investment program.",Amendment Agreed to (82-15),'1/2',27,15,0,1,55,0,0,2,0,0,0,0,82,15,0,3,
52,103,1,,"March 23, 1993,  07:18 PM",On the Motion to Table S.Amdt. 209 to S.Con.Res. 18 (No short title on file),motion to table gorton amdt no.209,To delete increases in Inland Waterways diesel fuel user fee and offset the revenue losses by reducing domestic discretionary increases by equivalent amount.,Motion to Table Agreed to (55-44),'1/2',2,41,0,0,53,3,0,1,0,0,0,0,55,44,0,1,
53,103,1,,"March 23, 1993,  07:51 PM",On the Motion to Table S.Amdt. 203 to S.Con.Res. 18 (No short title on file),motion to table murkowski amdt no.203,To conform the budget resolution with the assumption that the assumed Btu tax will not apply to aviation fuel.,Motion to Table Agreed to (55-44),'1/2',0,43,0,0,55,1,0,1,0,0,0,0,55,44,0,1,
54,103,1,,"March 23, 1993,  08:11 PM",On the Amendment S.Amdt. 215 to S.Con.Res. 18 (No short title on file),bingaman amdt no.215,To ensure that fiscal year 1998 funding levels for defense conversion programs are consistent with the levels requested by President Clinton in his investment program.,Amendment Agreed to (70-29),'1/2',15,28,0,0,55,1,0,1,0,0,0,0,70,29,0,1,
55,103,1,,"March 23, 1993,  08:41 PM",On the Motion to Table S.Amdt. 210 to S.Con.Res. 18 (No short title on file),motion to table pressler amdt no.210,"To express the sense of the Senate that no small business, family farm, or family ranch have its taxes increased to fulfill the requirements of this concurrent resolution.",Motion to Table Agreed to (52-47),'1/2',0,43,0,0,52,4,0,1,0,0,0,0,52,47,0,1,
56,103,1,,"March 23, 1993,  09:11 PM",On the Amendment S.Amdt. 217 to S.Con.Res. 18 (No short title on file),simon amdt no.217,To ensure that fiscal year 1998 funding levels for education reform and initiatives are consistent with the levels requested by President Clinton in his investment program.,Amendment Agreed to (56-43),'1/2',1,42,0,0,55,1,0,1,0,0,0,0,56,43,0,1,
57,103,1,,"March 24, 1993,  09:38 AM",On the Motion to Table S.Amdt. 240 to S.Con.Res. 18 (No short title on file),motion to table lott amdt no.240,"To strike the proposed tax increase on social security income, and to provide that the revenue reduction is offset by a reduction in proposed new spending.",Motion to Table Agreed to (52-47),'1/2',0,43,0,0,52,4,0,1,0,0,0,0,52,47,0,1,
58,103,1,,"March 24, 1993,  11:03 AM",On the Amendment S.Amdt. 242 to S.Con.Res. 18 (No short title on file),lautenberg amdt no.242,To express the Sense of the Senate on Social Security taxes.,Amendment Agreed to (67-32),'1/2',12,31,0,0,55,1,0,1,0,0,0,0,67,32,0,1,
59,103,1,,"March 24, 1993,  01:00 PM",On the Motion to Table S.Amdt. 249 to S.Con.Res. 18 (No short title on file),motion to table gramm amdt no.249,"To strike the individual income tax increase, the energy tax increase, and the Social Security benefits tax increase, and an equivalent amount of new spending.",Motion to Table Agreed to (55-44),'1/2',0,43,0,0,55,1,0,1,0,0,0,0,55,44,0,1,
60,103,1,,"March 24, 1993,  04:47 PM",On the Amendment S.Amdt. 258 to S.Con.Res. 18 (No short title on file),dole amdt no.258,"To provide for a budget that would reduce the deficit from $310 billion in fiscal year 1993 to $163.9 billion in fiscal year 1998 and cause the deficit to continue to fall thereafter, without raising taxes on the American people.",Amendment Rejected (42-57),'1/2',41,2,0,0,1,55,0,1,0,0,0,0,42,57,0,1,
61,103,1,,"March 24, 1993,  05:08 PM",On the Amendment S.Amdt. 254 to S.Con.Res. 18 (No short title on file),kennedy amdt no.254,"To express the Sense of the Senate, consistent with the position of the Clinton Administration, that fuels used for home heating purposes are exempt from the supplemental Btu tax on oil.",Amendment Agreed to (62-37),'1/2',15,28,0,0,47,9,0,1,0,0,0,0,62,37,0,1,
62,103,1,,"March 24, 1993,  05:25 PM",On the Amendment S.Amdt. 256 to S.Con.Res. 18 (No short title on file),krueger amdt no.256,To express the sense of the Senate that any amounts saved as a result of any reorganization and streamlining of the Federal Government should be applied to offset the cost of any economic stimulus package enacted in fiscal year 1993 and for deficit reduction.,Amendment Agreed to (96-3),'1/2',40,3,0,0,56,0,0,1,0,0,0,0,96,3,0,1,
63,103,1,,"March 24, 1993,  05:40 PM",On the Amendment S.Amdt. 257 to S.Con.Res. 18 (No short title on file),Baucus amdt. no. 257,Expressing the sense of the Senate that farming and related businesses receive relief from the energy tax.,Amendment Agreed to (93-6),'1/2',40,3,0,0,53,3,0,1,0,0,0,0,93,6,0,1,
64,103,1,,"March 24, 1993,  08:04 PM",On the Amendment S.Amdt. 262 to S.Con.Res. 18 (No short title on file),sasser amdt no.262,To ensure that further federal health care savings will be accomplished as part of comprehensive health care reform.,Amendment Agreed to (95-4),'1/2',39,4,0,0,56,0,0,1,0,0,0,0,95,4,0,1,
65,103,1,,"March 24, 1993,  08:23 PM",On the Motion to Table S.Amdt. 263 to S.Con.Res. 18 (No short title on file),motion to table nunn amdt no. 263,"To put a permanent, enforceable cap on the amount of non-Social Security mandatory spending beginning with fiscal year 1996.",Motion to Table Agreed to (51-47),'1/2',1,42,0,0,50,5,0,2,0,0,0,0,51,47,1,1,
66,103,1,,"March 24, 1993,  09:26 PM",On the Motion to Table S.Amdt. 190 to S.Con.Res. 18 (No short title on file),motion to table burns amdt no.190,To reduce the revenue level contained in the budget resolution by an amount sufficient to assume an exemption under the Btu energy tax for off road fuel use and to offset lost revenues by reducing spending increases.,Motion to Table Agreed to (54-44),'1/2',0,42,0,1,54,2,0,1,0,0,0,0,54,44,0,2,
67,103,1,,"March 24, 1993,  09:48 PM",On the Motion to Table S.Amdt. 197 to S.Con.Res. 18 (No short title on file),motion to table craig amdt no.197,"To reduce the federal deficit by $3.290 billion in fiscal years 1994-1998, increase efficiency and economy in federal procurement, provide job opportunities, increase competition for federal construction contracts, promote small and minority business participation in federal contracting, and eliminate unnecessary paperwork and reporting burdens, by providing for the repeal of the Davis-Bacon Act of 1931 and for conforming revisions in the Copeland Act of 1934.",Motion to Table Agreed to (69-29),'1/2',13,29,0,1,56,0,0,1,0,0,0,0,69,29,0,2,
68,103,1,,"March 24, 1993,  10:05 PM",On the Motion to Table S.Amdt. 222 to S.Con.Res. 18 (No short title on file),motion to table durenberger amdt no.222,To reduce the level contained in the budget resolution by an amount sufficient to assume an exemption for biomass-derived ethanol under the administration's Btu energy tax and to offset lost revenues by reducing new spending increases.,Motion to Table Agreed to (55-43),'1/2',2,40,0,1,53,3,0,1,0,0,0,0,55,43,0,2,
69,103,1,,"March 24, 1993,  10:22 PM",On the Motion to Table S.Amdt. 234 to S.Con.Res. 18 (No short title on file),motion to table stevens amdt no.234,"To eliminate assumed reductions in Federal civil service survivors' annuities in order to protect the economic survival of the widows and widowers of Federal employees who would otherwise be faced with a reduction in their annual income by an average of about $1,500.",Motion to Table Agreed to (54-44),'1/2',0,42,0,1,54,2,0,1,0,0,0,0,54,44,0,2,
70,103,1,,"March 24, 1993,  10:40 PM",On the Motion to Table S.Amdt. 204 to S.Con.Res. 18 (No short title on file),motion to table murkowski amdt no.204,To exempt home heating oil from the proposed surtax on energy based on Btu's.,Motion to Table Agreed to (52-46),'1/2',0,42,0,1,52,4,0,1,0,0,0,0,52,46,0,2,
71,103,1,,"March 24, 1993,  10:57 PM",On the Motion to Table S.Amdt. 193 to S.Con.Res. 18 (No short title on file),motion to table warner amdt no.193,"Sense of the Senate regarding that the Congress should promptly reconsider the amounts of the appropriate levels of new budget authority, outlays, new direct loan obligation, and new primary loan guarantee commitments for the National Defense functional category",Motion to Table Agreed to (50-48),'1/2',0,42,0,1,50,6,0,1,0,0,0,0,50,48,0,2,
72,103,1,,"March 24, 1993,  11:17 PM",On the Motion to Table S.Amdt. 233 to S.Con.Res. 18 (No short title on file),motion to table mccain amdt no.233,"To restore military and federal civilian pay levels, and ECI-based pay raises and locality pay to current law.",Motion to Table Agreed to (54-44),'1/2',2,40,0,1,52,4,0,1,0,0,0,0,54,44,0,2,
73,103,1,,"March 24, 1993,  11:34 PM",On the Motion to Table S.Amdt. 243 to S.Con.Res. 18 (No short title on file),motion to table thurmond amdt no.243,To ensure adequate funds for the Department of Defense to continue military pay adjustments as prescribed under current law.,Motion to Table Agreed to (55-42),'1/2',2,39,0,2,53,3,0,1,0,0,0,0,55,42,0,3,
74,103,1,,"March 24, 1993,  11:59 PM",On the Motion to Table S.Amdt. 227 to S.Con.Res. 18 (No short title on file),motion to table Kassebaum amdt. no. 227,To reduce the reconciliation instruction to the Senate Labor and Human Resources Committee regarding Student Loan Program and offset by reducing non-defense discretionary spending increases.,Motion to Table Agreed to (51-47),'1/2',1,41,0,1,50,6,0,1,0,0,0,0,51,47,0,2,
75,103,1,,"March 25, 1993,  09:31 AM",On the Amendment S.Amdt. 264 to S.Con.Res. 18 (No short title on file),bradley amdt no.264,Relating to a Presidential line-item veto authority over items of appropriation and tax expenditures expiring at the conclusion of the 103rd Congress.,Amendment Agreed to (73-24),'1/2',38,4,0,1,35,20,0,2,0,0,0,0,73,24,0,3,
76,103,1,,"March 25, 1993,  09:55 AM",On the Motion to Table S.Amdt. 208 to S.Con.Res. 18 (No short title on file),motion to table brown amdt no.208,"To reduce Function 600 to reflect an elimination of Federal unemployment insurance subsidies to wealthy individuals with annual net taxable incomes over $120,000.",Motion to Table Agreed to (53-46),'1/2',1,42,0,0,52,4,0,1,0,0,0,0,53,46,0,1,
77,103,1,,"March 25, 1993,  10:13 AM",On the Motion to Table S.Amdt. 195 to S.Con.Res. 18 (No short title on file),motion to table,To reduce certain level of budget authority for the Legislative Branch.,Motion to Table Agreed to (56-43),'1/2',2,41,0,0,54,2,0,1,0,0,0,0,56,43,0,1,
78,103,1,,"March 25, 1993,  10:31 AM",On the Motion to Table S.Amdt. 200 to S.Con.Res. 18 (No short title on file),motion to table cohen amdt no.200,"To express the Sense of the Senate supporting granting the President expedited rescission authority with respect to items of appropriation, tax expenditures, and direct spending.",Motion to Table Failed (34-65),'1/2',2,41,0,0,32,24,0,1,0,0,0,0,34,65,0,1,
