Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,105,2,PN20,"February 11, 1998,  06:00 PM",On the Nomination PN20,nomination-margaret m. morrow to be u.s. district judge-central CA,"Margaret M. Morrow, of California, to be United States District Judge for the Central District of California vice Richard A. Gadbois, retired",Nomination Confirmed (67-28),'1/2',25,28,0,2,42,0,0,3,0,0,0,0,67,28,0,5,
12,105,2,,"February 24, 1998,  04:00 PM",On the Motion to Table S.Amdt. 1646 to S. 1663 (Paycheck Protection Act),MOTION TO TABLE MCCAIN AMDT NO. 1646,To provide a complete substitute to reform the financing of Federal elections.,Motion to Table Failed (48-51),'1/2',48,7,0,0,0,44,0,1,0,0,0,0,48,51,0,1,
13,105,2,H.R. 2631,"February 25, 1998,  06:09 PM",On Overriding the Veto H.R. 2631,Shall the bill pass,"A bill disapproving the cancellations transmitted by the President on October 6, 1997, regarding Public Law 105-45.","Veto Overridden (78-20, 2/3 majority required)",'2/3',46,9,0,0,32,11,0,2,0,0,0,0,78,20,0,2,
14,105,2,,"February 25, 1998,  06:34 PM",On the Motion to Table S.Amdt. 1647 to S.Amdt. 1646 to S. 1663 (Paycheck Protection Act),motion to table snowe amendment no. 1647,Relating to electioneering communications.,Motion to Table Failed (47-50),'1/2',47,8,0,0,0,42,0,3,0,0,0,0,47,50,0,3,
15,105,2,,"February 25, 1998,  07:07 PM",On the Motion to Table S.Amdt. 1646 to S. 1663 (Paycheck Protection Act),motion to table mccain amendment no. 1646 as amended,To provide a complete substitute to reform the financing of Federal elections.,Motion to Table Failed (48-50),'1/2',48,7,0,0,0,43,0,2,0,0,0,0,48,50,0,2,
16,105,2,,"February 26, 1998,  11:01 AM",On the Cloture Motion S.Amdt. 1646 to S. 1663 (Paycheck Protection Act),motion to invoke cloture on mccain amendment no. 1646 as amended,To provide a complete substitute to reform the financing of Federal elections.,"Cloture Motion Rejected (51-48, 3/5 majority required)",'3/5',7,48,0,0,44,0,0,1,0,0,0,0,51,48,0,1,
17,105,2,S. 1663,"February 26, 1998,  11:25 AM",On the Cloture Motion S. 1663,motion to invoke cloture on s.1663,A bill to protect individuals from having their money involuntarily collected and used for politics by a corporation or labor organization.,"Cloture Motion Rejected (45-54, 3/5 majority required)",'3/5',45,10,0,0,0,44,0,1,0,0,0,0,45,54,0,1,
18,105,2,PN456,"March 2, 1998,  05:39 PM",On the Nomination PN456,nomination richard l young to be us district judge,"Richard L. Young, of Indiana, to be United States District Judge for the Southern District of Indiana",Nomination Confirmed (81-0),'1/2',45,0,0,10,36,0,0,9,0,0,0,0,81,0,0,19,
19,105,2,,"March 3, 1998,  03:56 PM",On the Motion to Table S.Amdt. 1679 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),motion to table wellstone amendment no. 1679,To require the Secretary of Health and Human Services to report on the number of former recipients of public assistance under the State temporary assistance to needy families programs that are economically self-sufficient.,Motion to Table Agreed to (54-43),'1/2',53,1,0,1,1,42,0,2,0,0,0,0,54,43,0,3,
20,105,2,,"March 4, 1998,  10:31 AM",On the Amendment S.Amdt. 1682 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),DeWine/Lautenberg amendment (sp1682),To provide for a national standard to prohibit the operation of motor vehicles by intoxicated individuals.,Amendment Agreed to (62-32),'1/2',26,26,0,3,36,6,0,3,0,0,0,0,62,32,2,4,
21,105,2,,"March 5, 1998,  10:40 AM",On the Amendment S.Amdt. 1697 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),dorgan amendment no. 1697,To withhold certain Federal highway funds from a State that fails to prohibit open containers of alcoholic beverages and consumption of alcoholic beverages in the passenger area of motor vehicles.,Amendment Agreed to (52-47),'1/2',14,40,0,1,38,7,0,0,0,0,0,0,52,47,1,0,
22,105,2,,"March 5, 1998,  11:05 AM",On the Amendment S.Amdt. 1696 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),bingaman amendment no. 1696 as modified,To encourage States to enact laws that ban the sale of alcohol through a drive-up or drive-through sales window.,Amendment Rejected (43-56),'1/2',9,45,0,1,34,11,0,0,0,0,0,0,43,56,1,0,
23,105,2,,"March 6, 1998,  11:00 AM",On the Motion to Table S.Amdt. 1708 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),motion to table mcconnell amdt no 1708,"To require that Federal surface transportation funds be used to encourage development and outreach to emerging business enterprises, including those owned by minorities and women, and to prohibit discrimination and preferential treatment based on race, color, national origin, or sex, with respect to use of those funds, in compliance with the equal protection provisions of the fifth and 14th amendments to the Constitiution.",Motion to Table Agreed to (58-37),'1/2',15,36,0,4,43,1,0,1,0,0,0,0,58,37,0,5,
24,105,2,S. 1668,"March 9, 1998,  05:32 PM",On Passage of the Bill S. 1668,Passage,An original bill to encourage the disclosure to Congress of certain classified and related information.,Bill Passed (93-1),'1/2',54,0,0,1,39,1,0,5,0,0,0,0,93,1,0,6,
25,105,2,,"March 10, 1998,  05:45 PM",On the Amendment S.Amdt. 1931 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),"D'Amato amdt. no. 1931, as amended","To reauthorize the mass transit programs of the Federal Government, and for other purposes.",Amendment Agreed to (96-4),'1/2',51,4,0,0,45,0,0,0,0,0,0,0,96,4,0,0,
26,105,2,,"March 11, 1998,  03:42 PM",On the Motion (motion to waive CBA re: mack amdt no. 1906),motion to waive CBA re: mack amdt no. 1906,"To repeal the 4.3-cent transportation motor fuels excise tax transferred to the Highway Trust Fund by the Taxpayer Relief Act of 1997, effective on the date of enactment of this Act.","Motion Rejected (18-80, 3/5 majority required)",'3/5',16,37,0,2,2,43,0,0,0,0,0,0,18,80,0,2,
27,105,2,,"March 11, 1998,  04:22 PM",On the Motion to Table S.Amdt. 1968 to S.Amdt. 1963 to S.Amdt. 1676 to S. 1173,motion to table McCain amdt no. 1968,To prohibit extension of inequitable ethanol subsidies.,Motion to Table Agreed to (71-26),'1/2',35,18,0,2,36,8,0,1,0,0,0,0,71,26,0,3,
28,105,2,,"March 11, 1998,  06:00 PM",On the Cloture Motion S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),"motion to invoke cloture on chafee amdt no. 1676, as amended",To provide a complete substitute.,"Cloture Motion Agreed to (96-3, 3/5 majority required)",'3/5',52,3,0,0,44,0,0,1,0,0,0,0,96,3,0,1,
29,105,2,,"March 12, 1998,  10:47 AM",On the Amendment S.Amdt. 1726 to S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),McCain amdt no. 1726,To provide that demonstration projects shall be subject to any limitation on obligations established by law that applies to Federal-aid highways and highway safety construction programs.,Amendment Agreed to (78-22),'1/2',50,5,0,0,28,17,0,0,0,0,0,0,78,22,0,0,
30,105,2,,"March 12, 1998,  02:15 PM",On the Amendment S.Amdt. 1676 to S. 1173 (Intermodal Transportation Act of 1997),"chafee amdt no. 1676, as amended",To provide a complete substitute.,Amendment Agreed to (96-4),'1/2',53,2,0,0,43,2,0,0,0,0,0,0,96,4,0,0,
31,105,2,S.Res. 187,"March 12, 1998,  03:51 PM",On the Resolution S.Res. 187,S.RES.187,A resolution expressing the sense of the Senate regarding the human rights situation in the People's Republic of China.,Resolution Agreed to (95-5),'1/2',51,4,0,0,44,1,0,0,0,0,0,0,95,5,0,0,
32,105,2,S.Con.Res. 78,"March 13, 1998,  09:33 AM",On the Concurrent Resolution S.Con.Res. 78,"S. Con. Res. 78, as amended",A concurrent resolution relating to the indictment and prosecution of Saddam Hussein for war crimes and other crimes against humanity.,Concurrent Resolution Agreed to (93-0),'1/2',49,0,0,6,44,0,0,1,0,0,0,0,93,0,0,7,
33,105,2,PN610,"March 16, 1998,  05:30 PM",On the Nomination PN610,"Jeremy Fogel, to be U.S. District Judge","Jeremy D. Fogel, of California, to be United States District Judge for the Northern District of California",Nomination Confirmed (90-0),'1/2',51,0,0,4,39,0,0,6,0,0,0,0,90,0,0,10,
34,105,2,H.R. 2646,"March 17, 1998,  12:15 PM",On the Cloture Motion H.R. 2646,motion to invoke cloture on the motion to proceed,"A bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.","Cloture Motion Agreed to (74-24, 3/5 majority required)",'3/5',55,0,0,0,19,24,0,2,0,0,0,0,74,24,0,2,
35,105,2,PN481,"March 17, 1998,  02:15 PM",On the Nomination PN481,"susan graber, of oregon, to be U.S. Circuit Judge for the 9th Circuit","Susan Graber, of Oregon, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (98-0),'1/2',55,0,0,0,43,0,0,2,0,0,0,0,98,0,0,2,
36,105,2,Treaty Doc. 105-36,"March 18, 1998,  12:43 PM",On the Motion to Proceed Treaty Doc. 105-36,motion to proceed to exec session to consider NATO protocols,"Protocols to the North Atlantic Treaty of 1949 on the accession of Poland, Hungary, and the Czech Republic. These protocols were opened for signature at Brussels on December 16, 1997, and signed on behalf of the United States of America and other parties to the North Atlantic Treaty",Motion to Proceed Agreed to (55-44),'1/2',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
37,105,2,S.Con.Res. 85,"March 18, 1998,  05:46 PM",On the Concurrent Resolution S.Con.Res. 85,S. Con. Res. 85,A concurrent resolution calling for an end to the violent repression of the people of Kosovo.,Concurrent Resolution Agreed to (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
38,105,2,H.R. 2646,"March 19, 1998,  05:15 PM",On the Cloture Motion H.R. 2646,motion to invoke cloture on h.r.2646,"A bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.","Cloture Motion Rejected (55-44, 3/5 majority required)",'3/5',55,0,0,0,0,44,0,1,0,0,0,0,55,44,0,1,
39,105,2,,"March 23, 1998,  05:35 PM","On the Motion to Table S.Amdt. 2063 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",Motion to table Amdt. No. 2063,"To eliminate unrelated, wasteful, and unnecessary spending items from the bill.",Motion to Table Agreed to (61-31),'1/2',32,20,0,3,29,11,0,5,0,0,0,0,61,31,0,8,
40,105,2,,"March 24, 1998,  04:58 PM","On the Motion to Table S.Amdt. 2104 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",motion to table gramm amdt no 2104,"To ensure that the surplus in fiscal years 1999 through 2003, proposed by the President to be dedicated to save Social Security, will not be lowered by the enactment of this Act.",Motion to Table Agreed to (76-24),'1/2',34,21,0,0,42,3,0,0,0,0,0,0,76,24,0,0,
41,105,2,,"March 25, 1998,  01:55 PM","On the Motion to Table S.Amdt. 2121 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",Motion to table Feingold Amdt. No. 2121,To remove the emergency designation for the supplemental appropriations to fund incremental costs of contingency operations in Bosnia.,Motion to Table Agreed to (92-8),'1/2',50,5,0,0,42,3,0,0,0,0,0,0,92,8,0,0,
42,105,2,,"March 25, 1998,  03:26 PM","On the Motion to Table S.Amdt. 2131 to S.Amdt. 2123 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",motion to table nickles amdt no 2131,To ensure that additional funding for the Federal Emergency Management Agency does not reduce the unified budget surplus.,Motion to Table Agreed to (68-31),'1/2',26,28,0,1,42,3,0,0,0,0,0,0,68,31,0,1,
43,105,2,,"March 25, 1998,  06:30 PM","On the Amendment S.Amdt. 2130 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",helms amdt no. 2130,To express the sense of the Senate that the United Nations should recognize the generous support of United States taxpayers towards international peace and security.,Amendment Agreed to (90-10),'1/2',55,0,0,0,35,10,0,0,0,0,0,0,90,10,0,0,
44,105,2,,"March 26, 1998,  11:51 AM","On the Amendment S.Amdt. 2100 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",MCCONNELLAMDT NO 2100,"To provide supplemental appropriations for the International Monetary Fund for the fiscal year ending September 30, 1998, and for other purposes.",Amendment Agreed to (84-16),'1/2',41,14,0,0,43,2,0,0,0,0,0,0,84,16,0,0,
45,105,2,,"March 26, 1998,  04:31 PM","On the Motion to Table S.Amdt. 2164 to S. 1768 (1998 Emergency Supplemental Appropriations Act for Recovery From Natural Disasters, and for Overseas Peacekeeping Efforts Petroglyph National Monument Boundary Adjustment Act)",motion to table kennedy amdt no. 2164,To provide amounts for HIPPA enforcement.,Motion to Table Agreed to (51-49),'1/2',51,4,0,0,0,45,0,0,0,0,0,0,51,49,0,0,
46,105,2,H.R. 2646,"March 26, 1998,  05:33 PM",On the Cloture Motion H.R. 2646,fourth motion to invoke cloture: h.r.2646,"A bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.","Cloture Motion Rejected (58-42, 3/5 majority required)",'3/5',55,0,0,0,3,42,0,0,0,0,0,0,58,42,0,0,
47,105,2,S.J.Res. 42,"March 26, 1998,  07:25 PM",On the Joint Resolution S.J.Res. 42,s.j.res.42,A joint resolution to disapprove the certification of the President under section 490(b) of the Foreign Assistance Act of 1961 regarding foreign assistance for Mexico during fiscal year 1998.,Joint Resolution Defeated (45-54),'1/2',30,24,0,1,15,30,0,0,0,0,0,0,45,54,0,1,
48,105,2,PN9,"March 27, 1998,  09:04 AM",On the Nomination PN9,nomination M.Margaret McKeown of WA to be us circuit judge 9th circui,"M. Margaret McKeown, of Washington, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (80-11),'1/2',36,11,0,8,44,0,0,1,0,0,0,0,80,11,0,9,
49,105,2,,"March 31, 1998,  10:29 AM",On the Amendment S.Amdt. 2166 to S.Con.Res. 86 (No short title on file),sessions amdt no 2166,Expressing the sense of the Congress that the Federal Government should acknowledge the importance of at-home parents and should not discriminate against families who forego a second income in order for a mother or father to be at home with their children.,Amendment Agreed to (96-0),'1/2',52,0,0,3,44,0,0,1,0,0,0,0,96,0,0,4,
50,105,2,,"March 31, 1998,  02:20 PM",On the Motion (motion to waive cba re: murray amdt no. 2165),motion to waive cba re: murray amdt no. 2165,"To establish a deficit-neutral reserve fund to reduce class size by hiring 100,000 teachers.","Motion Rejected (46-52, 3/5 majority required)",'3/5',2,52,0,1,44,0,0,1,0,0,0,0,46,52,0,2,
51,105,2,,"March 31, 1998,  04:01 PM",On the Amendment S.Amdt. 2168 to S.Amdt. 2167 to S.Con.Res. 86 (No short title on file),Gregg Amdt. No.2168,To express the sense of the Senate that this resolution assumes that no immunity from liability will be provided to any manufacturer of a tobacco product.,Amendment Agreed to (79-19),'1/2',37,17,0,1,42,2,0,1,0,0,0,0,79,19,0,2,
52,105,2,,"March 31, 1998,  04:28 PM",On the Motion (motion to wave C.B.A. Re: Dodd amdt No.2173),motion to wave C.B.A. Re: Dodd amdt No.2173,To establish a deficit-neutral reserve fund for child care improvements.,"Motion Rejected (50-48, 3/5 majority required)",'3/5',6,48,0,1,44,0,0,1,0,0,0,0,50,48,0,2,
53,105,2,,"April 1, 1998,  12:09 PM",On the Amendment S.Amdt. 2169 to S.Con.Res. 86 (No short title on file),Kyl amdt. no. 2169,To express the sense of the Congress regarding freedom of health care choice for medicare seniors.,Amendment Agreed to (51-47),'1/2',50,5,0,0,1,42,0,2,0,0,0,0,51,47,0,2,
54,105,2,,"April 1, 1998,  02:13 PM",On the Motion (Motion to wave CBA Conrad Amdt No.2174),Motion to wave CBA Conrad Amdt No.2174,To ensure that the tobacco reserve fund in the resolution protects public health.,"Motion Rejected (46-54, 3/5 majority required)",'3/5',2,53,0,0,44,1,0,0,0,0,0,0,46,54,0,0,
55,105,2,,"April 1, 1998,  02:39 PM",On the Motion (Motion to wave CBA Re: Coverdell Amdt No.2199),Motion to wave CBA Re: Coverdell Amdt No.2199,To provide middle class tax relief.,"Motion Rejected (38-62, 3/5 majority required)",'3/5',38,17,0,0,0,45,0,0,0,0,0,0,38,62,0,0,
56,105,2,,"April 1, 1998,  05:21 PM",On the Amendment S.Amdt. 2209 to S.Con.Res. 86 (No short title on file),Roth Amdt. No. 2209,To express the sense of the Senate that the Committee on Finance shall consider and report a legislative proposal this year that would dedicate the Federal budget surplus to the establishment of a program of personal retirement accounts for working Americans.,Amendment Agreed to (51-49),'1/2',49,6,0,0,2,43,0,0,0,0,0,0,51,49,0,0,
57,105,2,,"April 1, 1998,  07:24 PM",On the Motion to Table S.Amdt. 2175 to S.Con.Res. 86 (No short title on file),Motion to table Moseley-Braun Amdt No. 2175,To express the sense of the Senate regarding elementary and secondary school modernization and construction.,Motion to Table Agreed to (54-46),'1/2',53,2,0,0,1,44,0,0,0,0,0,0,54,46,0,0,
58,105,2,,"April 1, 1998,  07:53 PM",On the Motion (Motion to wave CBA Re: Hollings and No.2193),Motion to wave CBA Re: Hollings and No.2193,To provide a supermajority point of order against any change in the off-budget status of social security.,"Motion Rejected (42-58, 3/5 majority required)",'3/5',1,54,0,0,41,4,0,0,0,0,0,0,42,58,0,0,
59,105,2,,"April 1, 1998,  07:53 PM",On the Amendment S.Amdt. 2251 to S.Con.Res. 86 (No short title on file),Faircloth Amdt. No.2251,To express the sense of the Senate that the Congress should begin to phase out the marriage penalty this year.,Amendment Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,0,1,
60,105,2,,"April 1, 1998,  08:30 PM",On the Motion (Motion to wave CBA Re: Craig Amdt. No.2211),Motion to wave CBA Re: Craig Amdt. No.2211,To modify the pay-as-you-go requirement of the budget process to require that direct spending increases be offset only with direct spending decreases.,"Motion Rejected (54-45, 3/5 majority required)",'3/5',51,4,0,0,3,41,0,1,0,0,0,0,54,45,0,1,
61,105,2,PN500,"April 2, 1998,  09:09 AM",On the Nomination PN500,Nom.-G. Patrick Murphy of Il. to be U.S. Dist. Judge - Southern Dist.,"G. Patrick Murphy, of Illinois, to be United States District Judge for the Southern District of Illinois vice William D. Stiehl, retired",Nomination Confirmed (98-1),'1/2',53,1,0,1,45,0,0,0,0,0,0,0,98,1,0,1,
62,105,2,,"April 2, 1998,  09:50 AM",On the Amendment S.Amdt. 2279 to S.Con.Res. 86 (No short title on file),Hutchison Amdt. No.2279,To expresss the sense of the Senate regarding passage of an IRS restructuring bill that provides real relief for taxpayers and provides appropriate oversight as wel as to express the sense of the Senate that the tax code should be terminated.,Amendment Agreed to (59-40),'1/2',54,0,0,1,5,40,0,0,0,0,0,0,59,40,0,1,
63,105,2,,"April 2, 1998,  10:18 AM",On the Motion to Table S.Amdt. 2280 to S.Amdt. 2218 to S.Con.Res. 86 (No short title on file),Motion to table Dorgan Amdt. No.2280,"To strike section 301 of the concurrent resolution, which expresses the sense of Congress regarding the sunset of the Internal Revenue Code of 1986, and replace it with a section expressing the sense of Congress that important tax incentives such as those for encouraging home ownership and charitable giving should be retained.",Motion to Table Failed (1-98),'1/2',1,53,0,1,0,45,0,0,0,0,0,0,1,98,0,1,
64,105,2,,"April 2, 1998,  10:41 AM",On the Motion (Motion to waive CBA Re: Allard Amdt. No.2170),Motion to waive CBA Re: Allard Amdt. No.2170,"To require the reduction of the deficit, a balanced Federal budget, and the repayment of the national debt.","Motion Rejected (53-45, 3/5 majority required)",'3/5',50,4,0,1,3,41,0,1,0,0,0,0,53,45,0,2,
65,105,2,,"April 2, 1998,  11:04 AM",On the Motion (Motion to waive CBA Re: Lautenberg Amdt. No. 2195),Motion to waive CBA Re: Lautenberg Amdt. No. 2195,To establish a deficit-neutral reserve fund for environmental and natural resources.,"Motion Rejected (47-52, 3/5 majority required)",'3/5',3,51,0,1,44,1,0,0,0,0,0,0,47,52,0,1,
66,105,2,,"April 2, 1998,  11:24 AM",On the Amendment S.Amdt. 2213 to S.Con.Res. 86 (No short title on file),Bond amdt. No. 2213,To fully fund the Section 202 Elderly Housing program.,Amendment Agreed to (97-2),'1/2',52,2,0,1,45,0,0,0,0,0,0,0,97,2,0,1,
67,105,2,,"April 2, 1998,  11:43 AM",On the Motion to Table S.Amdt. 2228 to S.Con.Res. 86 (No short title on file),Motion to table Bumpers Amdt. No.2228,To provide for the funding to help the states comply with the Individuals with Disabilities Education Act by eliminating an unjustified tax loophole.,Motion to Table Agreed to (55-44),'1/2',44,10,0,1,11,34,0,0,0,0,0,0,55,44,0,1,
68,105,2,,"April 2, 1998,  04:57 PM",On the Amendment S.Amdt. 2177 to S.Con.Res. 86 (No short title on file),Brownback Amdt. No.2177,"To express the sense of the Senate regarding economic growth, social security, and Government efficiency.",Amendment Agreed to (52-46),'1/2',48,6,0,1,4,40,0,1,0,0,0,0,52,46,0,2,
69,105,2,,"April 2, 1998,  05:29 PM",On the Motion (Motion to waive CBA re: Lautenberg Amdt. No.2244),Motion to waive CBA re: Lautenberg Amdt. No.2244,In the nature of a substitute.,"Motion Rejected (42-55, 3/5 majority required)",'3/5',0,53,0,2,42,2,0,1,0,0,0,0,42,55,0,3,
70,105,2,,"April 2, 1998,  05:48 PM",On the Motion to Table S.Amdt. 2254 to S.Con.Res. 86 (No short title on file),"Motion to table Specter amdt. no. 2254, as modified","To increase the Federal investment in biomedical research should be increased by $2,000,000,000 in fiscal year 1999.",Motion to Table Agreed to (57-41),'1/2',45,9,0,1,12,32,0,1,0,0,0,0,57,41,0,2,
71,105,2,,"April 2, 1998,  06:04 PM",On the Amendment S.Amdt. 2221 to S.Con.Res. 86 (No short title on file),kyl amdt no. 2221,To express the sense of the Senate supporting a supermajority requirement for raising taxes.,Amendment Agreed to (50-48),'1/2',49,5,0,1,1,43,0,1,0,0,0,0,50,48,0,2,
72,105,2,,"April 2, 1998,  06:21 PM",On the Amendment S.Amdt. 2282 to S.Con.Res. 86 (No short title on file),nickles amdt no. 2282,To express the sense of the Senate concerning health care quality.,Amendment Agreed to (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
73,105,2,,"April 2, 1998,  06:35 PM",On the Motion to Table S.Amdt. 2183 to S.Con.Res. 86 (No short title on file),Motion to table Kennedy Amdt. No.2183,To express the sense of the Senate concerning the enactment of a patient's bill of rights.,Motion to Table Agreed to (51-47),'1/2',51,3,0,1,0,44,0,1,0,0,0,0,51,47,0,2,
74,105,2,,"April 2, 1998,  06:50 PM",On the Amendment S.Amdt. 2208 to S.Con.Res. 86 (No short title on file),Hutchison Amdt. No.2208,To express the sense of the Senate that any budget surplus should be dedicated to debt reduction or direct tax relief for hard-working American families.,Amendment Agreed to (53-45),'1/2',49,5,0,1,4,40,0,1,0,0,0,0,53,45,0,2,
75,105,2,,"April 2, 1998,  07:07 PM",On the Amendment S.Amdt. 2284 to S.Amdt. 2283 to S.Amdt. 2226 to S.Con.Res. 86,Rockefeller Amdt. No.2284,No Statement of Purpose on File.,Amendment Agreed to (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
76,105,2,,"April 2, 1998,  07:22 PM",On the Amendment S.Amdt. 2283 to S.Amdt. 2226 to S.Con.Res. 86 (No short title on file),Domenici Amdt. No.2283,No Statement of Purpose on File.,Amendment Agreed to (52-46),'1/2',47,7,0,1,5,39,0,1,0,0,0,0,52,46,0,2,
