Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
14,108,2,S. 1072,"February 12, 2004,  06:33 PM",On Passage of the Bill S. 1072,S. 1072: As Amended,"A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",Bill Passed (76-21),'1/2',34,17,0,0,41,4,0,3,1,0,0,0,76,21,0,3,
15,108,2,S. 2061,"February 24, 2004,  05:08 PM",On the Motion (Motion To Invoke Cloture On The Motion To Proceed To Consider S. 2061),Motion To Invoke Cloture On The Motion To Proceed To Consider S. 2061,A bill to improve women's health access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the delivery of obstetrical and gynecological services.,"Motion Rejected (48-45, 3/5 majority required)",'3/5',47,3,0,1,1,41,0,6,0,1,0,0,48,45,0,7,
16,108,2,S. 1805,"February 25, 2004,  10:31 AM","On the Motion (Motion To Invoke Cloture On The Motion To Proceed To S. 1805

)","Motion To Invoke Cloture On The Motion To Proceed To S. 1805

","A bill to prohibit civil liability actions from being brought or continued against manufacturers, distributors, dealers, or importers of firearms or ammunition for damages resulting from the misuse of their products by others.","Motion Agreed to (75-22, 3/5 majority required)",'3/5',50,1,0,0,24,21,0,3,1,0,0,0,75,22,0,3,
17,108,2,,"February 26, 2004,  11:03 AM",On the Amendment S.Amdt. 2620 to S. 1805 (Protection of Lawful Commerce in Arms Act),Boxer Amdt. No. 2620 As Amended,"To amend chapter 44 of title 18, United States Code, to require the provision of a child safety device in connection with the transfer of a handgun and to provide safety standards for child safety devices.",Amendment Agreed to (70-27),'1/2',25,25,0,1,44,2,0,2,1,0,0,0,70,27,0,3,
18,108,2,,"February 26, 2004,  04:06 PM",On the Motion (Motion To Waive CBA Cantwell Amdt. No. 2617),Motion To Waive CBA Cantwell Amdt. No. 2617,"To extend and expand the Temporary Extended Unemployment Compensation Act of 2002, and for other purposes.","Motion Rejected (58-39, 3/5 majority required)",'3/5',12,38,0,1,45,1,0,2,1,0,0,0,58,39,0,3,
19,108,2,,"February 26, 2004,  06:01 PM",On the Amendment S.Amdt. 2628 to S. 1805 (Protection of Lawful Commerce in Arms Act),Frist Amdt. No. 2628,To exempt any lawsuit involving a shooting victim of John Allen Muhammad or John Lee Malvo from the definition of qualified civil liability action that meets certain requirements.,Amendment Agreed to (59-37),'1/2',45,4,0,2,14,32,0,2,0,1,0,0,59,37,0,4,
20,108,2,,"February 26, 2004,  06:35 PM",On the Amendment S.Amdt. 2627 to S. 1805 (Protection of Lawful Commerce in Arms Act),Mikulski Amdt. No. 2627,To exempt lawsuits involving a shooting victim of John Allen Muhammad or Lee Boyd Malvo from the definition of qualified civil liability action.,Amendment Rejected (40-56),'1/2',3,46,0,2,36,10,0,2,1,0,0,0,40,56,0,4,
21,108,2,,"February 26, 2004,  07:47 PM",On the Amendment S.Amdt. 2630 to S. 1805 (Protection of Lawful Commerce in Arms Act),Frist Amdt. No. 2630,To protect the rights of law enforcement officers who are victimized by crime to secure compensation from those who participate in the arming of criminals.,Amendment Agreed to (60-34),'1/2',44,4,0,3,16,29,0,3,0,1,0,0,60,34,0,6,
22,108,2,,"February 26, 2004,  08:16 PM",On the Amendment S.Amdt. 2629 to S. 1805 (Protection of Lawful Commerce in Arms Act),Corzine Amdt. 2629,To protect the rights of law enforcement officers who are victimized by crime to secure compensation from those who participate in the arming of criminals.,Amendment Rejected (38-56),'1/2',3,45,0,3,34,11,0,3,1,0,0,0,38,56,0,6,
23,108,2,,"March 1, 2004,  05:01 PM",On the Amendment S.Amdt. 2635 to S. 1805 (Protection of Lawful Commerce in Arms Act),Bingaman amdt. No. 2635,To modify the definition of reasonably foreseeable.,Amendment Rejected (28-59),'1/2',4,43,0,4,24,15,0,9,0,1,0,0,28,59,0,13,
24,108,2,,"March 2, 2004,  11:38 AM",On the Amendment S.Amdt. 2637 to S. 1805 (Protection of Lawful Commerce in Arms Act),Feinstein Amdt. No. 2637,To provide for a 10-year extension of the assault weapons ban.,Amendment Agreed to (52-47),'1/2',10,41,0,0,41,6,0,1,1,0,0,0,52,47,0,1,
25,108,2,,"March 2, 2004,  12:09 PM",On the Amendment S.Amdt. 2636 to S. 1805 (Protection of Lawful Commerce in Arms Act),McCain Amdt. No. 2636,"To require criminal background checks on all firearms transactions occurring at events that provide a venue for the sale, offer for sale, transfer, or exchange of firearms, and for other purposes.",Amendment Agreed to (53-46),'1/2',8,43,0,0,44,3,0,1,1,0,0,0,53,46,0,1,
26,108,2,,"March 2, 2004,  12:46 PM",On the Amendment S.Amdt. 2623 to S. 1805 (Protection of Lawful Commerce in Arms Act),Campbell Amdt. No. 2623,"To amend title 18, United States Code, to exempt qualified current and former law enforcement officers from State laws prohibiting the carrying of concealed handguns.",Amendment Agreed to (91-8),'1/2',50,1,0,0,40,7,0,1,1,0,0,0,91,8,0,1,
27,108,2,,"March 2, 2004,  02:23 PM",On the Amendment S.Amdt. 2625 to S. 1805 (Protection of Lawful Commerce in Arms Act),Frist Amdt. No. 2625,"To regulate the sale and possession of armor piercing ammunition, and for other purposes.",Amendment Agreed to (85-12),'1/2',50,0,0,1,34,12,0,2,1,0,0,0,85,12,0,3,
28,108,2,,"March 2, 2004,  02:57 PM",On the Amendment S.Amdt. 2619 to S. 1805 (Protection of Lawful Commerce in Arms Act),Kennedy Amdt. 2619,To expand the definition of armor piercing ammunition and to require the Attorney General to promulgate standards for the uniform testing of projectiles against body armor.,Amendment Rejected (34-63),'1/2',1,49,0,1,33,13,0,2,0,1,0,0,34,63,0,3,
29,108,2,,"March 2, 2004,  03:20 PM",On the Motion to Table S.Amdt. 2631 to S. 1805 (Protection of Lawful Commerce in Arms Act),Motion to table Levin Amdt. No. 2631,To exempt any civil action against a person from the provisions of the bill if the gross negligence or reckless conduct of the person proximately caused death or injury.,Motion to Table Agreed to (56-41),'1/2',45,5,0,1,11,35,0,2,0,1,0,0,56,41,0,3,
30,108,2,S. 1805,"March 2, 2004,  03:51 PM",On Passage of the Bill S. 1805,S. 1805 as amended,"A bill to prohibit civil liability actions from being brought or continued against manufacturers, distributors, dealers, or importers of firearms or ammunition for damages resulting from the misuse of their products by others.",Bill Defeated (8-90),'1/2',3,48,0,0,5,41,0,2,0,1,0,0,8,90,0,2,
31,108,2,,"March 3, 2004,  03:31 PM",On the Amendment S.Amdt. 2647 to S. 1637 (Jumpstart Our Business Strength (JOBS) Act),Hatch Amdt. No. 2647: as amended,To extend and modify the research credit.,Amendment Agreed to (93-0),'1/2',51,0,0,0,41,0,0,7,1,0,0,0,93,0,0,7,
32,108,2,,"March 4, 2004,  04:00 PM",On the Amendment S.Amdt. 2660 to S. 1637 (Jumpstart Our Business Strength (JOBS) Act),"Dodd Amdt. No. 2660, as modified and amended",To protect United States workers from competition of foreign workforces for performance of Federal and State contracts.,Amendment Agreed to (70-26),'1/2',25,26,0,0,44,0,0,4,1,0,0,0,70,26,0,4,
33,108,2,,"March 9, 2004,  02:43 PM",On the Amendment S.Amdt. 2704 to S.Con.Res. 95 (No short title on file),Conrad Amdt. No. 2704,To establish a 60-vote point of order against the consideration of any direct spending or revenue legislation that would increase the on-budget deficit in any fiscal year.,Amendment Rejected (46-51),'1/2',1,50,0,0,44,1,0,3,1,0,0,0,46,51,0,3,
34,108,2,,"March 9, 2004,  06:02 PM",On the Amendment S.Amdt. 2710 to S.Con.Res. 95 (No short title on file),Daschle Amdt. No. 2710,To create a reserve fund to allow for an increase in Veterans' medical care by $2.7 billion and lower the national debt by reducing the President's tax breaks for taxpayers with incomes in excess of $1 million a year.,Amendment Rejected (44-53),'1/2',1,50,0,0,42,3,0,3,1,0,0,0,44,53,0,3,
35,108,2,,"March 10, 2004,  01:35 PM",On the Amendment S.Amdt. 2719 to S.Con.Res. 95 (No short title on file),Murray Amdt. No. 2719,To fully fund the No Child Left Behind Act for fiscal year 2005 and lower the national debt by closing tax loopholes.,Amendment Rejected (46-52),'1/2',0,51,0,0,45,1,0,2,1,0,0,0,46,52,0,2,
36,108,2,,"March 10, 2004,  05:55 PM",On the Amendment S.Amdt. 2735 to S.Con.Res. 95 (No short title on file),Byrd Amdt. No. 2735,To provide for consideration of tax cuts outside of reconciliation.,Amendment Rejected (47-52),'1/2',1,50,0,0,45,2,0,1,1,0,0,0,47,52,0,1,
37,108,2,,"March 10, 2004,  06:29 PM",On the Amendment S.Amdt. 2742 to S.Con.Res. 95 (No short title on file),Warner Amdt. No. 2742,To increase the amounts provided for national defense for fiscal year 2005 for new budget activity and for outlays.,Amendment Agreed to (95-4),'1/2',50,1,0,0,45,2,0,1,0,1,0,0,95,4,0,1,
38,108,2,,"March 10, 2004,  06:52 PM",On the Amendment S.Amdt. 2748 to S.Con.Res. 95 (No short title on file),Feingold Amdt. No. 2748,To fully reinstate the pay-as-you-go requirement.,Amendment Agreed to (51-48),'1/2',4,47,0,0,46,1,0,1,1,0,0,0,51,48,0,1,
39,108,2,,"March 10, 2004,  09:05 PM",On the Amendment S.Amdt. 2751 to S.Con.Res. 95 (No short title on file),Baucus Amdt. No. 2751,To strike the outlay reconciliation instruction to the Committee on Finance.,Amendment Agreed to (53-43),'1/2',8,42,0,1,44,1,0,3,1,0,0,0,53,43,0,4,
40,108,2,,"March 10, 2004,  09:34 PM",On the Amendment S.Amdt. 2745 to S.Con.Res. 95 (No short title on file),Nelson Amdt. No. 2745,To create a reserve fund to allow for an increase in Veterans' medical care by $1.8 billion by eliminating abusive tax loopholes.,Amendment Rejected (46-51),'1/2',0,50,0,1,45,1,0,2,1,0,0,0,46,51,0,3,
41,108,2,,"March 11, 2004,  04:36 PM",On the Amendment S.Amdt. 2783 to S.Con.Res. 95 (No short title on file),Boxer Amdt. No. 2783,Relative to job creation and taxes.,Amendment Rejected (41-53),'1/2',0,49,0,2,40,4,0,4,1,0,0,0,41,53,0,6,
42,108,2,,"March 11, 2004,  05:11 PM",On the Amendment S.Amdt. 2789 to S.Con.Res. 95 (No short title on file),Sarbanes Amdt. No. 2789,To fully fund the FIRE and SAFER Acts and reduce tax breaks for certain individuals.,Amendment Rejected (41-55),'1/2',0,51,0,0,40,4,0,4,1,0,0,0,41,55,0,4,
43,108,2,S.Res. 319,"March 11, 2004,  05:40 PM",On the Resolution S.Res. 319,S. Res. 319,"A resolution expressing the sense of the Senate with respect to the deadly terrorist attacks against the people of Spain that occurred on March 11, 2004.",Resolution Agreed to (96-0),'1/2',51,0,0,0,44,0,0,4,1,0,0,0,96,0,0,4,
44,108,2,,"March 11, 2004,  06:00 PM",On the Amendment S.Amdt. 2793 to S.Con.Res. 95 (No short title on file),Dorgan Amdt. No. 2793,"To increase funding for COPS, Byre grants, and Local Law Enforcement Block Grants, and reduce tax breaks for certain individuals.",Amendment Rejected (41-55),'1/2',0,51,0,0,40,4,0,4,1,0,0,0,41,55,0,4,
45,108,2,,"March 11, 2004,  06:19 PM",On the Amendment S.Amdt. 2703 to S.Con.Res. 95 (No short title on file),Lautenberg Amdt.No. 2703,"To reduce debt and require the industries responsible for producing products that contaminate toxic waste sites and industries who are exempt from liability for such contamination, to help pay for the cleanup by reinstating the Superfund polluter pays fees, and to reduce the deficit.",Amendment Rejected (44-52),'1/2',4,47,0,0,39,5,0,4,1,0,0,0,44,52,0,4,
46,108,2,,"March 11, 2004,  06:37 PM",On the Amendment S.Amdt. 2799 to S.Con.Res. 95 (No short title on file),Harkin Amdt. No. 2799,"To provide for increased resources for medical research, disease control, wellness, tobacco cessation and preventative health efforts including substance abuse and mental health services, establishing a fund for this purpose, offset by an increase in the cigarette tax to $1 and proportional increases in other tobacco excise taxes and deficit reduction.",Amendment Rejected (32-64),'1/2',2,49,0,0,29,15,0,4,1,0,0,0,32,64,0,4,
47,108,2,,"March 11, 2004,  06:54 PM",On the Amendment S.Amdt. 2803 to S.Con.Res. 95 (No short title on file),Lincoln Amdt. No. 2803,"To provide $60 billion over five years for greater health security for working Americans and their families through a combination of public and private efforts to expand quality, affordable health insurance coverage and cut health care costs by eliminating certain tax loopholes.",Amendment Rejected (43-53),'1/2',0,51,0,0,42,2,0,4,1,0,0,0,43,53,0,4,
48,108,2,,"March 11, 2004,  07:28 PM",On the Amendment S.Amdt. 2804 to S.Con.Res. 95 (No short title on file),Byrd Amdt. No. 2804,"To provide responsible restraints on discretionary funding while providing adequate resources for education, veterans, homeland security, and other critical domestic priorities and fully offsetting the cost by closing corporate tax loopholes, improving tax enforcement and reducing tax breaks for certain individuals.",Amendment Rejected (43-53),'1/2',0,50,0,1,42,3,0,3,1,0,0,0,43,53,0,4,
49,108,2,,"March 11, 2004,  07:28 PM",On the Motion (Motion To Waive CBA Bingaman Amdt. No. 2765),Motion To Waive CBA Bingaman Amdt. No. 2765,To ensure that legislation is not enacted that increases the number of taxpayers affected by the alternative minimum tax.,"Motion Rejected (43-53, 3/5 majority required)",'3/5',0,50,0,1,42,3,0,3,1,0,0,0,43,53,0,4,
50,108,2,,"March 11, 2004,  07:50 PM",On the Amendment S.Amdt. 2807 to S.Con.Res. 95 (No short title on file),Lieberman Amdt. No. 2807,To restore cuts and increase funding for homeland security programs and reduce the debt by reducing the President's tax breaks for taxpayers with incomes in excess of $1 million a year.,Amendment Rejected (40-57),'1/2',0,51,0,0,39,6,0,3,1,0,0,0,40,57,0,3,
51,108,2,,"March 11, 2004,  08:10 PM",On the Amendment S.Amdt. 2725 to S.Con.Res. 95 (No short title on file),Kennedy Amdt. No. 2725,"To create a reserve fund to finance an increase in the maximum Pell Grant that keeps pace with the rate of increase in public college tuition, extend Pell Grants to 500,000 new recipients, and close certain tax loopholes.",Amendment Rejected (44-53),'1/2',1,50,0,0,42,3,0,3,1,0,0,0,44,53,0,3,
52,108,2,,"March 11, 2004,  08:35 PM",On the Amendment S.Amdt. 2774 to S.Con.Res. 95 (No short title on file),Daschle Amdt. No.2774,To create a reserve fund to allow for an increase in Indian Health Service Clinical Services by $3.44 billion and lower the national debt by eliminating abusive tax loopholes or reducing tax breaks for individuals with incomes in excess of $1 million per year.,Amendment Rejected (42-54),'1/2',0,51,0,0,41,3,0,4,1,0,0,0,42,54,0,4,
53,108,2,,"March 11, 2004,  08:59 PM",On the Amendment S.Amdt. 2762 to S.Con.Res. 95 (No short title on file),Dodd Amdt. No. 2762,To create a reserve fund to allow for an increase in the 21st Century Community Learning Centers Program by $1 billion and lower the national debt by eliminating tax loopholes.,Amendment Rejected (42-54),'1/2',0,51,0,0,41,3,0,4,1,0,0,0,42,54,0,4,
54,108,2,,"March 11, 2004,  10:18 PM",On the Amendment S.Amdt. 2817 to S.Con.Res. 95 (No short title on file),Levin Amdt. No. 2817,"To lower crude oil prices resulting from the cancellation of planned future deliveries of oil to the Strategic Petroleum Reserve and using the funding made available to provide $1.7 billion in funding for homeland security grants for first responders, firefighter assistance, and port security, and to reduce the debt.",Amendment Agreed to (52-43),'1/2',14,36,0,1,37,7,0,4,1,0,0,0,52,43,0,5,
55,108,2,,"March 11, 2004,  11:08 PM",On the Motion (Motion To Waive McConnell Amdt. No. 2840),Motion To Waive McConnell Amdt. No. 2840,"To prohibit future income tax hikes on upper incomes that fail to exempt small businesses that file individual income tax returns as partnerships, sole proprietors, or subchapter S corporations.","Motion Rejected (51-45, 3/5 majority required)",'3/5',50,1,0,0,1,43,0,4,0,1,0,0,51,45,0,4,
56,108,2,,"March 11, 2004,  11:16 PM",On the Amendment S.Amdt. 2741 to S.Con.Res. 95 (No short title on file),Specter Amdt. No. 2741 as modified,"Increase discretionary health funding by $2,000,000,000.",Amendment Agreed to (72-24),'1/2',28,23,0,0,43,1,0,4,1,0,0,0,72,24,0,4,
57,108,2,,"March 11, 2004,  11:44 PM",On the Amendment S.Amdt. 2797 to S.Con.Res. 95 (No short title on file),Lautenberg Amdt. 2797,To strike the provision for raising the debt limit.,Amendment Rejected (42-54),'1/2',0,51,0,0,41,3,0,4,1,0,0,0,42,54,0,4,
58,108,2,S.Con.Res. 95,"March 12, 2004,  01:08 AM",On the Concurrent Resolution S.Con.Res. 95,S. Con. Res. 95,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2005 and including the appropriate budgetary levels for fiscal years 2006 through 2009.,Concurrent Resolution Agreed to (51-45),'1/2',50,1,0,0,1,43,0,4,0,1,0,0,51,45,0,4,
59,108,2,PN968,"March 12, 2004,  01:28 AM",On the Nomination PN968,Confirmation Louis Guirola to be U.S. District Judge for the Southern District of Mississippi,"Louis Guirola, Jr., of Mississippi, to be United States District Judge for the Southern District of Mississippi",Nomination Confirmed (92-0),'1/2',49,0,0,2,43,0,0,5,0,0,0,1,92,0,0,8,
60,108,2,S. 1637,"March 24, 2004,  11:36 AM",On the Cloture Motion S. 1637,Motion To Invoke Cloture on the Motion to Recommit S. 1637 to the Committee on Finance with Instructions,"A bill to amend the Internal Revenue Code of 1986 to comply with the World Trade Organization rulings on the FSC/ETI benefit in a manner that preserves jobs and production activities in the United States, to reform and simplify the international taxation rules of the United States, and for other purposes.","Cloture Motion Rejected (51-47, 3/5 majority required)",'3/5',50,1,0,0,1,45,0,2,0,1,0,0,51,47,0,2,
61,108,2,,"March 25, 2004,  02:49 PM",On the Amendment S.Amdt. 2858 to H.R. 1997 (Unborn Victims of Violence Act of 2004),Feinstein Amdt. No. 2858,In the nature of a substitute.,Amendment Rejected (49-50),'1/2',4,47,0,0,44,3,0,1,1,0,0,0,49,50,0,1,
62,108,2,,"March 25, 2004,  05:13 PM",On the Motion (Motion To Waive CBA RE: Murray AMDT. No. 2859),Motion To Waive CBA RE: Murray AMDT. No. 2859,To provide for domestic violence prevention.,"Motion Rejected (46-53, 3/5 majority required)",'3/5',1,50,0,0,44,3,0,1,1,0,0,0,46,53,0,1,
63,108,2,H.R. 1997,"March 25, 2004,  05:39 PM",On Passage of the Bill H.R. 1997,H. R. 1997,"A bill to amend title 18, United States Code, and the Uniform Code of Military Justice to protect unborn children from assault and murder, and for other purposes.",Bill Passed (61-38),'1/2',48,2,0,1,13,35,0,0,0,1,0,0,61,38,0,1,
64,108,2,,"March 30, 2004,  12:14 PM",On the Amendment S.Amdt. 2937 to H.R. 4 (PRIDE Act),Snowe Amdt. No. 2937,To provide additional funding for child care.,Amendment Agreed to (78-20),'1/2',31,19,0,1,46,1,0,1,1,0,0,0,78,20,0,2,
65,108,2,H.R. 4,"April 1, 2004,  12:12 PM",On the Motion (Motion To Invoke Cloture On The Committee Substitute To H. R. 4),Motion To Invoke Cloture On The Committee Substitute To H. R. 4,"A bill to reauthorize and improve the program of block grants to States for temporary assistance for needy families, improve access to quality child care, and for other purposes.","Motion Rejected (51-47, 3/5 majority required)",'3/5',50,0,0,1,1,46,0,1,0,1,0,0,51,47,0,2,
66,108,2,S. 2207,"April 7, 2004,  02:16 PM",On the Cloture Motion S. 2207,Motion To Invoke Cloture on the Motion to Proceed to Consider S. 2207,"A bill to improve women's access to health care services, and the access of all individuals to emergency and trauma care services, by reducing the excessive burden the liability system places on the delivery of such services.","Cloture Motion Rejected (49-48, 3/5 majority required)",'3/5',48,3,0,0,1,44,0,3,0,1,0,0,49,48,0,3,
67,108,2,S. 1637,"April 7, 2004,  02:41 PM",On the Cloture Motion S. 1637,"Motion to Invoke Cloture on the Motion to Recommit S. 1637 to the Committee on Finance, with Instructions.","A bill to amend the Internal Revenue Code of 1986 to comply with the World Trade Organization rulings on the FSC/ETI benefit in a manner that preserves jobs and production activities in the United States, to reform and simplify the international taxation rules of the United States, and for other purposes.","Cloture Motion Rejected (50-47, 3/5 majority required)",'3/5',47,4,0,0,3,42,0,3,0,1,0,0,50,47,0,3,
68,108,2,H.R. 3108,"April 8, 2004,  02:44 PM",On the Conference Report H.R. 3108,H.R. 3108 Conference Report,"A bill to amend the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to temporarily replace the 30-year Treasury rate with a rate based on long-term corporate bonds for certain pension plan funding requirements and other provisions, and for other purposes.",Conference Report Agreed to (78-19),'1/2',44,7,0,0,33,12,0,3,1,0,0,0,78,19,0,3,
69,108,2,S. 2290,"April 22, 2004,  12:01 PM",On the Cloture Motion S. 2290,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2290,"A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.","Cloture Motion Rejected (50-47, 3/5 majority required)",'3/5',49,0,0,2,1,46,0,1,0,1,0,0,50,47,0,3,
70,108,2,S. 2329,"April 22, 2004,  02:31 PM",On Passage of the Bill S. 2329,"S. 2329, As Amended",A bill to protect crime victims' rights.,Bill Passed (96-1),'1/2',49,0,0,2,46,1,0,1,1,0,0,0,96,1,0,3,
71,108,2,S. 150,"April 26, 2004,  05:32 PM",On the Cloture Motion S. 150,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 150 ,A bill to make permanent the moratorium on taxes on Internet access and multiple and discriminatory taxes on electronic commerce imposed by the Internet Tax Freedom Act.,"Cloture Motion Agreed to (74-11, 3/5 majority required)",'3/5',44,2,0,5,30,8,0,10,0,1,0,0,74,11,0,15,
72,108,2,,"April 27, 2004,  03:41 PM",On the Motion to Table S.Amdt. 3049 to S.Amdt. 3048 to S. 150 (Internet Tax Nondiscrimination Act),Motion to Table Hutchison Amdt. No. 3049,To change the definition of Internet access service.,Motion to Table Agreed to (64-32),'1/2',41,8,0,2,23,23,0,2,0,1,0,0,64,32,0,4,
73,108,2,,"April 29, 2004,  12:10 PM",On the Cloture Motion S.Amdt. 3050 to S. 150 (Internet Tax Nondiscrimination Act),Motion To Invoke Cloutre on the Daschle Amdt. No. 3050,"To eliminate methyl tertiary butyl ether from the United States fuel supply, to increase production and use of renewable fuel, and to increase the Nation's energy independence.","Cloture Motion Rejected (40-59, 3/5 majority required)",'3/5',2,49,0,0,37,10,0,1,1,0,0,0,40,59,0,1,
74,108,2,,"April 29, 2004,  12:40 PM",On the Cloture Motion S.Amdt. 3051 to S.Amdt. 3050 to S. 150 (Internet Tax Nondiscrimination Act),Motion to Invoke Cloture on the Domenici Amdt. No. 3051,To enhance energy conservation and research and development and to provide for security and diversity in the energy supply for the American people.,"Cloture Motion Rejected (55-43, 3/5 majority required)",'3/5',39,12,0,0,16,30,0,2,0,1,0,0,55,43,0,2,
