Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
11,106,2,PN571,"February 10, 2000,  02:26 PM",On the Nomination PN571,"Conf. of Joel A. Pisano, of New Jersey, U. S. District Judge for Dist. of N.J.","Joel A. Pisano, of New Jersey, to be United States District Judge for the District of New Jersey vice Maryanne Trump Barry, elevated",Nomination Confirmed (95-2),'1/2',51,2,0,2,44,0,0,1,0,0,0,0,95,2,0,3,
12,106,2,H.R. 1883,"February 24, 2000,  11:37 AM",On Passage of the Bill H.R. 1883,H.R. 1883 As Amended,"A bill to provide for the application of measures to foreign persons who transfer to Iran certain goods, services, or technology, and for other purposes.",Bill Passed (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
13,106,2,PN239,"February 24, 2000,  12:16 PM",On the Nomination PN239,"Nomination of Kermit Bye of North Dakota to be US Circuit Judge, Eighth Circuit","Kermit Bye, of North Dakota, to be United States Circuit Judge for the Eighth Circuit",Nomination Confirmed (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
14,106,2,PN499,"February 24, 2000,  12:45 PM",On the Nomination PN499,"Confirmation: George B. Daniels to be U.S. District Judge, Southern District NY","George B. Daniels, of New York, to be United States District Judge for the Southern District of New York",Nomination Confirmed (98-0),'1/2',54,0,0,1,44,0,0,1,0,0,0,0,98,0,0,2,
15,106,2,,"February 29, 2000,  02:01 PM",On the Motion (Motion to Waive CBA re: Dodd Amdt No 2857),Motion to Waive CBA re: Dodd Amdt No 2857,To increase funding for part B of the Individuals with Disabilities Education Act.,"Motion Rejected (44-54, 3/5 majority required)",'3/5',3,50,0,2,41,4,0,0,0,0,0,0,44,54,0,2,
16,106,2,,"February 29, 2000,  05:09 PM",On the Amendment S.Amdt. 2854 to S. 1134 (Affordable Education Act of 2000),Collins Amdt No. 2854,To amend the Internal Revenue Code of 1986 to eliminate the 2-percent floor on miscellaneous itemized deductions for qualified professional development expenses of elementary and secondary school teachers and to allow a credit against income tax to elementary and secondary school teachers who provide classroom materials.,Amendment Agreed to (98-0),'1/2',53,0,0,2,45,0,0,0,0,0,0,0,98,0,0,2,
17,106,2,,"March 1, 2000,  10:07 AM",On the Motion to Table S.Amdt. 2861 to S. 1134 (Affordable Education Act of 2000),Motion to Table the Robb Amendment No. 2861,To eliminate the use of education individual retirement accounts for elementary and secondary school expenses and to expand the incentives for the construction and renovation of public schools.,Motion to Table Agreed to (57-42),'1/2',53,1,0,1,4,41,0,0,0,0,0,0,57,42,0,1,
18,106,2,,"March 1, 2000,  02:04 PM",On the Amendment S.Amdt. 2825 to S. 1134 (Affordable Education Act of 2000),Abraham Amdt No. 2825,"To amend the Internal Revenue Code of 1986 to expand the deduction for computer donations to schools and to allow a tax credit for donated computers, and for other purposes.",Amendment Agreed to (96-2),'1/2',52,1,0,2,44,1,0,0,0,0,0,0,96,2,0,2,
19,106,2,,"March 1, 2000,  02:33 PM",On the Motion to Table S.Amdt. 2863 to S. 1134 (Affordable Education Act of 2000),Motion to Table Bingaman Amendment No. 2863,To ensure accountability in programs for disadvantaged children and provide funds to turn around failing schools.,Motion to Table Agreed to (58-40),'1/2',52,1,0,2,6,39,0,0,0,0,0,0,58,40,0,2,
20,106,2,,"March 1, 2000,  05:11 PM",On the Amendment S.Amdt. 2865 to S. 1134 (Affordable Education Act of 2000),Wellstone Amendment No. 2865,To require the Secretary of Health and Human Services to report to Congress on the extent and severity of child poverty.,Amendment Agreed to (89-9),'1/2',44,9,0,2,45,0,0,0,0,0,0,0,89,9,0,2,
21,106,2,,"March 1, 2000,  05:40 PM",On the Amendment S.Amdt. 2821 to S. 1134 (Affordable Education Act of 2000),Murray Amendment No. 2821,To provide for class size reduction programs.,Amendment Rejected (42-56),'1/2',0,53,0,2,42,3,0,0,0,0,0,0,42,56,0,2,
22,106,2,,"March 2, 2000,  10:01 AM",On the Amendment S.Amdt. 2827 to S. 1134 (Affordable Education Act of 2000),Mack Amendment No. 2827,To eliminate the marriage penalty in the reduction in permitted contributions to education individual retirement accounts.,Amendment Agreed to (54-43),'1/2',53,0,0,2,1,43,0,1,0,0,0,0,54,43,0,3,
23,106,2,,"March 2, 2000,  02:18 PM",On the Amendment S.Amdt. 2870 to S.Amdt. 2869 to S. 1134 (Affordable Education Act of 2000),Graham Amendment No. 2870,To reinstate certain revenue raisers.,Amendment Rejected (25-73),'1/2',1,53,0,1,24,20,0,1,0,0,0,0,25,73,0,2,
24,106,2,,"March 2, 2000,  02:52 PM",On the Amendment S.Amdt. 2869 to S. 1134 (Affordable Education Act of 2000),Roth Amendment No. 2869,"To amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.",Amendment Agreed to (59-40),'1/2',54,0,0,1,5,40,0,0,0,0,0,0,59,40,0,1,
25,106,2,,"March 2, 2000,  03:15 PM",On the Amendment S.Amdt. 2872 to S. 1134 (Affordable Education Act of 2000),Kennedy Amendment No. 2872,To establish programs to enable States and local educational agencies to place a qualified teacher in every classroom.,Amendment Rejected (39-60),'1/2',0,54,0,1,39,6,0,0,0,0,0,0,39,60,0,1,
26,106,2,,"March 2, 2000,  07:01 PM",On the Amendment S.Amdt. 2874 to S. 1134 (Affordable Education Act of 2000),Coverdell Amendment No. 2874 As Modified,To express the sense of the Senate on improving the learning environment by ensuring safe schools.,Amendment Agreed to (96-1),'1/2',53,1,0,1,43,0,0,2,0,0,0,0,96,1,0,3,
27,106,2,,"March 2, 2000,  07:23 PM",On the Amendment S.Amdt. 2873 to S. 1134 (Affordable Education Act of 2000),Boxer Amendment No. 2873,To express the sense of the Senate on improving the learning environment by ensuring safe schools.,Amendment Rejected (49-49),'1/2',5,49,0,1,44,0,0,1,0,0,0,0,49,49,0,2,
28,106,2,,"March 2, 2000,  07:42 PM",On the Amendment S.Amdt. 2873 to S. 1134 (Affordable Education Act of 2000),Boxer Amendment No. 2873 (Reconsidered),To express the sense of the Senate on improving the learning environment by ensuring safe schools.,Amendment Rejected (49-49),'1/2',5,49,0,1,44,0,0,1,0,0,0,0,49,49,0,2,
29,106,2,,"March 2, 2000,  07:56 PM",On the Amendment S.Amdt. 2875 to S. 1134 (Affordable Education Act of 2000),Motion to Waive CBA Re: Bingaman Amendment No. 2875,To increase funding for Federal Pell Grants.,Amendment Rejected (41-57),'1/2',2,52,0,1,39,5,0,1,0,0,0,0,41,57,0,2,
30,106,2,,"March 2, 2000,  08:12 PM",On the Amendment S.Amdt. 2878 to S.Amdt. 2876 to S. 1134 (Affordable Education Act of 2000),Wellstone Amendment No. 2878,To provide a limitation regarding the policy of prohibiting social promotion.,Amendment Rejected (29-69),'1/2',0,54,0,1,29,15,0,1,0,0,0,0,29,69,0,2,
31,106,2,,"March 2, 2000,  08:28 PM",On the Amendment S.Amdt. 2876 to S. 1134 (Affordable Education Act of 2000),Feinstein Amendment No. 2876,To provide for achievement standards and assessment of student performance in meeting the standards.,Amendment Rejected (30-68),'1/2',9,45,0,1,21,23,0,1,0,0,0,0,30,68,0,2,
32,106,2,,"March 2, 2000,  08:47 PM",On the Amendment S.Amdt. 2879 to S. 1134 (Affordable Education Act of 2000),Durbin Amendment No. 2879,To reduce violence in schools.,Amendment Agreed to (91-7),'1/2',47,7,0,1,44,0,0,1,0,0,0,0,91,7,0,2,
33,106,2,S. 1134,"March 2, 2000,  09:03 PM",On Passage of the Bill S. 1134,"S. 1134, as amended","An original bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.",Bill Passed (61-37),'1/2',52,2,0,1,9,35,0,1,0,0,0,0,61,37,0,2,
34,106,2,PN126,"March 7, 2000,  05:01 PM",On the Nomination PN126,"Confirmation of Julio M. Fuentes, to be U.S Circuit Judge, Third Circuit","Julio M. Fuentes, of New Jersey, to be United States Circuit Judge for the Third Circuit",Nomination Confirmed (93-0),'1/2',52,0,0,3,41,0,0,4,0,0,0,0,93,0,0,7,
35,106,2,H.R. 1000,"March 8, 2000,  05:05 PM",On the Conference Report H.R. 1000,Conference Report to Accompany H.R. 1000,"A bill to amend title 49, United States Code, to reauthorize programs of the Federal Aviation Administration, and for other purposes.",Conference Report Agreed to (82-17),'1/2',42,12,0,1,40,5,0,0,0,0,0,0,82,17,0,1,
36,106,2,PN33,"March 8, 2000,  05:35 PM",On the Cloture Motion PN33,Cloture Motion RE: Nom. of Marsha L. Berzon to be U.S. Circuit Judge,"Marsha L. Berzon, of California, to be United States Circuit Judge for the Ninth Circuit","Cloture Motion Agreed to (86-13, 3/5 majority required)",'3/5',41,13,0,1,45,0,0,0,0,0,0,0,86,13,0,1,
37,106,2,PN44,"March 8, 2000,  05:51 PM",On the Cloture Motion PN44,Cloture Motion RE: Nom. of Richard Paez to be U.S. Circuit Judge,"Richard A. Paez, of California, to be United States Circuit Judge for the Ninth Circuit","Cloture Motion Agreed to (85-14, 3/5 majority required)",'3/5',40,14,0,1,45,0,0,0,0,0,0,0,85,14,0,1,
38,106,2,PN33,"March 9, 2000,  02:24 PM",On the Nomination PN33,"Marsha L. Berzon to U.S. Circuit Judge, Ninth Circuit","Marsha L. Berzon, of California, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (64-34),'1/2',19,34,0,2,45,0,0,0,0,0,0,0,64,34,0,2,
39,106,2,PN44,"March 9, 2000,  02:48 PM",On the Motion to Postpone PN44,To indefinitely postpone the nomination of Richard A. Paez,"Richard A. Paez, of California, to be United States Circuit Judge for the Ninth Circuit",Motion to Postpone Rejected (31-67),'1/2',31,22,0,2,0,45,0,0,0,0,0,0,31,67,0,2,
40,106,2,PN44,"March 9, 2000,  03:09 PM",On the Nomination PN44,"Confirmation of Richard Paez to be U.S. Circuit Judge, Ninth Circuit","Richard A. Paez, of California, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (59-39),'1/2',14,39,0,2,45,0,0,0,0,0,0,0,59,39,0,2,
41,106,2,,"March 21, 2000,  04:01 PM",On the Motion to Table S.Amdt. 2885 to H.R. 5 (Senior Citizens' Freedom to Work Act of 2000),Motion to table Kerrey Amendment No. 2885.,"To redesignate the term for the age at which an individual is eligible for full, unreduced old-age benefits.",Motion to Table Agreed to (55-44),'1/2',52,2,0,1,3,42,0,0,0,0,0,0,55,44,0,1,
42,106,2,H.R. 5,"March 22, 2000,  10:03 AM",On Passage of the Bill H.R. 5,H.R. 5 as amended.,A bill to amend title II of the Social Security Act to eliminate the earnings test for individuals who have attained retirement age.,Bill Passed (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
43,106,2,,"March 23, 2000,  11:03 AM",On the Amendment S.Amdt. 2888 to S. 2251 (Risk Management for the 21st Century Act),Wellstone Amendment No. 2888,To express the sense of Congress regarding the Rally for Rural America and the rural crisis.,Amendment Agreed to (99-1),'1/2',54,1,0,0,45,0,0,0,0,0,0,0,99,1,0,0,
44,106,2,H.R. 2559,"March 23, 2000,  11:36 AM",On Passage of the Bill H.R. 2559,H.R. 2559 as amended,"A bill to amend the Federal Crop Insurance Act to strengthen the safety net for agricultural producers by providing greater access to more affordable risk management tools and improved protection from production and income loss, to improve the efficiency and integrity of the Federal crop insurance program, and for other purposes.",Bill Passed (95-5),'1/2',50,5,0,0,45,0,0,0,0,0,0,0,95,5,0,0,
45,106,2,,"March 28, 2000,  02:19 PM",On the Amendment S.Amdt. 2889 to S.J.Res. 14 (No short title on file),McConnell Amendment No. 2889,"To provide for the protection of the flag of the United States and free speech, and for other purposes.",Amendment Rejected (36-64),'1/2',7,48,0,0,29,16,0,0,0,0,0,0,36,64,0,0,
46,106,2,,"March 28, 2000,  02:52 PM",On the Motion to Table S.Amdt. 2890 to S.J.Res. 14 (No short title on file),Motion to Table Hollings Amendment No. 2890,To propose an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,Motion to Table Agreed to (67-33),'1/2',52,3,0,0,15,30,0,0,0,0,0,0,67,33,0,0,
47,106,2,S.J.Res. 14,"March 29, 2000,  10:07 AM",On the Motion (Motion To Invoke Cloture On S.J. Res. 14),Motion To Invoke Cloture On S.J. Res. 14,A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,"Motion Agreed to (100-0, 3/5 majority required)",'3/5',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
48,106,2,S.J.Res. 14,"March 29, 2000,  04:40 PM",On the Joint Resolution S.J.Res. 14,S.J.Res. 14,A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,"Joint Resolution Defeated (63-37, 2/3 majority required)",'2/3',51,4,0,0,12,33,0,0,0,0,0,0,63,37,0,0,
49,106,2,,"March 30, 2000,  05:47 PM",On the Amendment S.Amdt. 2903 to S. 2097 (Launching Our Communities' Access to Local Television Act of 2000),Johnson Amendment No. 2903,To address certain lending practices.,Amendment Agreed to (99-0),'1/2',55,0,0,0,44,0,0,1,0,0,0,0,99,0,0,1,
50,106,2,S. 2097,"March 30, 2000,  06:12 PM",On Passage of the Bill S. 2097,S. 2097 As Amended,"A bill to authorize loan guarantees in order to facilitate access to local television broadcast signals in unserved and underserved areas, and for other purposes.",Bill Passed (97-0),'1/2',53,0,0,2,44,0,0,1,0,0,0,0,97,0,1,2,
51,106,2,S. 2285,"March 30, 2000,  06:27 PM",On Cloture on the Motion to Proceed S. 2285,Motion To Invoke Cloture On Motion To Proceed To S. 2285,A bill instituting a Federal fuels tax holiday.,"Cloture on the Motion to Proceed Agreed to (86-11, 3/5 majority required)",'3/5',48,5,0,2,38,6,0,1,0,0,0,0,86,11,0,3,
52,106,2,,"April 5, 2000,  10:46 AM",On the Motion (Motion To Waive The Congressional Budget Act Re: Robb Amdt. No. 2915),Motion To Waive The Congressional Budget Act Re: Robb Amdt. No. 2915,To condition Senate consideration of any tax cut reconciliation legislation on previous enactment of legislation to provide an outpatient prescription drug benefit under the medicare program that is consistent with medicare reform.,"Motion Rejected (51-49, 3/5 majority required)",'3/5',6,49,0,0,45,0,0,0,0,0,0,0,51,49,0,0,
53,106,2,,"April 5, 2000,  11:14 AM",On the Amendment S.Amdt. 2914 to S.Con.Res. 101 (No short title on file),Hutchison Amendment No. 2914,Sense of the Senate to provide for relief from the marriage penalty tax.,Amendment Agreed to (99-1),'1/2',54,1,0,0,45,0,0,0,0,0,0,0,99,1,0,0,
54,106,2,,"April 5, 2000,  05:30 PM",On the Motion to Table S.Amdt. 2926 to S.Con.Res. 101 (No short title on file),Motion To Table Bingaman Amendment No. 2926,To provide funding for certain education programs.,Motion to Table Agreed to (54-46),'1/2',54,1,0,0,0,45,0,0,0,0,0,0,54,46,0,0,
55,106,2,,"April 5, 2000,  06:00 PM",On the Motion to Table S.Amdt. 2935 to S.Amdt. 2906 to S.Con.Res. 101 (No short title on file),Motion to Table Conrad Amdt. No. 2935,To increase the amount of debt reduction contained in the resolution by $75 billion over 5 years.,Motion to Table Agreed to (52-48),'1/2',51,4,0,0,1,44,0,0,0,0,0,0,52,48,0,0,
56,106,2,,"April 5, 2000,  06:21 PM",On the Motion (Motion to Waive CBA re: Allard Amdt. No. 2906),Motion to Waive CBA re: Allard Amdt. No. 2906,To protect social security and provide for repayment of the Federal debt.,"Motion Rejected (16-84, 3/5 majority required)",'3/5',16,39,0,0,0,45,0,0,0,0,0,0,16,84,0,0,
57,106,2,,"April 6, 2000,  10:33 AM",On the Amendment S.Amdt. 2943 to S.Con.Res. 101 (No short title on file),Byrd Amendment No. 2943,"To express the sense of the Senate on the continued use of Federal fuel taxes for the construction and rehabilitation of our nation's highways, bridges, and transit systems.",Amendment Agreed to (65-35),'1/2',21,34,0,0,44,1,0,0,0,0,0,0,65,35,0,0,
58,106,2,,"April 6, 2000,  11:08 AM",On the Motion to Table S.Amdt. 2955 to S.Con.Res. 101 (No short title on file),Motion To Table Roth Amendment No. 2955,To strike the revenue assumption for Arctic National Wildlife Refuge (ANWR) receipts in fiscal year 2005.,Motion to Table Agreed to (51-49),'1/2',47,8,0,0,4,41,0,0,0,0,0,0,51,49,0,0,
59,106,2,,"April 6, 2000,  12:00 AM",On the Motion to Table S.Amdt. 2985 to S.Con.Res. 101 (No short title on file),Motion to table Reid Amdt No. 2985,An amendment of a perfecting nature.,Motion to Table Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
60,106,2,,"April 6, 2000,  02:29 PM",On the Amendment S.Amdt. 2973 to S.Amdt. 2953 to S.Con.Res. 101 (No short title on file),Gramm Amendment No. 2973,"To express the sense of the Senate on proposals ""to accomplish the strategic goal of completely eliminating the internal combustion engine over, say, a twenty-five year period.""",Amendment Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
61,106,2,,"April 6, 2000,  02:50 PM",On the Amendment S.Amdt. 2988 to S.Con.Res. 101 (No short title on file),McCain Amendment No. 2988,To establish a special subsistence allowance for certain members of the uniformed services who are eligible to receive food stamp assistance,Amendment Agreed to (99-0),'1/2',54,0,0,1,45,0,0,0,0,0,0,0,99,0,0,1,
62,106,2,,"April 6, 2000,  08:15 PM",On the Motion to Table S.Amdt. 2965 to S.Con.Res. 101 (No short title on file),Motion To Table Robb Amendment No. 2965,To reduce revenue cuts by $5.9 billion over the next five years to help fund school modernization projects.,Motion to Table Agreed to (54-45),'1/2',54,0,0,1,0,45,0,0,0,0,0,0,54,45,0,1,
63,106,2,,"April 6, 2000,  08:59 PM",On the Motion to Table S.Amdt. 2913 to S.Con.Res. 101 (No short title on file),Motion To Table Bond Amendment No. 2913,To express the sense of the Senate against the Federal funding of smoke shops (discount tobacco stores).,Motion to Table Failed (19-81),'1/2',5,50,0,0,14,31,0,0,0,0,0,0,19,81,0,0,
64,106,2,,"April 6, 2000,  09:19 PM",On the Amendment S.Amdt. 2964 to S.Con.Res. 101 (No short title on file),Reed Amendment No. 2964,To express the sense of the Senate regarding the need to reduce gun violence in America.,Amendment Agreed to (53-47),'1/2',9,46,0,0,44,1,0,0,0,0,0,0,53,47,0,0,
65,106,2,,"April 7, 2000,  09:15 AM",On the Motion (Motion to Waive the CBA RE: Conrad Amendment No. 3016),Motion to Waive the CBA RE: Conrad Amendment No. 3016,To protect Social Security surpluses and reserve a portion of on-budget surpluses for Medicare and debt reduction.,"Motion Rejected (44-56, 3/5 majority required)",'3/5',0,55,0,0,44,1,0,0,0,0,0,0,44,56,0,0,
66,106,2,,"April 7, 2000,  09:45 AM",On the Amendment S.Amdt. 3074 to S.Amdt. 2934 to S.Con.Res. 101 (No short title on file),Craig Amendment No. 3074,In the nature of a perfecting amendment.,Amendment Agreed to (100-0),'1/2',55,0,0,0,45,0,0,0,0,0,0,0,100,0,0,0,
67,106,2,,"April 7, 2000,  10:06 AM",On the Motion (Motion to Waive the CBA RE: Graham Amendment No. 2966),Motion to Waive the CBA RE: Graham Amendment No. 2966,To establish a reserve fund for additional ESEA funding.,"Motion Rejected (46-54, 3/5 majority required)",'3/5',1,54,0,0,45,0,0,0,0,0,0,0,46,54,0,0,
68,106,2,,"April 7, 2000,  10:23 AM",On the Amendment S.Amdt. 2907 to S.Con.Res. 101 (No short title on file),Voinovich Amendment No. 2907,"To strike the reconciliation instruction for tax cuts, thereby allowing surpluses to go toward DEBT REDUCTION.",Amendment Rejected (44-56),'1/2',5,50,0,0,39,6,0,0,0,0,0,0,44,56,0,0,
69,106,2,,"April 7, 2000,  10:41 AM",On the Amendment S.Amdt. 2939 to S.Con.Res. 101 (No short title on file),Kennedy Amendment No. 2939,"To reduce the GOP tax cut by less than 1 percent in FY2001, and 1.8 percent over 5 years, to increase the Pell grant maximum by a total of $400- raising the basic Pell grant from the current $3,300 to $3,700.",Amendment Agreed to (51-49),'1/2',6,49,0,0,45,0,0,0,0,0,0,0,51,49,0,0,
70,106,2,,"April 7, 2000,  11:03 AM",On the Motion (Motion to Waive the CBA with respect to Ashcroft Amendment No. 3032),Motion to Waive the CBA with respect to Ashcroft Amendment No. 3032,To protect the Medicare surpluses through strengthened budgetary enforcement mechanisms.,"Motion Rejected (30-70, 3/5 majority required)",'3/5',28,27,0,0,2,43,0,0,0,0,0,0,30,70,0,0,
71,106,2,,"April 7, 2000,  11:22 AM",On the Amendment S.Amdt. 2957 to S.Con.Res. 101 (No short title on file),Lautenberg Amendment No. 2957,To provide a  substitute.,Amendment Agreed to (45-55),'1/2',1,54,0,0,44,1,0,0,0,0,0,0,45,55,0,0,
72,106,2,,"April 7, 2000,  11:50 AM",On the Motion to Table S.Amdt. 3075 to S.Amdt. 2984 to S.Con.Res. 101 (No short title on file),Motion to Table Voinovich Amendment No. 3075,To express the sense of the Senate with regard to the Individuals with Disabilities Education Act,Motion to Table Failed (47-53),'1/2',4,51,0,0,43,2,0,0,0,0,0,0,47,53,0,0,
73,106,2,,"April 7, 2000,  12:16 PM",On the Amendment S.Amdt. 3076 to S.Amdt. 2994 to S.Con.Res. 101 (No short title on file),Domenici Amendment No. 3076,"To increase discretionary health funding by $1,600,000,000.",Amendment Rejected (45-55),'1/2',45,10,0,0,0,45,0,0,0,0,0,0,45,55,0,0,
74,106,2,,"April 7, 2000,  12:46 PM",On the Amendment S.Amdt. 3077 to S.Amdt. 2954 to S.Con.Res. 101 (No short title on file),Craig Amendment No. 3077,To express the sense of the Senate regarding the enforcement of Federal firearms laws.,Amendment Agreed to (54-46),'1/2',54,1,0,0,0,45,0,0,0,0,0,0,54,46,0,0,
75,106,2,,"April 7, 2000,  01:08 PM",On the Amendment S.Amdt. 3078 to S.Amdt. 2951 to S.Con.Res. 101 (No short title on file),Nickles Amendment No. 3078,To express the sense of the Senate that any increase in the minimum wage should be accompanied by tax relief for small businesses.,Amendment Agreed to (51-49),'1/2',51,4,0,0,0,45,0,0,0,0,0,0,51,49,0,0,
76,106,2,,"April 7, 2000,  01:29 PM",On the Amendment S.Amdt. 3079 to S.Amdt. 2951 to S.Con.Res. 101 (No short title on file),Kennedy Amendment No. 3079,To express the sense of the Senate concerning an increase in the Federal minimum wage.,Amendment Agreed to (51-48),'1/2',6,48,0,1,45,0,0,0,0,0,0,0,51,48,0,1,
77,106,2,,"April 7, 2000,  01:58 PM",On the Motion to Table S.Amdt. 2962 to S.Con.Res. 101 (No short title on file),Motion to Table Kennedy Amendment No. 2962,To expand medicaid and S. CHIP coverage to low income families.,Motion to Table Failed (49-49),'1/2',49,4,0,2,0,45,0,0,0,0,0,0,49,49,0,2,
78,106,2,,"April 7, 2000,  02:13 PM",On the Amendment S.Amdt. 2962 to S.Con.Res. 101 (No short title on file),Kennedy Amdt. No. 2962,To expand medicaid and S. CHIP coverage to low income families.,Amendment Rejected (49-49),'1/2',4,49,0,2,45,0,0,0,0,0,0,0,49,49,0,2,
79,106,2,H.Con.Res. 290,"April 7, 2000,  02:55 PM",On the Concurrent Resolution H.Con.Res. 290,H. CON. RES. 290,"A concurrent resolution establishing the congressional budget for the United States Government for fiscal year 2001, revising the congressional budget for the United States Government for fiscal year 2000, and setting forth appropriate budgetary levels for each of fiscal years 2002 through 2005.",Concurrent Resolution Agreed to (51-45),'1/2',51,2,0,2,0,43,0,2,0,0,0,0,51,45,1,3,
80,106,2,S. 2285,"April 11, 2000,  02:29 PM",On the Cloture Motion S. 2285,Motion To Invoke Cloture RE: S.2285,A bill instituting a Federal fuels tax holiday.,"Cloture Motion Rejected (43-56, 3/5 majority required)",'3/5',43,12,0,0,0,44,0,1,0,0,0,0,43,56,0,1,
