Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
36,104,2,,"March 14, 1996,  09:13 PM",On the Motion (motion to waive the CBA Re: grams amendment no. 3492),motion to waive the CBA Re: grams amendment no. 3492,To establish a lock-box for deficit reduction and revenues generated by tax cuts.,"Motion Rejected (36-57, 3/5 majority required)",'3/5',33,16,0,4,3,41,0,3,0,0,0,0,36,57,0,7,
37,104,2,,"March 19, 1996,  02:16 PM",On the Amendment S.Amdt. 3533 to S.Amdt. 3482 to S.Amdt. 3466 to H.R. 3019,bond amendment no. 3533,"To increase appropriations for EPA water infrastructure financing, Superfund toxic waste site cleanups, operating programs, and for other purposes and to increase funding for the Corporation for National and Community Service (AmeriCorps) to $400.5 million.",Amendment Agreed to (81-19),'1/2',34,19,0,0,47,0,0,0,0,0,0,0,81,19,0,0,
38,104,2,,"March 19, 1996,  02:43 PM","On the Amendment S.Amdt. 3508 to S.Amdt. 3466 to H.R. 3019 (Department of Justice Appropriations Act, 1996)",boxer amdt no. 3508,To permit the District of Columbia to use local funds for certain activities.,Amendment Rejected (45-55),'1/2',6,47,0,0,39,8,0,0,0,0,0,0,45,55,0,0,
39,104,2,,"March 19, 1996,  03:08 PM","On the Amendment S.Amdt. 3513 to S.Amdt. 3466 to H.R. 3019 (Department of Justice Appropriations Act, 1996)",coats amdt no. 3513,To amend the Public Health Service Act to prohibit governmental discrimination in the training and licensing of health professionals on the basis of the refusal to undergo or provide training in the performance of induced abortions.,Amendment Agreed to (63-37),'1/2',51,2,0,0,12,35,0,0,0,0,0,0,63,37,0,0,
40,104,2,,"March 19, 1996,  03:28 PM","On the Amendment S.Amdt. 3519 to S.Amdt. 3466 to H.R. 3019 (Department of Justice Appropriations Act, 1996)",gramm amdt no. 3519,To make the availablity of obligations and expenditures contingent upon the enactment of a subsequent act incorporating an agreement between the President and Congress relative to Federal expenditures.,Amendment Rejected (33-67),'1/2',33,20,0,0,0,47,0,0,0,0,0,0,33,67,0,0,
41,104,2,,"March 19, 1996,  03:46 PM","On the Amendment S.Amdt. 3520 to S.Amdt. 3466 to H.R. 3019 (Department of Justice Appropriations Act, 1996)",wellstone amdt no.3520,"To urge the President to release already-appropriated fiscal year 1996 emergency funding for home heating and other energy assistance, and to express the sense of the Senate on advance-appropriated funding for FY 1997.",Amendment Agreed to (77-23),'1/2',30,23,0,0,47,0,0,0,0,0,0,0,77,23,0,0,
42,104,2,H.R. 3019,"March 19, 1996,  05:05 PM",On Passage of the Bill H.R. 3019,"h.r.3019, as amended","A bill making appropriations for fiscal year 1996 to make a further downpayment toward a balanced budget, and for other purposes.",Bill Passed (79-21),'1/2',39,14,0,0,40,7,0,0,0,0,0,0,79,21,0,0,
43,104,2,S. 942,"March 19, 1996,  05:32 PM",On Passage of the Bill S. 942,"S.942, AS AMENDED","A bill to promote increased understanding of Federal regulations and increased voluntary compliance with such regulations by small entities, to provide for the designation of regional ombudsmen and oversight boards to monitor the enforcement practices of certain Federal agencies with respect to small business concerns, to provide relief from excessive and arbitrary regulatory enforcement actions against small entities, and for other purposes.",Bill Passed (100-0),'1/2',53,0,0,0,47,0,0,0,0,0,0,0,100,0,0,0,
44,104,2,H.R. 956,"March 20, 1996,  03:00 PM",On the Cloture Motion H.R. 956,motion to invoke cloture on conference report re: h.r.956,"A bill to establish legal standards and procedures for product liability litigation, and for other purposes.","Cloture Motion Agreed to (60-40, 3/5 majority required)",'3/5',48,5,0,0,12,35,0,0,0,0,0,0,60,40,0,0,
45,104,2,S.Res. 227,"March 20, 1996,  03:24 PM",On the Cloture Motion S.Res. 227,motion to invoke cloture on motion to proceed to s.res.227,"An original resolution to authorize the use of additional funds for salaries and expenses of the Special Committee to Investigate Whitewater Development Corporation and Related Matters, and for other purposes.","Cloture Motion Rejected (53-47, 3/5 majority required)",'3/5',53,0,0,0,0,47,0,0,0,0,0,0,53,47,0,0,
46,104,2,H.R. 956,"March 21, 1996,  12:00 PM",On the Conference Report H.R. 956,h.r.956 conference report,"A bill to establish legal standards and procedures for product liability litigation, and for other purposes.",Conference Report Agreed to (59-40),'1/2',47,6,0,0,12,34,0,1,0,0,0,0,59,40,0,1,
47,104,2,S.Res. 227,"March 21, 1996,  12:25 PM",On the Cloture Motion S.Res. 227,motion to invoke cloture on motion to proceed to consider s.res.227,"An original resolution to authorize the use of additional funds for salaries and expenses of the Special Committee to Investigate Whitewater Development Corporation and Related Matters, and for other purposes.","Cloture Motion Rejected (52-46, 3/5 majority required)",'3/5',52,0,0,1,0,46,0,1,0,0,0,0,52,46,0,2,
48,104,2,,"March 21, 1996,  02:13 PM",On the Motion to Table S.Amdt. 3556 to S.Amdt. 3555 to S. 1459 (Public Rangelands Management Act of 1995),motion to table bumpers amendment no. 3556 as modified,To increase the fee charged for grazing on Federal land.,Motion to Table Agreed to (52-47),'1/2',41,12,0,0,11,35,0,1,0,0,0,0,52,47,0,1,
49,104,2,,"March 21, 1996,  05:22 PM",On the Motion to Table S.Amdt. 3559 to S.Amdt. 3555 to S. 1459 (Public Rangelands Management Act of 1995),motion to table bingaman amendment no. 3559,"An amendment in the nature of a substitute to the Domenici substitute to S.1459, the Public Rangelands Improvement Act of 1995.",Motion to Table Agreed to (57-40),'1/2',52,0,0,1,5,40,0,2,0,0,0,0,57,40,0,3,
50,104,2,S. 1459,"March 21, 1996,  05:51 PM",On Passage of the Bill S. 1459,s.1459 as amended,"An original bill to provide for uniform management of livestock grazing on Federal land, and for other purposes.",Bill Passed (50-47),'1/2',46,6,0,1,4,41,0,2,0,0,0,0,50,47,0,3,
51,104,2,H.Con.Res. 148,"March 21, 1996,  06:16 PM",On the Concurrent Resolution H.Con.Res. 148,h.con.res.148 as amended,A concurrent resolution expressing the sense of Congress regarding missile tests and military exercises by the People's Republic of China.,Concurrent Resolution Agreed to (97-0),'1/2',52,0,0,1,45,0,0,2,0,0,0,0,97,0,0,3,
52,104,2,,"March 26, 1996,  05:33 PM",On the Motion to Table S.Amdt. 3574 to S.Amdt. 3573 to H.R. 1296 (No short title on file),motion to table re:kerry amdt no. 3574,To provide for an increase in the minimum wage rate.,Motion to Table Failed (0-97),'1/2',0,52,0,1,0,45,0,2,0,0,0,0,0,97,0,3,
53,104,2,H.R. 1296,"March 26, 1996,  06:00 PM",On the Motion (motion to recess),motion to recess,A bill to provide for the Administration of certain Presidio properties at minimal cost to the Federal taxpayer.,Motion Agreed to (50-43),'1/2',50,0,0,3,0,43,0,4,0,0,0,0,50,43,0,7,
54,104,2,,"March 27, 1996,  10:38 AM",On the Cloture Motion S.Amdt. 3564 to H.R. 1296 (No short title on file),motion to invoke cloture on amdt sp 3564 to H.R. 1296,"To offer an amendment in the nature of a substitute to H.R. 1296, a bill to provide for the administration of certain Presidio properties at minimal cost to the Federal taxpayer, and for other purposes.","Cloture Motion Rejected (51-49, 3/5 majority required)",'3/5',49,4,0,0,2,45,0,0,0,0,0,0,51,49,0,0,
55,104,2,S. 4,"March 27, 1996,  05:43 PM",On the Motion to Table S. 4,MOTION TO TABLE BYRD MOTION TO RECOMMIT CONFERENCE REPORT ON S.4,"An act to give the President line item veto authority with respect to appropriations, new direct spending, and limited tax benefits.",Motion to Table Agreed to (58-42),'1/2',50,3,0,0,8,39,0,0,0,0,0,0,58,42,0,0,
56,104,2,S. 4,"March 27, 1996,  07:03 PM",On the Conference Report S. 4,conference report re: s. 4,"An act to give the President line item veto authority with respect to appropriations, new direct spending, and limited tax benefits.",Conference Report Agreed to (69-31),'1/2',50,3,0,0,19,28,0,0,0,0,0,0,69,31,0,0,
57,104,2,H.R. 2854,"March 28, 1996,  02:26 PM",On the Conference Report H.R. 2854,H.R.2854 Conference Report,A bill to modify the operation of certain agricultural programs.,Conference Report Agreed to (74-26),'1/2',52,1,0,0,22,25,0,0,0,0,0,0,74,26,0,0,
58,104,2,,"March 28, 1996,  02:49 PM",On the Cloture Motion S.Amdt. 3573 to H.R. 1296 (No short title on file),Motion to invoke cloture Re: Kennedy amendment No. 3573,To provide for an increase in the minimum wage rate.,"Cloture Motion Rejected (55-45, 3/5 majority required)",'3/5',8,45,0,0,47,0,0,0,0,0,0,0,55,45,0,0,
59,104,2,H.R. 1561,"March 28, 1996,  08:54 PM",On the Conference Report H.R. 1561,h.r.1561 conference report,"A bill to consolidate the foreign affairs agencies of the United States; to authorize appropriations for the Department of State and related agencies for fiscal years 1996 and 1997; to responsibly reduce the authorizations of appropriations for United States foreign assistance programs for fiscal years 1996 and 1997, and for other purposes.",Conference Report Agreed to (52-44),'1/2',52,0,0,1,0,44,0,3,0,0,0,0,52,44,0,4,
60,104,2,H.J.Res. 170,"March 29, 1996,  02:38 PM",On the Joint Resolution H.J.Res. 170,h.j.res.170,"A joint resolution making further continuing appropriations for the fiscal year 1996, and for other purposes.",Joint Resolution Passed (64-24),'1/2',44,1,0,8,20,23,0,4,0,0,0,0,64,24,0,12,
61,104,2,S.Res. 227,"April 16, 1996,  02:16 PM",On the Cloture Motion S.Res. 227,motion to invoke cloture on motion to proceed to s.res.227,"An original resolution to authorize the use of additional funds for salaries and expenses of the Special Committee to Investigate Whitewater Development Corporation and Related Matters, and for other purposes.","Cloture Motion Rejected (51-46, 3/5 majority required)",'3/5',51,0,0,2,0,46,0,1,0,0,0,0,51,46,0,3,
62,104,2,S. 735,"April 16, 1996,  07:12 PM",On the Motion to Table the Motion to Recommit S. 735,motion to table nunn motion to recommitt,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (50-46),'1/2',49,1,0,3,1,45,0,1,0,0,0,0,50,46,0,4,
63,104,2,S. 735,"April 17, 1996,  11:08 AM",On the Motion to Table the Motion to Recommit S. 735,motion to table motion to recommit s.735 to conference,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (61-38),'1/2',52,0,0,1,9,38,0,0,0,0,0,0,61,38,0,1,
64,104,2,S. 735,"April 17, 1996,  11:46 AM",On the Motion to Table the Motion to Recommit S. 735,Motion to table the motion to recommit the conference report,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (53-46),'1/2',52,0,0,1,1,46,0,0,0,0,0,0,53,46,0,1,
65,104,2,S. 735,"April 17, 1996,  12:29 PM",On the Motion to Table the Motion to Recommit S. 735,motion to table biden motion to recommitt conference report on S.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (58-40),'1/2',52,0,0,1,6,40,0,1,0,0,0,0,58,40,0,2,
66,104,2,S. 735,"April 17, 1996,  01:51 PM",On the Motion to Table the Motion to Recommit S. 735,Motion to table Moynihan motion to recommit confererce report,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (64-35),'1/2',51,1,0,1,13,34,0,0,0,0,0,0,64,35,0,1,
67,104,2,S. 735,"April 17, 1996,  02:44 PM",On the Motion to Table the Motion to Recommit S. 735,motion to table biden motion to recommit conference report on S.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (51-48),'1/2',51,1,0,1,0,47,0,0,0,0,0,0,51,48,0,1,
68,104,2,S. 735,"April 17, 1996,  04:24 PM",On the Motion to Table the Motion to Recommit S. 735,motion to table biden motion to recommit conference report on s.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (56-43),'1/2',52,0,0,1,4,43,0,0,0,0,0,0,56,43,0,1,
69,104,2,S. 735,"April 17, 1996,  05:50 PM",On the Motion to Table the Motion to Recommit S. 735,MOTION TO TABLE THE MOTION TO RECOMMIT TO CONFERENCE S.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (56-43),'1/2',52,0,0,1,4,43,0,0,0,0,0,0,56,43,0,1,
70,104,2,S. 735,"April 17, 1996,  06:13 PM",On the Motion to Table the Motion to Recommit S. 735,MOTION TO TABLE BIDEN MOTION TO RECOMMIT CONFERENCE REPORT ON S.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Motion to Table Motion to Recommit Agreed to (53-46),'1/2',52,0,0,1,1,46,0,0,0,0,0,0,53,46,0,1,
71,104,2,S. 735,"April 17, 1996,  06:42 PM",On the Conference Report S. 735,CONFERENCE REPORT ON S.735,"A bill to prevent and punish acts of terrorism, and for other purposes.",Conference Report Agreed to (91-8),'1/2',51,1,0,1,40,7,0,0,0,0,0,0,91,8,0,1,
72,104,2,,"April 18, 1996,  03:59 PM",On the Amendment S.Amdt. 3677 to S.Amdt. 3676 to S. 1028 (Health Insurance Reform Act of 1995),kassebaum amendment no.3677,To strike medical savings savings accounts.,Amendment Agreed to (52-46),'1/2',5,46,0,2,47,0,0,0,0,0,0,0,52,46,0,2,
73,104,2,,"April 18, 1996,  04:48 PM",On the Amendment S.Amdt. 3676 to S. 1028 (Health Insurance Reform Act of 1995),"dole amendment no. 3676, as amended",To amend the Internal Revenue Code of 1986 to improve health and long-term care coverage in the group and individual markets by making health and long-term care insurance more accessible and affordable.,Amendment Agreed to (98-0),'1/2',51,0,0,2,47,0,0,0,0,0,0,0,98,0,0,2,
74,104,2,,"April 18, 1996,  07:03 PM",On the Motion to Table S.Amdt. 3679 to S. 1028 (Health Insurance Reform Act of 1995),motion to table jeffords amendment no. 3679,To establish a minimum amount that may be applied as an aggregate lifetime limit with respect to coverage under an employee health benefit plan or a group health plan.,Motion to Table Agreed to (56-42),'1/2',32,19,0,2,24,23,0,0,0,0,0,0,56,42,0,2,
75,104,2,,"April 18, 1996,  08:11 PM",On the Motion to Table S.Amdt. 3681 to S. 1028 (Health Insurance Reform Act of 1995),motion to table domenici amendment no.3681,To ensure that parity is provided under health plans for severe mental illness services.,Motion to Table Failed (30-68),'1/2',22,29,0,2,8,39,0,0,0,0,0,0,30,68,0,2,
76,104,2,,"April 18, 1996,  10:17 PM",On the Motion to Table S.Amdt. 3683 to S. 1028 (Health Insurance Reform Act of 1995),motion to table harkin amendment no. 3683,"To reduce health care fraud, waste, and abuse.",Motion to Table Agreed to (62-36),'1/2',49,2,0,2,13,34,0,0,0,0,0,0,62,36,0,2,
77,104,2,,"April 18, 1996,  10:42 AM",On the Motion to Table S.Amdt. 3685 to S. 1028 (Health Insurance Reform Act of 1995),motion to table Coats amdt. no. 3685,To encourage the provision of medical services in medically underserved communities by extending Federal liability coverage to medical volunteers.,Motion to Table Failed (47-51),'1/2',7,44,0,2,40,7,0,0,0,0,0,0,47,51,0,2,
