Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
35,D,102,H R 1281,7-Mar-1991,7:42 PM,On Passage,DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS,Passed,121,34,0,11,243,9,0,14,1,0,0,0,365,43,0,25
36,D,102,H R 1282,7-Mar-1991,8:13 PM,On Passage,SUPPLEMENTAL APPROPRIATIONS FOR OPERATION DESERT SHIELD/DESERT STORM,Passed,149,1,0,16,230,18,0,18,1,0,0,0,380,19,0,34
37,D,102,H CON RES 45,12-Mar-1991,1:13 PM,SUSPEND THE RULES AND AGREE AS AMENDED,PERMITTING USE OF THE ROTUNDA OF THE CAPITOL FOR A CEREMONY TO COMMEMORATE THE DAYS OF REMEMBRANCE OF VICTIMS OF THE HOLOCAUST,Passed,151,0,0,13,238,0,0,28,0,0,0,1,389,0,0,42
38,D,102,H RES 105,12-Mar-1991,2:34 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.R. 1315; TO PROVIDE ADDITIONAL FUNDING FOR THE RESOLUTION TRUST CORPORATION,Passed,109,52,0,3,163,93,0,10,0,1,0,0,272,146,0,13
39,D,102,H R 1315,12-Mar-1991,5:26 PM,ON AGREEING TO THE AMENDMENT,None,Failed,6,155,0,3,179,82,0,5,1,0,0,0,186,237,0,8
40,D,102,H R 1315,12-Mar-1991,7:04 PM,On Agreeing to the Amendment,None,Failed,151,11,0,2,39,223,0,4,0,1,0,0,190,235,0,6
41,D,102,H R 1315,12-Mar-1991,8:37 PM,ON AGREEING TO THE AMENDMENT,None,Failed,2,160,0,2,118,143,0,5,1,0,0,0,121,303,0,7
42,D,102,H R 1315,12-Mar-1991,8:56 PM,On Passage,RESOLUTION TRUST CORPORATION FUNDING ACT OF 1991,Failed,120,42,0,2,81,177,1,7,0,1,0,0,201,220,1,9
43,D,102,MOTION,13-Mar-1991,11:26 AM,On Approving the Journal,None,Passed,58,93,0,13,234,5,0,27,0,0,0,1,292,98,0,41
44,D,102,H RES 111,13-Mar-1991,1:33 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.R. 1175; DESERT STORM EMERGENCY AUTHORIZATION,Passed,0,159,0,5,246,12,0,8,1,0,0,0,247,171,0,13
45,D,102,H R 1175,13-Mar-1991,3:22 PM,On Agreeing to the Amendment,None,Failed,115,47,0,2,60,200,0,6,0,1,0,0,175,248,0,8
46,D,102,H R 1175,13-Mar-1991,4:04 PM,On Agreeing to the Amendment,None,Failed,156,6,0,2,9,253,0,4,0,1,0,0,165,260,0,6
47,D,102,H R 1175,13-Mar-1991,5:17 PM,On Motion to Recommit with Instructions,NATIONAL DEFENSE SUPPLEMENTAL AUTHORIZATION ACT FOR FISCAL YEAR 1991,Failed,138,24,0,2,7,256,0,3,0,1,0,0,145,281,0,5
48,D,102,H R 1175,13-Mar-1991,5:29 PM,On Passage,NATIONAL DEFENSE SUPPLEMENTAL AUTHORIZATION ACT FOR FISCAL YEAR 1991,Passed,145,17,0,2,252,8,0,6,1,0,0,0,398,25,0,8
49,D,102,H RES 112,13-Mar-1991,6:51 PM,MOTION TO CONSIDER,PROVIDING FOR THE CONSIDERATION OF S. 419; TO AMEND THE FEDERAL HOME LOAN BANK ACT TO ENABLE THE RTC TO MEET ITS OBLIGATIONS,Passed,140,13,0,11,187,64,0,15,0,1,0,0,327,78,0,26
50,D,102,S 419,13-Mar-1991,8:44 PM,On Agreeing to the Amendment,None,Agreed to,118,39,0,7,95,157,0,14,0,1,0,0,213,197,0,21
51,D,102,S 419,13-Mar-1991,9:00 PM,On Passage,RESOLUTION TRUST CORPORATION FUNDING ACT OF 1991,Passed,103,39,0,22,89,141,0,37,0,1,0,0,192,181,0,59
52,D,102,H RES 92,20-Mar-1991,4:23 PM,On Ordering the Previous Question,COMMITTEE FUNDING RESOLUTION FOR 1991,Passed,86,76,0,2,259,0,0,7,0,0,0,1,345,76,0,10
53,D,102,H RES 92,20-Mar-1991,4:45 PM,ON AGREEING TO THE RESOLUTION AS AMENDED,COMMITTEE FUNDING RESOLUTION FOR 1991,Passed,106,56,0,2,256,2,0,8,1,0,0,0,363,58,0,10
54,D,102,MOTION,21-Mar-1991,10:22 AM,On Approving the Journal,None,Passed,53,98,0,13,227,3,0,36,0,0,0,1,280,101,0,50
55,D,102,H R 355,21-Mar-1991,1:29 PM,On Passage,TO AMEND THE RECLAMATION STATES DROUGHT ASSISTANCE ACT OF 1988,Passed,139,20,0,5,247,3,0,16,1,0,0,0,387,23,0,21
56,D,102,S 419,21-Mar-1991,2:24 PM,On Agreeing to the Conference Report,RESOLUTION TRUST CORPORATION FUNDING ACT OF 1991,Passed,119,40,0,5,106,147,0,13,0,1,0,0,225,188,0,18
57,D,102,H R 1282,21-Mar-1991,2:58 PM,CLOSING PORTIONS OF CONFERENCE,SUPPLEMENTAL APPROPRIATIONS FOR OPERATION DESERT SHIELD/DESERT STORM,Passed,159,0,0,5,243,0,0,23,0,0,0,1,402,0,0,29
58,D,102,S 725,21-Mar-1991,4:27 PM,On Passage,PERSIAN GULF CONFLICT SUPPLEMENTAL AUTHORIZATION AND PERSONNEL BENEFITS ACT OF 1991,Passed,157,1,0,6,238,3,0,25,1,0,0,0,396,4,0,31
59,D,102,H R 1281,21-Mar-1991,4:56 PM,MOTION TO INSTRUCT CONFEREES,DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS,Passed,156,0,0,8,241,2,0,23,1,0,0,0,398,2,0,31
60,D,102,H R 1281,22-Mar-1991,11:25 AM,RECOMMIT THE CONFERENCE REPORT WITHINSTRUCTIONS,None,Failed,85,67,0,12,6,227,0,33,0,1,0,0,91,295,0,45
61,D,102,H R 1281,22-Mar-1991,11:35 AM,On Agreeing to the Conference Report,MAKING DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR FY 1991,Passed,124,28,0,12,215,20,0,31,1,0,0,0,340,48,0,43
62,D,102,H R 1282,22-Mar-1991,12:13 PM,On Agreeing to the Conference Report,SUPPLEMENTAL APPROPRIATIONS FOR OPERATION DESERT SHIELD/DESERT STORM,Passed,152,1,0,11,226,10,0,30,1,0,0,0,379,11,0,41
63,D,102,S 534,11-Apr-1991,2:00 PM,On Motion to Suspend the Rules and Pass,TO AWARD A GOLD MEDAL TO GENERAL H. NORMAN SCHWARZKOPF,Passed,154,0,0,10,250,0,1,15,1,0,0,0,405,0,1,25
64,D,102,S 565,11-Apr-1991,2:10 PM,On Motion to Suspend the Rules and Pass,TO AWARD A GOLD MEDAL FOR GENERAL COLIN L. POWELL,Passed,153,0,0,11,247,0,1,18,0,0,0,1,400,0,1,30
65,D,102,H R 1047,11-Apr-1991,2:19 PM,SUSPEND THE RULES AND PASS AS AMENDED,VETERANS BENEFITS IMPROVEMENT ACT,Passed,150,3,0,11,248,0,0,18,1,0,0,0,399,3,0,29
66,D,102,H RES 123,16-Apr-1991,1:40 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H. CON. RES 121; REVISING THE CONGRESSIONAL BUDGET FOR THE U.S. GOVERNMENT FOR FY 1991 AND SETTING FORTH THE BUDGET FOR FY 1992 THRU 1996,Passed,149,8,0,7,243,0,0,23,0,1,0,0,392,9,0,30
67,D,102,H CON RES 121,17-Apr-1991,11:54 AM,On Agreeing to the Amendment,None,Agreed to,39,122,0,3,221,36,0,9,1,0,0,0,261,158,0,12
68,D,102,H CON RES 121,17-Apr-1991,1:13 PM,On Agreeing to the Amendment,None,Failed,78,83,0,3,1,248,0,17,0,1,0,0,79,332,0,20
69,D,102,H CON RES 121,17-Apr-1991,2:33 PM,On Agreeing to the Amendment,None,Failed,105,56,0,3,9,246,0,11,0,1,0,0,114,303,0,14
70,D,102,H CON RES 121,17-Apr-1991,5:16 PM,On Agreeing to the Amendment,None,Failed,89,74,0,1,0,260,0,6,0,1,0,0,89,335,0,7
71,D,102,H CON RES 121,17-Apr-1991,5:55 PM,On Agreeing to the Resolution,REVISING THE CONGRESSIONAL BUDGET FOR THE U.S. GOVERNMENT FOR FY 1991 AND SETTING FORTH THE BUDGET FOR FY 1992 THRU 1996,Passed,18,145,0,1,243,17,0,6,0,1,0,0,261,163,0,7
72,D,102,H J RES 222,17-Apr-1991,10:35 PM,On Passage,RAILROAD LABOR/MANAGEMENT DISPUTES,Passed,156,0,0,8,243,5,0,18,1,0,0,0,400,5,0,26
73,D,102,MOTION,1-May-1991,1:22 PM,On Approving the Journal,None,Passed,51,102,0,11,236,4,1,25,1,0,0,0,288,106,1,36
74,D,102,H R 1236,1-May-1991,5:57 PM,On Agreeing to the Amendment,None,Failed,157,0,0,7,3,247,0,16,0,1,0,0,160,248,0,23
75,D,102,H R 1236,1-May-1991,6:15 PM,On Passage,"NATIONAL FLOOD INSURANCE, MITIGATION, AND EROSION MANAGEMENT ACT OF 1991",Passed,139,18,0,7,248,0,0,18,1,0,0,0,388,18,0,25
76,D,102,H R 1988,2-May-1991,2:59 PM,On Passage,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION MULTIYEAR AUTHORIZATION ACT OF 1991,Passed,143,6,0,15,217,30,0,19,1,0,0,0,361,36,0,34
77,D,102,MOTION,8-May-1991,11:23 AM,On Approving the Journal,None,Passed,60,99,0,5,235,4,0,26,0,0,0,1,295,103,0,32
78,D,102,H R 479,8-May-1991,1:08 PM,SUSPEND THE RULES AND PASS AS AMENDED,DESIGNATING THE CALIFORNIA NATIONAL HISTORIC TRAIL AND PONY EXPRESS NATIONAL HISTORIC TRAIL AS COMPONENTS OF THE NATIONAL TRAILS SYSTEM,Passed,156,0,0,8,252,0,0,13,1,0,0,0,409,0,0,21
79,D,102,H RES 144,8-May-1991,2:44 PM,On Agreeing to the Resolution,"PROVIDING FOR THE CONSIDERATION OF H.R. 7, BRADY HANDGUN VIOLENCE PREVENTION ACT",Passed,152,11,0,1,252,5,0,8,1,0,0,0,405,16,0,9
80,D,102,QUORUM 80,8-May-1991,5:21 PM,Call of the House,None,Passed,0,0,160,4,0,0,249,16,0,0,1,0,0,0,410,20
81,D,102,H R 7,8-May-1991,6:20 PM,On Agreeing to the Amendment,None,Failed,107,56,0,1,85,178,0,2,1,0,0,0,193,234,0,3
82,D,102,H R 7,8-May-1991,6:54 PM,On Motion to Recommit with Instructions,BRADY HANDGUN PREVENTION ACT,Failed,115,48,0,1,46,217,0,2,1,0,0,0,162,265,0,3
83,D,102,H R 7,8-May-1991,7:12 PM,On Passage,BRADY HANDGUN PREVENTION ACT,Passed,60,102,0,2,179,83,0,3,0,1,0,0,239,186,0,5
84,D,102,H R 2251,9-May-1991,12:34 PM,On Passage,DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR HUMANITARIAN ASSISTANCE TO REFUGEES AND DISPLACED PERSONS IN AND AROUND IRAQ FOR FY 1991,Passed,138,15,0,11,245,10,0,10,1,0,0,0,384,25,0,21
85,D,102,H CON RES 121,9-May-1991,2:05 PM,PREVIOUS QUESTION ON MOTION TO INSTRUCT CONFEREES,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEARS 1992, 1993, 1994, 1995 AND 1996",Failed,131,29,0,4,1,254,0,10,0,1,0,0,132,284,0,14
86,D,102,QUORUM 86,14-May-1991,4:07 PM,Call of the House,None,Passed,0,0,155,9,0,0,239,26,0,0,1,0,0,0,395,35
87,D,102,S 248,14-May-1991,4:16 PM,On Agreeing to the Amendment,None,Failed,93,63,0,8,16,229,0,20,0,1,0,0,109,293,0,28
88,D,102,S 248,14-May-1991,5:14 PM,On Agreeing to the Amendment,None,Failed,100,59,0,5,24,223,0,18,0,1,0,0,124,283,0,23
89,D,102,S 248,14-May-1991,5:36 PM,On Passage,NIOBRARA SCENIC RIVER DESIGNATION ACT OF 1991,Passed,91,66,0,7,241,5,0,19,1,0,0,0,333,71,0,26
90,D,102,H R 1415,15-May-1991,2:04 PM,On Agreeing to the Amendment,None,Agreed to,6,155,0,3,216,30,0,19,1,0,0,0,223,185,0,22
91,D,102,H R 1415,15-May-1991,2:29 PM,On Agreeing to the Amendment,None,Failed,153,5,0,6,43,201,0,21,0,1,0,0,196,207,0,27
92,D,102,H R 1415,15-May-1991,2:52 PM,On Agreeing to the Amendment,None,Agreed to,160,0,0,4,253,0,0,12,1,0,0,0,414,0,0,16
93,D,102,H R 1415,15-May-1991,4:55 PM,On Agreeing to the Amendment,None,Failed,118,42,0,4,27,222,0,16,0,1,0,0,145,265,0,20
94,D,102,H R 1415,15-May-1991,6:46 PM,On Agreeing to the Amendment,None,Failed,55,106,0,3,133,118,0,14,1,0,0,0,189,224,0,17
95,D,102,H R 1415,15-May-1991,7:43 PM,On Agreeing to the Amendment,None,Failed,110,50,0,4,45,197,0,23,0,1,0,0,155,248,0,27
96,D,102,H RES 156,20-May-1991,2:20 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.R. 2100; DEPARTMENT OF DEFENSE AUTHORIZATION ACT FOR FY 1992 AND 1993,Passed,82,51,0,31,177,5,0,83,1,0,0,0,260,56,0,114
97,D,102,H R 2100,20-May-1991,5:29 PM,On Agreeing to the Amendment,None,Failed,2,149,0,13,115,117,0,33,1,0,0,0,118,266,0,46
98,D,102,H R 2100,20-May-1991,6:33 PM,On Agreeing to the Amendment,None,Agreed to,88,65,0,11,146,92,0,27,1,0,0,0,235,157,0,38
99,D,102,H R 2100,21-May-1991,12:13 PM,On Agreeing to the Amendment,None,Failed,122,37,0,5,5,249,0,11,0,1,0,0,127,287,0,16
100,D,102,H R 2100,21-May-1991,2:36 PM,On Agreeing to the Amendment,None,Agreed to,37,124,0,3,222,39,0,4,1,0,0,0,260,163,0,7
101,D,102,H R 2100,21-May-1991,3:43 PM,On Agreeing to the Amendment,None,Failed,9,151,0,4,157,104,0,4,1,0,0,0,167,255,0,8
102,D,102,H R 2100,21-May-1991,4:48 PM,On Agreeing to the Amendment,None,Agreed to,103,56,0,5,253,2,0,10,1,0,0,0,357,58,0,15
103,D,102,H R 2100,21-May-1991,5:45 PM,On Agreeing to the Amendment,None,Failed,8,151,0,5,134,124,0,7,1,0,0,0,143,275,0,12
104,D,102,MOTION,22-May-1991,10:24 AM,On Approving the Journal,None,Passed,49,100,0,15,235,5,2,23,0,0,0,1,284,105,2,39
105,D,102,H R 2100,22-May-1991,1:33 PM,On Agreeing to the Amendment,None,Failed,150,14,0,1,11,250,0,4,0,1,0,0,161,265,0,5
106,D,102,H R 2100,22-May-1991,1:42 PM,On Agreeing to the Amendment,None,Failed,28,136,0,1,80,181,0,4,1,0,0,0,109,317,0,5
107,D,102,H R 2100,22-May-1991,1:50 PM,On Agreeing to the Amendment,None,Failed,124,40,0,1,33,228,0,4,0,1,0,0,157,269,0,5
108,D,102,H R 2100,22-May-1991,2:01 PM,On Agreeing to the Amendment,None,Failed,137,27,0,1,60,203,0,2,0,1,0,0,197,231,0,3
109,D,102,H R 2100,22-May-1991,2:10 PM,On Agreeing to the Amendment,None,Agreed to,35,129,0,1,184,79,0,2,1,0,0,0,220,208,0,3
110,D,102,H R 2100,22-May-1991,3:25 PM,On Passage,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEARS 1992 AND 1993,Passed,26,138,0,1,242,22,0,1,0,1,0,0,268,161,0,2
111,D,102,H RES 157,22-May-1991,4:30 PM,On Agreeing to the Resolution,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H. CON. RES. 121, CONGRESSIONAL BUDGET FOR U.S. GOVERNMENT FOR FY 92/96",Passed,0,164,0,1,256,0,0,9,1,0,0,0,257,164,0,10
112,D,102,H CON RES 121,22-May-1991,5:47 PM,On Agreeing to the Conference Report,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEARS 1992, 1993, 1994, 1995 AND 1996",Passed,8,155,0,2,231,25,0,9,0,1,0,0,239,181,0,11
113,D,102,H R 2251,22-May-1991,6:18 PM,On Agreeing to the Conference Report,DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR HUMANITARIAN ASSISTANCE TO REFUGEES AND DISPLACED PERSONS IN AND AROUND IRAQ FOR FY 1991,Passed,143,18,0,4,243,15,0,7,1,0,0,0,387,33,0,11
114,D,102,H RES 158,23-May-1991,11:36 AM,On Agreeing to the Resolution,"PROVIDING FOR CONSIDERATION OF TWO RESOLUTIONS, H. RES. 101 AND H. RES. 146, ON THE SUBJECT OF FAST TRACK PROCEDURES FOR CONSIDERATION OF BILLS TO IMPLEMENT TRADE AGREEMENTS",Passed,144,17,0,4,129,131,0,5,1,0,0,0,274,148,0,9
115,D,102,H RES 101,23-May-1991,2:46 PM,On Agreeing to the Resolution,DISAPPROVING THE EXTENSION OF FAST TRACK PROCEDURES TO BILLS TO IMPLEMENT TRADE AGREEMENTS,Failed,21,140,0,4,170,91,0,4,1,0,0,0,192,231,0,8
116,D,102,H RES 146,23-May-1991,4:29 PM,On Agreeing to the Resolution,EXPRESSING THE SENSE OF THE HOUSE WITH RESPECT TO THE UNITED STATES OBJECTIVES ACHIEVED IN THE NEGOTIATION OF FUTURE TRADE AGREEMENTS,Passed,156,4,0,5,173,80,0,12,0,1,0,0,329,85,0,17
117,D,102,H R 2427,29-May-1991,5:54 PM,On Agreeing to the Amendment,None,Failed,58,101,0,6,106,150,0,9,1,0,0,0,165,251,0,15
118,D,102,H R 2427,29-May-1991,6:45 PM,On Agreeing to the Amendment,None,Failed,76,83,0,6,16,236,0,13,0,1,0,0,92,320,0,19
119,D,102,H R 2427,29-May-1991,7:08 PM,On Passage,ENERGY AND WATER DEVELOPMENT APPROPRIATIONS FOR FY 1992,Passed,140,19,0,6,252,4,0,9,0,1,0,0,392,24,0,15
120,D,102,H RES 159,30-May-1991,10:34 AM,On Agreeing to the Resolution,WAIVING CERTAIN POINTS OF ORDER DURING CONSIDERATION OF H.R. 2426; MILITARY CONSTRUCTION APPROPRIATIONS FOR FY 1992,Passed,143,4,0,18,247,0,0,18,0,0,0,1,390,4,0,37
121,D,102,H R 2426,30-May-1991,11:35 AM,On Passage,MILITARY CONSTRUCTION APPROPRIATIONS FOR FY 1992,Passed,143,15,0,7,248,3,0,14,1,0,0,0,392,18,0,21
122,D,102,H R 1642,3-Jun-1991,4:43 PM,SUSPEND THE RULES AND PASS AS AMENDED,PALO ALTO BATTLEFIELD NATIONAL HISTORIC SITE,Passed,123,8,0,34,200,0,0,65,0,0,0,1,323,8,0,100
123,D,102,H R 2042,3-Jun-1991,4:51 PM,SUSPEND THE RULES AND PASS,FEDERAL FIRE PREVENTION AND CONTROL,Passed,126,5,0,34,200,0,0,65,0,0,0,1,326,5,0,100
124,D,102,S 483,3-Jun-1991,5:01 PM,SUSPEND THE RULES AND PASS,TACONIC MOUNTAINS PROTECTION ACT OF 1991,Passed,116,15,0,34,200,0,0,65,0,0,0,1,316,15,0,100
125,D,102,H RES 162,4-Jun-1991,2:03 PM,On Ordering the Previous Question,PROVIDING FOR THE CONSIDERATION OF H.R. 1; CIVIL RIGHTS ACT OF 1991,Passed,0,164,0,1,258,1,0,6,1,0,0,0,259,165,0,7
126,D,102,H RES 162,4-Jun-1991,2:21 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.R. 1; CIVIL RIGHTS ACT OF 1991,Passed,6,159,0,0,240,16,0,9,1,0,0,0,247,175,0,9
127,D,102,H R 1,4-Jun-1991,7:46 PM,On Agreeing to the Amendment,None,Failed,6,159,0,0,145,118,0,2,1,0,0,0,152,277,0,2
